BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_81,eth2_10,eth2_30,eth2_23,eth2_14,eth2_21,eth2_34,eth2_12,eth2_33,eth2_32,eth2_unk
011170301023,861,473,359,29,0,0,479,15,328,2,4,33,479,326,15,2,3,1,1,0,1,0,0,0,0,0,33
011170301031,837,648,151,38,0,0,700,13,72,14,9,29,700,72,13,0,2,5,6,7,1,0,0,0,0,0,29
011170302111,1348,1091,220,37,0,0,1188,10,61,12,3,74,1188,56,10,5,1,2,0,3,4,2,0,0,0,0,74
011170302112,1002,782,186,34,0,0,805,16,111,7,10,53,805,107,16,4,1,3,2,1,3,0,3,0,3,0,53
011170302121,450,108,268,74,0,0,197,14,205,10,2,22,197,197,14,8,1,3,0,5,0,2,0,0,0,0,22
011170302122,918,486,343,89,0,0,634,22,182,24,18,38,634,178,22,4,2,5,10,7,5,7,0,0,0,0,38
011170302123,651,188,372,91,0,0,304,32,265,15,6,29,304,261,32,4,2,3,2,4,2,4,1,1,0,0,29
011170302151,2177,1658,441,78,0,0,1746,60,193,21,29,128,1746,193,60,0,6,7,15,0,2,9,4,0,0,1,128
011170302152,1104,721,333,50,0,0,789,57,159,29,22,48,789,158,56,1,1,16,13,8,0,4,1,0,0,4,48
011170302161,1028,563,406,59,0,0,653,18,298,16,10,33,653,289,18,9,1,1,6,9,0,6,3,0,0,0,33
011170302162,1079,835,227,17,0,0,877,25,85,21,13,58,877,73,23,12,0,13,11,3,3,2,0,0,0,1,58
011170302163,2366,1942,368,56,0,0,1911,46,172,39,33,165,1911,153,43,19,1,11,17,9,7,6,4,0,0,0,165
011170302164,1667,1279,349,39,0,0,1285,28,174,34,21,125,1285,155,26,19,1,7,7,9,1,15,2,2,1,3,125
011170302181,2860,2132,595,133,0,0,2293,73,275,35,23,161,2293,267,73,8,6,10,11,4,9,9,4,3,0,0,161
011170302182,1240,1046,150,44,0,0,1057,21,49,19,5,89,1057,43,20,6,4,6,0,1,3,5,0,4,0,0,89
011170302191,1230,1047,130,53,0,0,1082,21,39,6,6,76,1082,36,21,3,0,1,0,2,1,1,3,0,0,0,76
011170302192,1998,1519,385,94,0,0,1609,58,174,24,21,112,1609,166,58,8,4,10,6,2,2,8,3,2,1,3,112
011170302201,1278,1003,245,30,0,0,997,24,134,34,28,61,997,90,22,44,2,7,14,10,2,13,1,1,1,8,61
011170302202,1295,1029,245,21,0,0,1030,29,81,47,24,84,1030,67,29,14,2,21,13,13,7,5,2,1,0,5,84
011170302203,985,769,187,29,0,0,752,12,94,20,33,74,752,80,11,14,2,10,21,3,1,6,3,0,1,1,74
011170302204,938,726,182,30,0,0,748,19,80,21,18,52,748,71,18,9,2,3,10,6,5,2,0,3,2,1,52
011170302211,705,453,221,31,0,0,477,32,133,15,17,31,477,124,32,9,2,5,8,6,3,1,2,0,1,1,31
011170302212,1290,937,293,60,0,0,973,19,154,24,25,95,973,132,19,22,2,5,5,4,4,6,0,2,0,3,95
011170302213,1549,1016,459,74,0,0,1078,54,246,50,27,94,1078,223,54,23,7,11,15,24,2,10,3,2,0,2,94
011170303041,1428,1048,346,34,0,0,1118,23,102,44,43,98,1118,83,23,19,1,9,25,9,6,15,2,4,1,5,98
011170303042,1367,1116,228,23,0,0,1119,27,71,20,22,108,1119,53,27,18,3,2,13,7,4,7,2,0,0,0,108
011170303043,961,650,284,27,0,0,694,31,107,37,21,71,694,94,31,13,3,10,12,21,2,3,3,0,1,1,71
011170303044,1187,971,184,32,0,0,992,19,72,23,9,72,992,44,16,28,0,3,7,6,8,2,1,4,1,0,72
011170303051,586,427,139,20,0,0,507,15,24,5,8,27,507,24,15,0,4,1,3,3,0,0,0,1,0,1,27
011170303052,1282,1068,188,26,0,0,1129,18,26,17,22,70,1129,17,18,9,4,11,11,3,2,1,2,0,0,5,70
011170303053,1249,1075,157,17,0,0,1099,13,36,16,13,72,1099,18,13,18,4,5,0,3,5,2,5,0,0,0,72
011170303061,1112,714,347,51,0,0,771,31,235,8,5,62,771,230,31,5,0,3,1,4,0,1,0,0,0,1,62
011170303062,1048,750,254,44,0,0,821,60,83,13,7,64,821,82,58,1,1,5,1,1,3,0,1,4,0,3,64
011170303063,624,266,333,25,0,0,298,31,270,6,2,17,298,267,31,3,0,2,2,1,0,2,0,1,0,0,17
011170303141,867,311,471,85,0,0,426,17,357,8,14,45,426,350,17,7,0,1,7,3,3,1,3,0,0,1,45
011170303142,1153,774,315,64,0,0,897,26,112,16,12,90,897,100,26,12,2,6,7,5,1,2,0,1,0,1,90
011170303151,1311,882,377,52,0,0,977,58,134,10,28,104,977,132,58,2,2,6,18,0,0,2,1,2,0,5,104
011170303152,503,295,191,17,0,0,331,119,28,3,6,16,331,28,119,0,0,0,2,1,0,2,3,0,0,1,16
011170303153,1722,1008,625,89,0,0,1202,63,339,16,28,74,1202,335,62,4,4,5,17,6,4,0,1,0,1,1,74
011170303161,824,502,284,38,0,0,560,65,114,15,13,57,560,112,65,2,1,9,8,1,0,4,1,0,0,1,57
011170303162,1363,855,467,41,0,0,980,83,188,15,35,62,980,187,83,1,4,3,16,8,0,3,9,0,0,1,62
011170303163,1242,809,380,53,0,0,878,51,206,25,14,68,878,202,50,4,3,5,7,1,6,12,0,1,0,0,68
011170303171,1104,749,277,78,0,0,835,43,128,11,17,70,835,128,43,0,5,6,6,1,3,0,0,1,1,1,70
011170303172,827,571,204,52,0,0,655,41,72,6,7,46,655,71,41,1,4,4,1,0,0,1,1,1,0,1,46
011170303173,806,607,162,37,0,0,659,30,53,8,13,43,659,53,29,0,0,5,9,0,3,0,4,0,0,0,43
011170303191,985,301,643,41,0,0,360,49,536,11,4,25,360,534,49,2,1,2,1,7,2,0,0,0,0,1,25
011170303192,438,312,112,14,0,0,340,7,63,2,1,25,340,63,7,0,0,1,1,0,1,0,0,0,0,0,25
011170303201,1273,946,270,57,0,0,1007,59,93,12,17,85,1007,92,59,1,1,3,12,1,4,1,4,2,0,0,85
011170303202,1393,945,377,71,0,0,1049,49,197,12,5,81,1049,195,49,2,0,4,3,0,3,4,1,1,0,1,81
011170303203,976,695,234,47,0,0,767,44,102,11,7,45,767,100,43,2,1,3,2,5,3,0,2,0,0,0,45
011170303301,1250,1003,217,30,0,0,1069,20,81,13,17,50,1069,54,20,27,1,5,11,1,1,3,0,2,0,2,50
011170303302,1387,931,360,96,0,0,1035,33,141,49,25,104,1035,126,33,15,2,13,15,23,3,8,2,1,0,2,104
011170303303,2263,1671,485,107,0,0,1776,43,206,50,17,171,1776,171,42,35,1,16,6,10,8,12,3,2,4,1,171
011170303311,393,316,66,11,0,0,337,23,8,7,2,16,337,3,22,5,0,5,1,1,0,0,1,0,0,0,16
011170303312,948,797,128,23,0,0,818,17,38,16,5,54,818,13,17,25,0,6,3,1,3,6,2,0,0,0,54
011170303313,1004,775,198,31,0,0,838,16,41,28,12,69,838,24,16,17,1,10,2,3,4,11,5,0,0,0,69
011170303314,943,721,188,34,0,0,793,20,49,8,17,56,793,34,20,15,0,4,9,0,3,1,2,0,0,0,56
011170303361,986,780,174,32,0,0,847,17,77,5,4,36,847,76,15,1,2,4,0,0,1,0,0,0,0,0,36
011170303362,1295,725,517,53,0,0,777,58,339,35,18,68,777,330,58,9,1,10,9,6,4,13,2,1,2,0,68
011170303363,1754,1151,535,68,0,0,1226,68,317,40,10,93,1226,313,66,4,2,13,6,9,6,9,1,3,0,0,93
011170303364,2268,1828,364,76,0,0,1877,50,137,24,28,152,1877,134,49,3,4,4,13,9,4,5,4,1,0,1,152
011170303371,1046,697,289,60,0,0,737,58,168,14,4,65,737,167,58,1,2,4,1,1,0,9,0,0,0,0,65
011170303401,1070,780,245,45,0,0,850,30,112,8,5,65,850,112,30,0,0,2,0,5,1,0,3,0,0,0,65
011170303402,1366,940,375,51,0,0,1071,80,126,15,14,60,1071,125,79,1,4,6,7,1,5,0,0,2,0,1,60
011170303403,1289,755,463,71,0,0,873,75,234,27,15,65,873,230,75,4,4,6,7,1,1,16,0,2,3,0,65
011170303411,1230,670,495,65,0,0,773,82,262,29,19,65,773,260,82,2,0,6,13,9,1,11,4,2,0,0,65
011170303451,1073,859,187,27,0,0,879,47,66,12,9,60,879,63,47,3,3,2,3,3,1,3,2,3,0,0,60
011170303452,1155,775,317,63,0,0,842,39,170,21,20,63,842,170,39,0,2,14,11,3,2,2,1,0,0,3,63
011170303461,1408,1052,303,53,0,0,1141,22,98,31,15,101,1141,82,22,16,1,10,7,10,3,7,3,0,0,1,101
011170303462,1654,1329,291,34,0,0,1384,29,72,40,25,104,1384,38,28,34,1,16,8,9,8,6,8,1,0,2,104
011170303471,421,155,193,73,0,0,252,15,131,4,3,16,252,126,15,5,0,0,2,0,2,1,0,1,1,0,16
011170303472,991,628,282,81,0,0,741,29,114,14,14,79,741,104,28,10,2,5,4,4,1,4,4,0,0,0,79
011170303473,1320,851,393,76,0,0,973,24,190,30,17,86,973,176,24,14,3,4,6,17,5,3,5,1,0,3,86
011170303481,837,691,120,26,0,0,721,16,16,7,19,58,721,9,16,7,2,0,7,0,1,5,2,1,0,6,58
011170303482,1209,950,222,37,0,0,974,32,78,29,23,73,974,64,32,14,0,11,9,10,4,1,3,3,0,2,73
011170303483,1388,995,344,49,0,0,1057,38,142,77,18,56,1057,122,36,20,0,16,8,35,6,17,3,2,3,0,56
011170303491,942,709,200,33,0,0,750,29,60,22,19,62,750,47,28,13,1,5,7,6,0,10,4,0,0,0,62
011170303501,866,563,278,25,0,0,583,22,195,18,8,40,583,193,22,2,0,4,3,10,0,3,3,0,1,0,40
011170303502,1406,1194,181,31,0,0,1245,28,57,5,6,65,1245,56,28,1,1,0,1,2,1,2,2,0,1,0,65
011170303511,277,187,81,9,0,0,205,1,26,21,8,16,205,26,1,0,1,3,5,9,3,6,1,0,0,1,16
011170303512,961,683,246,32,0,0,713,34,112,23,15,64,713,99,34,13,0,2,1,15,3,1,2,1,2,4,64
011170303521,804,592,186,26,0,0,663,27,54,9,6,45,663,54,25,0,1,3,5,0,2,3,0,0,0,0,45
011170303522,1602,1176,387,39,0,0,1256,32,131,62,37,84,1256,110,32,21,3,16,25,23,9,14,1,0,0,0,84
011170303523,1954,1458,457,39,0,0,1519,50,159,47,62,117,1519,124,50,35,2,16,48,16,4,10,2,1,0,3,117
011170303524,1642,1031,541,70,0,0,1142,35,144,109,103,109,1142,134,34,10,3,33,72,54,6,13,3,1,1,11,109
011170304051,804,424,328,52,0,0,504,25,237,5,2,31,504,237,23,0,2,1,0,0,1,2,0,1,0,0,31
011170304061,1859,975,704,180,0,0,1353,67,313,8,14,104,1353,311,67,2,4,3,6,1,2,1,1,0,0,1,104
011170304062,789,507,242,40,0,0,589,51,120,1,2,26,589,116,51,4,2,0,0,0,0,0,0,0,0,0,26
011170304071,28,10,16,2,0,0,21,1,5,0,1,0,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0
011170304072,608,295,247,66,0,0,412,20,132,3,4,37,412,131,20,1,0,2,2,0,0,0,1,1,1,0,37
011170304081,715,567,113,35,0,0,601,18,63,4,5,24,601,61,18,2,3,1,0,1,1,1,0,0,0,1,24
011170304082,572,425,114,33,0,0,464,20,59,5,0,24,464,59,20,0,0,4,0,1,0,0,0,0,0,0,24
011170304083,825,187,556,82,0,0,294,24,476,2,5,24,294,466,24,10,1,0,4,1,0,0,0,1,0,0,24
011170305021,1317,769,501,47,0,0,813,39,395,9,2,59,813,391,39,4,0,3,0,1,2,3,1,0,0,0,59
011170305022,801,652,116,33,0,0,654,11,74,10,7,45,654,73,10,1,2,4,4,4,2,0,0,0,0,1,45
011170305031,965,703,232,30,0,0,753,42,103,2,10,55,753,103,42,0,2,1,5,0,1,0,1,0,0,0,55
011170305032,1694,866,723,105,0,0,974,49,592,6,5,68,974,585,49,7,2,1,1,2,1,1,0,1,0,0,68
011170305041,870,467,345,58,0,0,524,27,272,2,3,42,524,266,27,6,0,1,1,1,0,0,0,0,0,0,42
011170305042,1611,812,705,94,0,0,925,56,555,5,10,60,925,553,56,2,3,2,3,2,1,0,1,0,0,1,60
011170306071,1620,1162,391,67,0,0,1229,49,222,9,19,92,1229,220,46,2,4,2,4,0,1,5,6,1,1,0,92
011170306072,1339,984,322,33,0,0,1034,41,175,14,8,67,1034,173,41,2,3,4,2,1,0,6,3,2,0,0,67
011170306073,1356,771,510,75,0,0,861,65,339,15,6,70,861,338,65,1,0,1,0,7,3,2,2,2,0,2,70
011170306101,589,432,137,20,0,0,469,36,42,1,2,39,469,41,35,1,1,0,0,0,1,0,0,0,0,1,39
011170306102,657,464,155,38,0,0,502,63,36,9,7,40,502,36,63,0,0,6,2,1,1,0,2,1,0,0,40
011170306103,1259,832,397,30,0,0,869,34,270,13,4,69,869,270,34,0,1,6,3,5,0,1,0,1,0,0,69
011170306111,2151,1442,639,70,0,0,1534,81,383,23,19,111,1534,376,80,7,4,8,7,2,2,9,5,2,0,0,111
011170306121,1512,1075,392,45,0,0,1153,48,242,15,7,47,1153,241,48,1,1,2,2,6,3,4,1,0,0,3,47
011170306131,1803,1223,511,69,0,0,1322,56,292,16,14,103,1322,291,56,1,2,7,6,4,2,2,1,1,0,0,103
011170306132,1873,1050,702,121,0,0,1199,59,500,8,15,92,1199,497,59,3,3,4,6,1,1,2,3,0,0,2,92
011170306133,737,449,253,35,0,0,509,15,170,9,5,29,509,168,15,2,0,2,3,2,2,2,1,1,0,0,29
011170306141,1968,913,957,98,0,0,1027,54,795,11,10,71,1027,782,54,13,3,3,3,1,3,4,1,0,0,0,71
011170306142,589,404,148,37,0,0,446,26,98,1,0,18,446,98,26,0,0,1,0,0,0,0,0,0,0,0,18
011170306151,1743,1366,335,42,0,0,1378,37,204,19,12,93,1378,199,36,5,2,6,1,5,6,1,3,0,2,0,93
011170306152,854,702,120,32,0,0,701,28,57,10,1,57,701,55,28,2,0,2,1,1,5,2,0,0,0,0,57
011170306153,2017,1471,491,55,0,0,1505,41,315,40,22,94,1505,308,41,7,4,8,9,11,9,6,3,6,3,1,94
011170306161,1192,974,200,18,0,0,985,19,92,19,14,63,985,91,19,1,2,2,5,6,6,0,3,2,0,0,63
011170306162,918,578,299,41,0,0,643,36,149,13,21,56,643,149,36,0,0,1,16,7,1,3,1,1,0,1,56
011170307011,895,715,155,25,0,0,734,16,86,3,7,49,734,86,16,0,5,0,1,0,2,0,0,0,0,0,49
011170307012,1302,991,245,66,0,0,1061,35,136,7,8,55,1061,136,34,0,1,5,3,0,0,0,0,1,2,0,55
011170307013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011170307014,743,532,169,42,0,0,579,18,109,4,2,31,579,108,18,1,1,0,0,3,0,0,1,1,0,0,31
011170307015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011170307031,727,414,251,62,0,0,452,17,214,3,4,37,452,211,17,3,4,0,0,2,0,1,0,0,0,0,37
011170307032,845,685,131,29,0,0,733,13,61,2,7,29,733,61,13,0,0,2,4,0,0,0,0,0,0,0,29
011170307033,874,678,155,41,0,0,753,10,84,2,1,24,753,83,10,1,0,0,1,0,1,1,0,0,0,0,24
011170307041,1000,875,75,50,0,0,928,6,13,10,1,42,928,10,6,3,0,4,0,2,3,1,1,0,0,0,42
011170307042,860,670,126,64,0,0,738,14,57,4,2,45,738,57,14,0,1,3,0,0,0,1,0,0,0,0,45
011170307043,870,751,71,48,0,0,794,18,5,4,5,44,794,4,18,1,2,3,0,1,0,0,1,0,0,0,44
011170308001,1622,1323,212,87,0,0,1397,31,95,6,13,80,1397,87,30,8,9,4,1,0,0,1,0,0,0,0,80
011170308002,1632,1404,158,70,0,0,1470,21,50,3,10,78,1470,47,21,3,2,2,1,0,1,0,7,0,0,0,78
011170309001,491,433,33,25,0,0,463,5,1,0,3,19,463,1,4,0,2,0,1,0,0,0,0,0,0,0,19
011170309002,537,457,49,31,0,0,475,10,13,2,3,34,475,12,10,1,1,1,0,0,0,0,1,1,0,0,34
011170309003,814,719,51,44,0,0,742,8,3,0,4,57,742,3,8,0,2,0,1,0,0,0,0,0,0,0,57
011179800001,20,12,4,4,0,0,17,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3
011179801001,22,19,2,1,0,0,21,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0
010479561011,893,183,693,17,0,0,418,2,434,1,5,33,418,432,2,2,0,0,1,0,0,1,0,0,0,0,33
010479561012,917,201,690,26,0,0,311,2,581,0,2,21,311,580,2,1,1,0,1,0,0,0,0,0,0,0,21
010479561013,1233,252,950,31,0,0,396,8,782,8,1,38,396,782,7,0,0,3,1,0,0,5,0,0,0,0,38
010479561021,466,187,262,17,0,0,273,4,176,2,1,10,273,173,4,3,0,0,0,0,1,1,1,0,0,0,10
010479561022,1361,414,902,45,0,0,856,12,430,6,9,48,856,430,12,0,1,2,0,0,1,3,0,0,1,0,48
010479562011,956,252,684,20,0,0,457,2,460,2,2,33,457,458,2,2,1,0,0,0,2,0,0,0,1,0,33
010479562012,607,192,407,8,0,0,411,2,167,1,3,23,411,167,2,0,0,1,3,0,0,0,0,0,0,0,23
010479562021,1022,363,627,32,0,0,666,0,303,3,5,45,666,301,0,2,2,1,0,1,0,0,0,1,0,0,45
010479562022,514,193,301,20,0,0,357,4,118,7,3,25,357,118,4,0,1,0,0,1,3,2,0,0,0,0,25
010479563001,1431,95,1333,3,0,0,135,1,1277,4,1,13,135,1271,1,6,0,0,1,3,0,0,0,0,0,0,13
010479563002,1431,96,1323,12,0,0,144,2,1267,1,1,16,144,1265,2,2,1,0,0,0,1,0,0,0,0,0,16
010479564001,633,19,609,5,0,0,32,4,589,4,0,4,32,586,4,3,0,1,0,2,0,1,0,0,0,0,4
010479564002,747,8,739,0,0,0,5,2,728,10,2,0,5,725,2,3,1,3,1,0,0,6,0,0,0,0,0
010479564003,575,5,570,0,0,0,6,2,567,0,0,0,6,562,2,5,0,0,0,0,0,0,0,0,0,0,0
010479565001,709,18,691,0,0,0,19,0,689,0,0,1,19,683,0,6,0,0,0,0,0,0,0,0,0,0,1
010479565002,402,2,400,0,0,0,4,1,397,0,0,0,4,394,1,3,0,0,0,0,0,0,0,0,0,0,0
010479565003,888,7,879,2,0,0,12,1,868,0,2,5,12,863,1,5,0,0,2,0,0,0,0,0,0,0,5
010479565004,453,3,450,0,0,0,3,0,448,0,2,0,3,446,0,2,2,0,0,0,0,0,0,0,0,0,0
010479566001,650,12,636,2,0,0,20,0,629,0,0,1,20,624,0,5,0,0,0,0,0,0,0,0,0,0,1
010479566002,895,80,810,5,0,0,147,1,731,1,1,14,147,724,1,7,0,0,0,1,0,0,0,0,0,0,14
010479566003,419,80,332,7,0,0,167,5,224,1,1,21,167,221,5,3,0,0,0,0,0,1,0,0,0,1,21
010479566004,429,7,421,1,0,0,8,1,417,0,1,2,8,414,1,3,1,0,0,0,0,0,0,0,0,0,2
010479567011,1565,328,1213,24,0,0,747,11,735,8,12,52,747,730,11,5,0,4,11,1,2,0,1,0,0,0,52
010479567021,1203,166,1024,13,0,0,470,11,675,6,6,35,470,674,11,1,1,1,0,1,1,3,5,0,0,0,35
010479568001,770,61,698,11,0,0,104,2,654,4,2,4,104,652,2,2,0,1,1,1,1,0,0,1,0,0,4
010479568002,673,58,606,9,0,0,99,4,552,7,4,7,99,549,4,3,0,0,3,4,1,2,0,0,0,0,7
010479568003,566,120,436,10,0,0,314,2,205,14,15,16,314,205,2,0,1,4,7,8,2,0,1,0,1,1,16
010479569001,701,83,611,7,0,0,144,0,527,0,3,27,144,525,0,2,0,0,2,0,0,0,0,0,0,0,27
010479569002,984,36,943,5,0,0,100,1,874,0,1,8,100,868,1,6,0,0,1,0,0,0,0,0,0,0,8
010479569003,535,27,508,0,0,0,70,3,457,1,1,3,70,457,3,0,1,0,0,0,1,0,0,0,0,0,3
010479570001,358,56,290,12,0,0,100,4,236,3,0,15,100,236,4,0,0,0,0,0,1,1,0,1,0,0,15
010479570002,520,86,432,2,0,0,138,0,372,0,3,7,138,372,0,0,0,0,1,0,0,0,0,0,0,0,7
010479571001,456,51,404,1,0,0,104,1,345,0,1,5,104,344,1,1,0,0,0,0,0,0,0,0,1,0,5
010479571002,412,81,330,1,0,0,161,0,238,0,0,13,161,236,0,2,0,0,0,0,0,0,0,0,0,0,13
010479572001,448,5,443,0,0,0,8,0,437,1,1,1,8,437,0,0,1,0,0,1,0,0,0,0,0,0,1
010479572002,900,3,896,1,0,0,7,0,891,0,1,1,7,886,0,5,1,0,0,0,0,0,0,0,0,0,1
010479573011,420,27,386,7,0,0,47,2,368,0,1,2,47,367,2,1,0,0,1,0,0,0,0,0,0,0,2
010479573012,347,6,341,0,0,0,9,0,337,0,1,0,9,334,0,3,1,0,0,0,0,0,0,0,0,0,0
010479573013,668,8,659,1,0,0,18,0,649,0,1,0,18,645,0,4,1,0,0,0,0,0,0,0,0,0,0
010479573021,320,75,239,6,0,0,181,2,115,3,1,18,181,115,2,0,1,0,0,0,0,2,0,0,0,0,18
010479573022,513,59,449,5,0,0,106,1,401,0,0,5,106,394,0,7,0,0,0,0,0,0,0,0,0,0,5
010810402011,425,176,147,102,0,0,324,15,53,8,8,17,324,53,15,0,0,2,6,3,1,1,0,0,0,0,17
010810402012,447,169,111,167,0,0,348,15,44,5,2,33,348,43,15,1,1,1,1,4,0,0,0,0,0,0,33
010810402013,677,259,222,196,0,0,463,20,119,9,9,57,463,114,20,5,2,1,5,5,2,0,0,0,1,0,57
010810402021,710,418,239,53,0,0,536,15,81,16,6,56,536,81,15,0,2,5,1,5,2,3,1,0,0,1,56
010810402022,533,266,221,46,0,0,360,14,95,22,4,38,360,95,14,0,0,7,2,7,5,3,1,0,0,1,38
010810402023,928,529,314,85,0,0,690,28,134,20,12,44,690,132,27,2,1,7,5,1,8,1,3,3,0,1,44
010810403001,633,311,268,54,0,0,426,11,138,7,5,46,426,131,11,7,1,4,2,0,1,1,0,0,0,0,46
010810403002,1144,584,343,217,0,0,887,19,138,17,9,74,887,138,19,0,2,5,2,6,5,1,3,0,0,1,74
010810403003,533,189,135,209,0,0,402,11,56,7,4,53,402,56,11,0,1,4,2,1,0,2,0,0,0,0,53
010810404011,443,167,173,103,0,0,269,8,108,10,4,44,269,107,8,1,1,4,2,4,1,0,1,0,0,0,44
010810404012,22,12,2,8,0,0,19,0,1,0,0,2,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2
010810404013,435,193,129,113,0,0,319,18,61,3,4,30,319,59,18,2,0,1,1,0,1,1,1,0,0,0,30
010810404014,924,229,496,199,0,0,471,45,310,32,16,50,471,304,45,6,3,9,6,9,5,9,3,0,0,0,50
010810404021,788,494,260,34,0,0,663,15,38,15,16,41,663,38,13,0,0,6,8,4,0,2,0,2,2,2,41
010810404022,836,514,257,65,0,0,688,22,38,14,12,62,688,38,22,0,2,6,6,2,2,0,0,4,0,0,62
010810404031,1518,908,501,109,0,0,1206,20,125,32,29,106,1206,124,20,1,6,8,12,14,5,0,5,5,0,1,106
010810405011,965,752,197,16,0,0,817,13,37,49,6,43,817,36,13,1,3,17,0,9,13,5,0,0,2,0,43
010810405012,1063,825,207,31,0,0,925,8,17,35,15,63,925,17,8,0,2,7,3,12,12,4,2,0,2,0,63
010810405013,396,265,121,10,0,0,304,7,46,15,3,21,304,45,7,1,1,6,1,5,1,3,0,0,1,0,21
010810405014,986,766,199,21,0,0,839,11,37,35,16,48,839,36,11,1,2,14,7,4,11,6,2,0,0,5,48
010810405015,1450,1009,403,38,0,0,1102,29,150,63,20,86,1102,147,29,3,1,19,10,13,25,3,1,1,1,0,86
010810405021,673,448,210,15,0,0,469,9,92,42,16,45,469,91,9,1,1,20,6,6,8,8,2,0,2,1,45
010810405022,2010,872,966,172,0,0,1089,69,654,76,27,95,1089,646,69,8,3,10,11,9,48,5,4,1,5,0,95
010810406021,500,55,420,25,0,0,75,4,410,4,0,7,75,402,3,8,0,0,0,0,3,0,0,1,0,0,7
010810406022,610,47,514,49,0,0,89,8,497,4,3,9,89,489,8,8,1,2,0,1,1,0,0,0,1,0,9
010810406023,1811,1139,515,157,0,0,1323,45,211,87,32,113,1323,204,45,7,4,26,16,21,34,2,3,3,0,2,113
010810406024,2063,911,1079,73,0,0,1083,28,763,60,33,96,1083,748,28,15,3,22,14,7,27,3,2,0,2,0,96
010810406031,535,221,223,91,0,0,319,16,163,6,3,28,319,156,16,7,0,2,3,1,2,0,0,1,0,0,28
010810406032,430,121,221,88,0,0,208,16,177,1,4,24,208,173,16,4,2,0,0,0,1,0,1,0,0,0,24
010810406051,434,185,86,163,0,0,365,7,30,2,5,25,365,30,7,0,0,1,0,0,0,1,1,0,0,0,25
010810406052,460,240,99,121,0,0,370,18,37,3,5,27,370,32,17,5,2,0,0,2,1,0,0,0,0,0,27
010810406061,304,61,165,78,0,0,141,19,113,5,4,22,141,108,18,5,2,3,0,2,0,0,1,0,0,0,22
010810406062,439,197,113,129,0,0,333,13,37,7,8,41,333,36,13,1,4,2,2,2,1,1,0,1,0,0,41
010810406063,859,241,368,250,0,0,517,37,211,23,16,55,517,208,37,3,5,10,4,1,6,4,1,1,0,4,55
010810406071,745,336,274,135,0,0,508,32,135,15,8,47,508,135,31,0,1,2,4,1,7,5,0,0,2,0,47
010810407001,869,251,242,376,0,0,640,26,119,11,6,67,640,117,26,2,0,6,3,1,2,1,1,1,1,0,67
010810407002,905,523,167,215,0,0,670,20,104,4,6,101,670,81,20,23,2,2,0,1,1,0,2,0,0,0,101
010810408011,1006,373,199,434,0,0,764,25,88,16,12,101,764,86,25,2,1,9,4,3,1,1,4,2,0,0,101
010810408021,407,154,88,165,0,0,321,10,32,6,5,33,321,32,10,0,0,1,1,1,2,1,2,0,0,0,33
010810408022,393,180,68,145,0,0,317,8,25,6,3,34,317,24,8,1,2,1,1,0,1,2,0,1,0,0,34
010810409011,828,431,273,124,0,0,649,15,84,29,9,42,649,83,14,1,2,8,2,8,12,0,0,0,0,2,42
010810409012,1173,579,537,57,0,0,797,32,219,30,11,84,797,217,32,2,1,16,6,7,2,3,1,0,0,0,84
010810409013,814,354,386,74,0,0,491,9,250,8,11,45,491,246,9,4,3,2,1,3,0,3,2,0,0,0,45
010810409031,633,184,359,90,0,0,302,18,260,16,9,28,302,255,18,5,2,6,6,4,2,4,0,0,0,1,28
010810409032,488,128,202,158,0,0,289,9,152,2,8,28,289,143,8,9,3,0,1,0,0,1,1,1,0,0,28
010810409041,595,284,253,58,0,0,370,18,162,9,5,31,370,162,18,0,1,2,2,2,5,0,1,0,0,0,31
010810409042,1375,498,436,441,0,0,962,52,221,25,13,102,962,218,51,3,1,10,6,6,5,1,4,3,0,0,102
010810409043,627,348,233,46,0,0,431,18,112,22,7,37,431,109,18,3,3,7,2,5,8,0,0,0,0,0,37
010810410011,516,398,110,8,0,0,409,10,19,33,13,32,409,18,10,1,2,13,7,8,5,7,0,0,0,2,32
010810410012,399,223,163,13,0,0,243,9,116,1,4,26,243,112,8,4,1,1,1,0,0,0,0,0,0,0,26
010810410013,1271,778,438,55,0,0,892,29,141,111,23,75,892,139,28,2,0,29,14,21,55,4,1,1,2,1,75
010810410014,2256,1614,558,84,0,0,1770,57,170,67,33,159,1770,169,57,1,1,17,13,9,37,1,8,1,6,1,159
010810410021,249,51,196,2,0,0,50,2,192,0,0,5,50,188,2,4,0,0,0,0,0,0,0,0,0,0,5
010810410022,384,52,330,2,0,0,62,9,306,1,0,6,62,303,9,3,0,0,0,0,1,0,0,0,0,0,6
