BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_21,eth2_23,eth2_34,eth2_14,eth2_12,eth2_38,eth2_unk
201211003002,529,278,148,93,10,0,0,466,6,0,4,6,47,466,6,0,4,3,0,0,2,0,1,0,47
201211003003,562,277,159,118,8,0,0,490,9,2,7,2,52,490,9,2,1,1,0,2,0,0,2,0,52
201211004001,1089,647,271,161,10,0,0,938,19,3,5,7,117,938,19,3,3,1,1,3,0,0,0,0,117
201211004002,632,341,181,101,9,0,0,561,11,1,5,5,49,561,11,1,1,2,1,2,2,0,0,1,49
201211004003,449,215,120,102,12,0,0,404,11,0,2,4,28,404,11,0,0,0,0,0,0,2,0,0,28
201211004004,899,490,226,173,10,0,0,783,9,1,8,11,87,783,9,1,1,3,2,0,5,3,0,2,87
201211005001,748,383,200,155,10,0,0,640,12,6,1,7,82,640,12,6,2,0,0,0,0,1,0,0,82
201211005002,653,350,170,125,8,0,0,559,12,0,3,2,77,559,12,0,1,2,0,0,1,0,0,0,77
201211005003,1174,673,284,203,14,0,0,1035,25,0,3,4,107,1035,24,0,3,1,0,2,0,0,0,0,107
201211005004,576,289,168,116,3,0,0,499,5,3,4,3,62,499,5,3,0,3,1,0,3,0,0,0,62
201211006011,549,243,193,109,4,0,0,489,3,6,2,9,40,489,3,6,4,2,0,0,3,0,0,0,40
201211006012,806,363,257,172,14,0,0,680,19,10,1,7,89,680,19,10,3,0,0,1,3,0,0,1,89
201211006013,389,157,143,79,10,0,0,339,13,3,1,1,32,339,12,3,0,0,0,1,0,0,0,1,32
201211006014,633,359,136,128,10,0,0,584,10,0,1,8,30,584,10,0,0,0,0,1,0,0,0,0,30
201211006015,783,334,268,166,15,0,0,674,20,10,5,8,66,674,20,10,6,3,1,1,1,0,0,0,66
201211006016,1074,525,288,247,14,0,0,973,21,1,2,3,74,973,21,1,1,0,1,0,0,0,0,1,74
201211006021,1318,740,334,231,13,0,0,1158,22,3,7,7,121,1158,22,3,4,1,0,5,1,0,1,2,121
201211007001,423,174,135,106,8,0,0,361,10,1,6,3,42,361,10,1,1,0,1,3,1,1,0,0,42
201211007002,252,89,102,56,5,0,0,217,4,6,1,4,20,217,4,6,0,1,0,0,3,0,0,0,20
201211007003,395,144,157,86,8,0,0,336,15,2,2,1,39,336,15,2,1,0,0,0,0,1,1,0,39
201211007004,289,107,109,70,3,0,0,249,8,2,1,3,26,249,8,2,0,0,0,1,2,0,0,0,26
201211007005,299,106,104,86,3,0,0,269,6,4,0,2,18,269,6,4,0,0,0,0,0,0,0,0,18
201211007006,698,293,228,174,3,0,0,607,19,6,6,2,58,607,19,6,0,1,0,1,0,4,0,0,58
201211007007,650,305,199,141,5,0,0,579,13,0,2,5,51,579,13,0,1,1,0,0,0,0,0,0,51
201154895001,421,298,64,57,2,0,0,330,4,0,2,9,76,330,4,0,0,0,0,0,7,2,0,1,76
201154895002,527,327,113,86,1,0,0,425,17,0,1,13,71,425,17,0,6,0,1,0,7,0,0,0,71
201154896001,657,457,125,66,9,0,0,565,9,0,3,10,70,565,9,0,0,2,0,1,5,0,0,5,70
201154896002,465,323,91,49,2,0,0,397,11,0,3,5,49,397,10,0,0,0,0,1,0,2,0,0,49
201154896003,515,359,81,73,2,0,0,437,8,0,1,0,69,437,8,0,0,0,0,0,0,1,0,0,69
201154896004,593,367,162,60,4,0,0,520,19,2,1,5,46,520,19,2,1,0,0,0,0,1,0,0,46
201154897001,636,389,155,85,7,0,0,540,19,0,3,13,61,540,19,0,8,1,0,0,1,2,0,2,61
201154897002,684,405,157,119,3,0,0,582,20,0,1,11,70,582,19,0,1,0,0,0,4,1,0,0,70
201154897003,694,510,102,79,3,0,0,575,8,1,8,14,88,575,8,1,6,3,2,2,2,1,0,4,88
201154898001,639,364,155,115,5,0,0,541,8,0,1,14,75,541,8,0,5,0,0,0,4,1,0,3,75
201154898002,725,442,151,128,4,0,0,652,11,0,2,0,60,652,11,0,0,0,0,0,0,2,0,0,60
201154898003,321,175,96,47,3,0,0,294,8,1,0,3,15,294,8,1,1,0,0,0,0,0,0,2,15
201154898004,677,420,154,94,9,0,0,617,8,0,0,4,48,617,8,0,1,0,0,0,1,0,0,2,48
201639746001,629,461,106,62,0,0,0,555,11,0,1,5,57,555,11,0,2,1,0,0,0,0,0,0,57
201639746002,934,701,146,81,6,0,0,806,14,3,3,13,95,806,14,3,2,1,0,1,1,0,0,5,95
201639747001,571,419,89,60,3,0,0,486,6,5,3,2,69,486,6,5,1,1,2,0,0,0,0,1,69
201639747002,700,529,111,56,4,0,0,606,9,0,1,0,84,606,8,0,0,0,0,1,0,0,0,0,84
201639747003,663,494,107,58,4,0,0,573,13,0,4,2,71,573,13,0,1,0,2,1,0,1,0,0,71
200834611001,480,353,73,53,1,0,0,385,23,0,0,8,64,385,23,0,2,0,0,0,1,0,0,2,64
200834611002,633,473,86,72,2,0,0,514,21,0,3,2,93,514,21,0,0,3,0,0,0,0,0,1,93
200430201001,366,260,60,42,4,0,0,333,2,0,1,0,30,333,2,0,0,1,0,0,0,0,0,0,30
200430201002,422,282,78,59,3,0,0,385,5,0,0,2,30,385,5,0,0,0,0,0,0,0,0,2,30
200430201003,402,279,76,46,1,0,0,363,4,0,1,2,32,363,3,0,0,1,0,0,0,0,0,0,32
200430202001,448,323,72,53,0,0,0,398,2,0,9,5,34,398,2,0,4,9,0,0,0,0,0,1,34
200430202002,596,407,123,65,1,0,0,556,11,0,0,1,28,556,11,0,1,0,0,0,0,0,0,0,28
200430202003,364,257,56,47,4,0,0,321,1,0,5,4,33,321,1,0,0,4,0,0,4,1,0,0,33
200430203001,746,480,193,68,5,0,0,650,3,1,8,3,81,650,3,1,2,5,0,1,1,1,1,0,81
200430203002,455,309,86,60,0,0,0,404,1,2,3,0,45,404,1,2,0,3,0,0,0,0,0,0,45
200430203003,359,166,116,74,3,0,0,311,6,13,0,0,29,311,6,13,0,0,0,0,0,0,0,0,29
200430203004,384,174,132,75,3,0,0,356,7,3,1,0,17,356,7,3,0,0,0,1,0,0,0,0,17
200679636001,601,420,111,66,4,0,0,459,94,2,1,3,42,459,93,2,1,1,0,0,0,0,0,0,42
200679637001,564,348,120,95,1,0,0,338,182,3,6,5,30,338,182,3,4,1,0,4,0,0,1,0,30
200679637002,658,468,105,78,7,0,0,443,154,0,5,1,55,443,154,0,1,1,0,0,0,3,1,0,55
200679637003,278,138,75,62,3,0,0,125,130,0,2,6,15,125,128,0,4,2,0,0,0,0,0,2,15
200679637004,1119,662,287,160,10,0,0,563,501,0,9,7,39,563,500,0,4,3,0,5,1,1,0,0,39
200679637005,291,195,59,33,4,0,0,175,97,0,4,1,14,175,97,0,1,0,0,2,0,1,1,0,14
201974831001,655,433,121,93,8,0,0,542,12,1,9,4,87,542,12,1,0,4,0,1,4,0,4,0,87
201974831002,605,394,112,96,3,0,0,526,22,0,4,4,49,526,22,0,4,0,0,2,0,1,1,0,49
201974831003,681,456,122,99,4,0,0,543,10,1,2,34,91,543,9,1,27,2,0,0,2,0,0,0,91
201974831004,588,395,99,89,5,0,0,488,9,0,6,12,73,488,9,0,11,3,0,0,1,2,1,0,73
201974831005,525,350,87,83,5,0,0,445,19,0,4,0,57,445,15,0,0,0,0,0,0,0,4,0,57
201974832001,633,371,144,112,6,0,0,573,8,0,2,6,44,573,8,0,0,1,0,0,3,0,1,3,44
201974832002,634,403,133,93,5,0,0,557,6,1,2,13,55,557,6,1,7,1,0,1,3,0,0,2,55
201974832003,500,277,121,95,7,0,0,448,10,0,2,0,40,448,10,0,0,1,0,0,0,0,1,0,40
201110001011,246,51,123,65,7,0,0,188,20,4,3,1,30,188,19,4,1,1,1,0,0,1,0,0,30
201110001012,502,120,226,150,6,0,0,357,78,10,5,4,48,357,78,10,2,4,1,0,0,0,0,0,48
201110001013,576,153,212,201,10,0,0,341,166,15,8,4,42,341,166,15,4,0,5,2,0,0,1,0,42
201110001021,32,11,8,10,3,0,0,24,3,0,1,0,4,24,3,0,0,0,0,1,0,0,0,0,4
201110001031,745,278,255,205,7,0,0,564,120,5,4,4,48,564,120,5,0,2,0,2,0,0,0,0,48
201110002011,771,341,216,208,6,0,0,638,58,5,10,5,55,638,56,5,3,0,3,3,1,0,4,0,55
201110002012,1002,464,284,246,8,0,0,774,122,1,14,8,83,774,118,1,2,2,0,7,4,3,2,0,83
201110002013,726,268,220,230,8,0,0,528,110,6,11,14,57,528,110,6,4,3,1,2,1,5,0,0,57
201110002021,1576,766,397,405,8,0,0,1234,121,7,38,28,148,1234,121,7,21,14,2,12,1,6,2,1,148
201110002031,681,298,176,204,3,0,0,505,100,0,15,8,53,505,100,0,5,5,2,7,3,0,0,0,53
201110003001,591,181,227,171,12,0,0,405,125,6,6,4,45,405,125,6,3,0,0,3,0,1,0,0,45
201110003002,581,192,226,150,13,0,0,431,101,9,5,3,32,431,101,9,2,0,2,2,0,0,0,0,32
201110003003,585,201,207,173,4,0,0,421,112,2,17,4,29,421,110,2,1,5,3,6,1,3,0,1,29
201110003004,238,52,107,75,4,0,0,104,99,1,16,1,17,104,99,1,1,6,8,0,0,0,0,0,17
201110003005,391,86,161,143,1,0,0,164,206,1,2,0,18,164,205,1,0,0,1,1,0,0,0,0,18
201110003006,259,69,84,105,1,0,0,132,105,1,4,1,16,132,105,1,1,1,3,0,0,0,0,0,16
201110004001,298,100,95,94,9,0,0,253,13,2,4,4,22,253,13,2,1,1,1,0,1,2,0,1,22
201110004002,372,115,124,128,5,0,0,287,36,4,4,3,38,287,36,4,0,1,3,0,0,0,0,0,38
201110004003,411,125,140,140,6,0,0,330,34,7,7,2,31,330,34,7,1,0,7,0,0,0,0,0,31
201110004004,390,115,154,117,4,0,0,275,75,1,6,3,30,275,75,1,0,1,1,1,3,1,1,0,30
201110005001,454,123,184,142,5,0,0,283,121,3,6,3,38,283,121,3,1,1,0,0,1,1,1,1,38
201110005002,378,69,174,128,7,0,0,215,126,4,6,1,26,215,126,4,0,2,1,3,0,0,0,0,26
201110005003,508,113,230,163,2,0,0,250,223,5,2,1,27,250,223,5,0,0,1,0,1,0,0,0,27
201110005004,733,192,320,214,7,0,0,448,224,5,12,3,41,448,224,5,1,2,5,0,1,1,2,0,41
201110006001,603,329,163,103,8,0,0,547,18,1,2,1,34,547,16,1,1,0,0,0,0,0,1,0,34
201110006002,1029,549,291,178,11,0,0,930,26,1,11,4,57,930,23,1,0,4,3,0,2,3,1,0,57
201110007001,927,456,300,166,5,0,0,814,21,0,0,5,87,814,21,0,0,0,0,0,0,0,0,3,87
201110007002,795,455,192,140,8,0,0,698,34,0,5,2,56,698,33,0,2,2,1,0,0,1,0,0,56
201110008001,767,475,168,120,4,0,0,672,8,4,2,0,81,672,8,4,0,0,0,1,0,1,0,0,81
201110008002,463,226,144,88,5,0,0,418,3,1,2,2,37,418,3,1,0,0,0,1,2,0,0,0,37
201110008003,1203,651,332,207,13,0,0,1001,65,0,6,0,131,1001,65,0,0,4,0,0,0,0,0,0,131
200299771001,447,292,85,66,4,0,0,387,4,0,0,1,55,387,4,0,0,0,0,0,0,0,0,0,55
200299771002,1003,686,197,112,8,0,0,868,9,2,5,9,110,868,9,2,1,0,1,4,7,0,0,0,110
200299772001,652,392,147,108,5,0,0,566,11,1,2,8,64,566,11,1,2,0,2,0,4,0,0,0,64
200299772002,645,399,144,97,5,0,0,561,14,0,9,0,61,561,14,0,0,0,0,7,0,2,0,0,61
200299773001,457,275,87,90,5,0,0,399,9,0,0,4,45,399,9,0,3,0,0,0,1,0,0,0,45
200299773002,419,231,90,97,1,0,0,348,11,0,2,2,56,348,11,0,0,0,0,1,2,1,0,0,56
200299773003,520,345,94,77,4,0,0,450,9,0,0,10,51,450,9,0,7,0,0,0,2,0,0,1,51
200299773004,473,241,128,99,5,0,0,419,10,0,0,1,43,419,9,0,0,0,0,0,1,0,0,0,43
200299774001,476,346,71,57,2,0,0,429,2,0,1,0,44,429,2,0,0,0,0,0,0,0,0,0,44
200299774002,470,300,98,70,2,0,0,407,5,0,1,11,46,407,5,0,0,1,0,0,7,0,0,2,46
200699626001,386,267,70,48,1,0,0,278,38,1,4,6,59,278,38,1,3,4,0,0,0,0,0,3,59
200699626002,853,549,169,122,13,0,0,704,61,0,2,2,84,704,61,0,1,1,1,0,0,0,0,0,84
200699626003,430,264,86,76,4,0,0,352,20,0,5,2,51,352,20,0,2,2,0,2,0,1,0,0,51
200699627001,409,304,76,26,3,0,0,342,29,0,5,1,32,342,29,0,0,0,0,0,0,1,3,1,32
200699627002,377,262,67,45,3,0,0,311,34,0,0,1,31,311,34,0,0,0,0,0,0,0,0,1,31
200699627003,620,407,122,83,8,0,0,494,41,1,9,2,73,494,39,1,2,1,1,2,0,0,0,0,73
202050971001,748,500,159,81,8,0,0,706,8,0,3,1,30,706,8,0,0,0,1,2,0,0,0,0,30
202050971002,472,302,110,56,4,0,0,441,0,0,2,4,25,441,0,0,2,0,0,0,1,2,0,0,25
202050972001,328,254,43,31,0,0,0,291,5,1,1,6,24,291,5,1,0,0,0,0,5,1,0,0,24
202050972002,382,254,94,30,4,0,0,350,8,1,2,1,20,350,8,1,0,0,0,2,0,0,0,0,20
202050973001,639,451,97,86,5,0,0,575,13,0,4,7,40,575,13,0,0,3,0,1,0,0,0,0,40
202050973002,859,611,147,90,11,0,0,780,17,1,5,2,54,780,17,1,1,2,1,0,0,2,0,0,54
202050974001,415,269,94,48,4,0,0,371,6,3,1,0,34,371,6,3,0,0,0,0,0,1,0,0,34
202050974002,668,400,159,103,6,0,0,612,17,0,7,1,31,612,17,0,0,2,0,3,0,1,1,0,31
202050974003,556,354,100,95,7,0,0,495,13,0,5,1,42,495,13,0,1,2,0,0,0,2,1,0,42
201959558001,702,442,140,115,5,0,0,566,6,3,13,6,108,566,6,3,1,5,6,1,3,1,0,2,108
201959558002,259,162,65,31,1,0,0,218,3,0,5,2,31,218,3,0,0,2,2,0,0,0,0,2,31
201959558003,825,547,155,115,8,0,0,720,4,1,11,7,82,720,4,1,2,4,6,1,0,0,0,3,82
200959611001,806,513,163,126,4,0,0,743,11,0,5,0,47,743,11,0,0,4,0,0,0,1,0,0,47
200959611002,887,592,187,104,4,0,0,775,17,0,13,8,74,775,17,0,0,11,1,0,6,0,0,0,74
200959612001,508,316,110,75,7,0,0,452,9,0,4,0,43,452,9,0,0,1,1,1,0,0,1,0,43
200959612002,792,522,158,109,3,0,0,709,13,0,3,2,65,709,13,0,0,0,0,0,0,0,2,0,65
200959612003,709,424,183,98,4,0,0,632,20,0,6,1,50,632,20,0,0,2,0,4,0,0,0,0,50
200959613001,631,422,102,102,5,0,0,567,11,0,3,0,50,567,11,0,0,0,1,2,0,0,0,0,50
200959613002,599,402,97,93,7,0,0,535,6,0,2,2,54,535,6,0,0,2,0,0,0,0,0,0,54
201799528001,1136,838,158,137,3,0,0,952,15,2,5,7,155,952,15,2,0,2,0,0,0,0,1,0,155
201799528002,419,292,68,58,1,0,0,344,11,0,0,1,63,344,11,0,0,0,0,0,1,0,0,0,63
200050816001,689,430,141,115,3,0,0,600,3,2,0,1,83,600,3,2,0,0,0,0,0,0,0,0,83
200050816002,513,264,147,99,3,0,0,451,5,2,1,0,54,451,5,2,0,0,0,0,0,1,0,0,54
200050816003,486,252,128,103,3,0,0,436,6,0,1,1,42,436,6,0,0,0,1,0,0,0,0,0,42
200050816004,815,420,186,204,5,0,0,699,8,18,0,3,87,699,8,18,0,0,0,0,3,0,0,0,87
200050816005,673,405,140,127,1,0,0,599,0,3,0,1,70,599,0,3,0,0,0,0,1,0,0,0,70
200050817011,1277,556,376,328,17,0,0,1066,22,25,10,12,142,1066,22,25,1,6,1,1,6,1,1,2,142
200050817012,707,216,276,212,3,0,0,540,11,89,2,3,62,540,11,89,2,0,1,0,0,0,1,0,62
200050817013,559,190,189,174,6,0,0,487,4,2,4,5,57,487,4,2,1,0,3,1,0,0,0,0,57
200050817021,1069,414,378,264,13,0,0,799,34,94,12,10,120,799,33,93,3,5,1,6,4,0,0,1,120
200050818001,571,230,204,137,0,0,0,491,6,0,7,5,62,491,6,0,0,1,0,6,0,0,0,0,62
200050818002,590,204,230,153,3,0,0,504,9,13,3,5,56,504,9,13,0,0,0,2,0,1,0,0,56
200050818003,824,271,285,264,4,0,0,683,26,6,2,6,101,683,26,6,3,0,1,1,0,0,0,0,101
200050819001,738,237,275,216,10,0,0,608,14,15,6,11,84,608,13,15,1,0,2,1,1,1,0,0,84
200050819002,446,159,159,126,2,0,0,379,12,17,0,3,35,379,12,17,0,0,0,0,0,0,0,0,35
200050819003,383,103,161,117,2,0,0,333,9,7,4,2,28,333,9,7,0,2,2,0,1,0,0,0,28
200050819004,459,205,131,120,3,0,0,373,11,6,3,3,63,373,11,6,1,2,0,0,1,0,0,0,63
200354931001,779,508,166,99,6,0,0,708,11,0,3,2,55,708,11,0,0,1,1,1,1,0,0,0,55
200354931002,889,601,155,123,10,0,0,809,9,0,4,0,67,809,9,0,0,0,0,0,0,4,0,0,67
200354932001,979,603,213,156,7,0,0,884,20,0,1,4,70,884,20,0,2,0,0,0,0,0,0,0,70
200354932002,1082,628,270,176,8,0,0,974,14,1,5,1,87,974,14,1,0,2,0,0,0,1,1,0,87
200354933001,660,401,133,118,8,0,0,588,14,0,3,3,52,588,14,0,0,2,0,0,0,1,0,0,52
200354933002,1276,749,269,252,6,0,0,1105,34,7,20,7,103,1105,34,7,2,6,1,0,2,3,3,0,103
200354934001,928,505,234,181,8,0,0,789,30,0,12,4,93,789,30,0,3,2,2,5,0,0,0,1,93
200354934002,546,221,160,163,2,0,0,438,40,5,12,1,50,438,40,5,1,2,2,3,0,0,0,0,50
200354935001,353,141,117,90,5,0,0,286,26,1,4,3,33,286,25,1,2,0,0,2,1,1,0,0,33
200354935002,637,285,181,163,8,0,0,508,37,2,14,4,72,508,37,2,2,6,0,2,1,1,1,1,72
200354935003,693,351,175,159,8,0,0,619,13,3,10,3,45,619,13,3,1,3,3,1,0,2,0,0,45
200354935004,530,222,165,139,4,0,0,444,34,2,2,2,46,444,34,2,1,1,0,1,0,0,0,0,46
200354936001,313,136,89,87,1,0,0,256,13,0,10,4,30,256,13,0,2,3,1,2,1,0,0,0,30
200354936002,540,241,147,146,6,0,0,455,42,1,5,3,34,455,42,1,1,0,0,0,2,0,0,0,34
200354936003,586,289,156,139,2,0,0,489,19,4,8,1,65,489,18,4,1,1,2,1,0,0,0,0,65
200354936004,394,161,127,104,2,0,0,326,18,9,12,0,29,326,17,9,0,5,0,1,0,1,0,0,29
200354936005,393,164,107,118,4,0,0,324,27,4,2,4,32,324,27,4,1,0,1,1,0,0,0,0,32
200354937001,615,282,181,150,2,0,0,500,63,5,1,5,41,500,63,5,1,0,0,1,2,0,0,0,41
200354937002,1095,495,286,305,9,0,0,903,77,14,8,6,87,903,77,14,1,2,1,2,0,1,0,0,87
200354938001,422,207,106,106,3,0,0,363,25,5,2,2,25,363,25,5,0,1,0,0,0,0,1,0,25
200354938002,552,203,183,160,6,0,0,414,63,37,2,1,35,414,63,37,0,0,0,1,0,0,1,1,35
200354938003,289,122,81,83,3,0,0,229,34,11,0,1,14,229,34,11,0,0,0,0,1,0,0,0,14
200354938004,898,423,239,226,10,0,0,732,76,9,3,4,74,732,76,9,1,3,0,0,1,0,0,0,74
200354939001,1258,771,249,227,11,0,0,1113,40,2,6,16,81,1113,40,2,9,1,0,1,6,1,1,0,81
200354939002,934,512,247,171,4,0,0,818,40,0,5,4,67,818,40,0,0,3,0,1,0,0,0,0,67
200354940001,236,91,68,74,3,0,0,202,21,0,2,0,11,202,21,0,0,0,2,0,0,0,0,0,11
200354940002,350,127,114,104,5,0,0,281,33,3,1,2,30,281,33,3,1,1,0,0,1,0,0,0,30
200354940003,278,113,114,44,7,0,0,241,19,3,2,0,13,241,19,3,0,0,0,0,0,1,0,0,13
200354941001,379,154,135,84,6,0,0,285,62,0,2,4,26,285,62,0,0,1,0,0,1,0,1,1,26
200354941002,191,54,86,48,3,0,0,142,30,1,5,0,13,142,30,1,0,1,0,1,0,0,0,0,13
200479696001,481,312,91,77,1,0,0,374,81,0,1,1,24,374,80,0,0,1,0,0,1,0,0,0,24
200479696002,361,265,52,43,1,0,0,304,17,0,2,1,37,304,17,0,0,0,0,0,0,0,2,0,37
200479697001,458,275,104,79,0,0,0,380,36,0,4,2,36,380,35,0,1,0,1,0,0,1,2,0,36
200479697002,488,324,81,76,7,0,0,398,38,1,1,2,48,398,38,1,0,0,0,1,2,0,0,0,48
201879641001,503,366,84,48,5,0,0,392,64,0,1,1,45,392,64,0,1,1,0,0,0,0,0,0,45
201879641002,551,375,78,95,3,0,0,356,155,0,5,3,32,356,155,0,0,3,1,0,0,1,0,3,32
200399513001,477,336,78,58,5,0,0,387,3,0,1,5,81,387,3,0,1,0,0,0,1,0,1,0,81
200399513002,503,343,99,59,2,0,0,421,11,0,1,1,69,421,11,0,0,0,1,0,0,0,0,1,69
200399513003,905,683,127,88,7,0,0,743,7,0,4,9,142,743,7,0,5,1,0,1,4,0,1,0,142
201730001001,147,26,56,63,2,0,0,47,86,4,0,2,8,47,86,4,2,0,0,0,0,0,0,0,8
201730001002,298,35,120,140,3,0,0,51,224,3,8,2,10,51,224,3,1,1,6,0,1,1,0,0,10
201730001003,224,33,105,82,4,0,0,37,172,5,2,1,7,37,172,5,0,1,1,0,1,0,0,0,7
201730001004,312,36,140,131,5,0,0,90,186,24,2,1,9,90,181,24,0,0,1,1,0,0,0,0,9
201730002001,756,195,270,276,15,0,0,471,205,7,14,7,52,471,203,7,3,4,6,2,3,1,1,0,52
201730002002,794,204,269,309,12,0,0,567,143,10,5,7,62,567,143,10,2,3,0,0,1,1,1,1,62
201730003001,286,30,128,124,4,0,0,73,198,3,3,1,8,73,197,3,1,0,2,1,0,0,0,0,8
201730003002,348,51,152,138,7,0,0,161,147,4,8,2,26,161,145,4,1,2,4,0,0,1,0,0,26
201730003003,322,52,117,148,5,0,0,177,111,1,8,1,24,177,111,1,0,2,6,0,1,0,0,0,24
201730003004,254,54,98,95,7,0,0,149,85,0,3,3,14,149,85,0,1,1,1,0,1,0,1,0,14
201730003005,505,76,218,203,8,0,0,265,157,32,9,1,41,265,157,32,1,0,8,0,0,0,0,0,41
201730004001,476,93,189,190,4,0,0,270,90,36,31,4,45,270,90,36,2,11,12,8,1,0,0,0,45
201730004002,269,38,133,94,4,0,0,99,118,25,7,5,15,99,117,25,3,2,2,1,0,1,0,0,15
201730004003,409,28,164,217,0,0,0,71,109,208,7,4,10,71,109,208,2,2,1,2,2,1,1,0,10
201730006001,420,28,149,239,4,0,0,78,16,319,3,0,4,78,16,319,0,1,0,1,0,0,1,0,4
201730006002,530,21,192,311,6,0,0,94,42,376,8,5,5,94,41,376,1,1,6,0,2,1,0,0,5
201730007001,564,20,178,364,2,0,0,49,48,443,3,3,18,49,47,443,2,0,0,1,0,0,0,0,18
201730007002,510,19,154,337,0,0,0,29,47,420,6,3,5,29,47,420,2,1,4,1,0,0,0,0,5
201730007003,398,17,107,273,1,0,0,42,36,311,2,3,4,42,36,311,1,0,1,1,2,0,0,0,4
201730008001,264,10,95,155,4,0,0,30,31,194,4,3,2,30,31,194,1,0,4,0,0,0,0,0,2
201730008002,268,16,104,146,2,0,0,42,15,206,1,1,3,42,14,206,0,0,1,0,1,0,0,0,3
201730008003,556,23,174,357,2,0,0,46,37,449,10,2,12,46,37,449,0,2,1,5,0,1,0,0,12
201730009001,498,75,188,221,14,0,0,277,60,98,7,6,50,277,60,98,3,0,5,1,1,1,0,0,50
201730009002,430,31,149,247,3,0,0,114,36,259,5,7,9,114,36,259,2,1,0,2,0,0,0,1,9
201730009003,277,44,102,130,1,0,0,92,22,149,3,0,11,92,22,149,0,2,1,0,0,0,0,0,11
201730010001,529,104,177,241,7,0,0,373,42,56,5,5,48,373,42,56,0,1,2,2,3,0,0,0,48
201730010002,588,88,230,265,5,0,0,249,65,201,14,16,43,249,65,200,10,8,3,2,0,0,0,0,43
201730010003,545,121,183,235,6,0,0,272,61,156,15,11,30,272,61,156,9,3,4,3,1,0,4,0,30
201730010004,346,50,158,132,6,0,0,151,30,115,18,7,25,151,30,115,3,6,9,1,2,1,1,2,25
201730011001,375,89,127,148,11,0,0,273,20,34,7,6,35,273,20,34,4,0,0,0,0,1,4,0,35
201730011002,290,13,94,182,1,0,0,42,20,218,3,3,4,42,20,218,0,1,2,0,0,0,0,0,4
201730011003,374,26,154,189,5,0,0,104,54,189,3,7,17,104,53,189,7,1,0,1,0,1,0,0,17
201730014001,508,169,131,200,8,0,0,435,24,1,8,5,35,435,24,1,3,1,5,0,1,1,1,0,35
201730014002,687,183,186,299,19,0,0,556,61,3,6,5,56,556,61,3,1,1,4,1,2,0,0,0,56
201730014003,779,221,226,314,18,0,0,641,31,7,8,9,83,641,31,7,4,4,2,1,3,0,0,0,83
201730014004,875,262,223,376,14,0,0,735,46,11,8,8,67,735,45,11,1,4,2,0,4,1,1,1,67
201730015001,481,134,187,152,8,0,0,345,68,4,16,14,34,345,68,4,5,9,6,0,3,1,0,0,34
201730015002,588,174,234,177,3,0,0,442,73,14,8,2,49,442,73,14,1,1,6,0,1,1,0,0,49
201730015003,426,103,171,144,8,0,0,329,52,4,2,8,31,329,52,4,2,0,0,0,2,2,0,0,31
201730018001,354,51,141,157,5,0,0,100,50,155,37,1,11,100,49,155,0,12,19,0,1,4,0,0,11
201730018002,316,81,119,114,2,0,0,148,36,51,55,5,21,148,36,51,1,7,45,0,0,2,0,0,21
201730019001,516,143,146,217,10,0,0,415,31,6,6,9,49,415,31,6,3,1,0,1,2,2,2,0,49
201730019002,755,146,295,303,11,0,0,492,80,93,15,11,64,492,79,93,7,2,11,0,0,1,1,1,64
201730020001,665,245,162,251,7,0,0,541,17,2,6,18,81,541,17,2,7,2,2,1,3,1,0,0,81
201730020002,834,327,196,304,7,0,0,684,29,0,14,9,98,684,29,0,3,5,4,2,3,1,2,0,98
201730022001,470,202,109,155,4,0,0,405,15,0,2,5,43,405,15,0,2,0,1,0,2,0,1,0,43
201730022002,774,343,168,251,12,0,0,656,20,3,2,5,88,656,20,3,3,1,1,0,0,0,0,0,88
201730023001,533,161,133,231,8,0,0,463,20,6,1,13,30,463,20,6,7,1,0,0,2,0,0,1,30
201730023002,396,93,148,151,4,0,0,309,38,11,9,1,28,309,37,11,0,3,2,3,0,1,0,0,28
201730023003,330,81,119,128,2,0,0,264,24,11,1,4,26,264,24,11,3,0,0,1,0,0,0,0,26
201730024001,431,84,167,178,2,0,0,249,61,76,13,3,29,249,61,76,0,5,8,0,1,0,0,1,29
201730024002,263,56,111,92,4,0,0,173,42,19,1,6,22,173,42,19,5,1,0,0,0,0,0,0,22
201730026001,239,40,110,87,2,0,0,126,49,16,17,7,24,126,49,16,5,2,7,7,0,0,0,0,24
201730026002,306,51,140,111,4,0,0,212,58,7,1,3,25,212,58,7,0,1,0,0,1,0,0,0,25
201730027001,287,75,105,99,8,0,0,203,44,10,1,2,27,203,44,10,1,1,0,0,1,0,0,0,27
201730027002,408,126,136,143,3,0,0,311,39,14,2,2,40,311,39,14,1,1,1,0,0,0,0,1,40
201730028001,268,77,93,94,4,0,0,208,32,4,5,4,15,208,32,3,1,0,4,1,0,0,0,0,15
201730028002,380,130,127,118,5,0,0,306,32,8,4,2,28,306,32,7,0,2,1,0,1,0,0,0,28
201730028003,408,129,153,121,5,0,0,324,37,6,4,5,32,324,37,6,3,0,1,3,0,0,0,0,32
201730028004,532,143,204,180,5,0,0,431,54,2,2,5,38,431,53,2,2,0,2,0,0,0,0,1,38
