BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_23,eth2_30,eth2_10,eth2_21,eth2_99,eth2_34,eth2_14,eth2_unk
281359504002,495,186,15,292,1,1,0,124,2,354,1,0,14,124,354,2,0,0,0,0,0,0,0,14
281359504003,692,229,216,247,0,0,0,499,5,164,1,0,23,499,164,5,1,0,0,0,0,0,0,23
280679501011,985,363,372,249,0,1,0,572,12,362,4,2,33,572,362,12,3,2,0,0,0,0,0,33
280679501012,623,192,392,39,0,0,0,563,4,11,1,2,42,563,11,4,1,0,0,0,0,0,0,42
280679501013,1207,521,423,263,0,0,0,652,20,485,4,3,43,652,484,20,2,0,1,1,1,0,0,43
280679501021,654,264,302,88,0,0,0,503,12,60,2,10,67,503,60,12,0,0,0,0,0,9,2,67
280679501022,641,250,310,81,0,0,0,468,5,123,2,2,41,468,123,5,1,0,1,0,0,0,0,41
280679502011,840,272,487,81,0,0,0,714,17,61,5,5,38,714,61,17,1,0,2,0,0,5,1,38
280679502012,1148,342,678,128,0,0,0,984,13,89,3,11,48,984,89,13,1,5,2,0,0,0,0,48
280679502021,1288,363,559,366,0,0,0,735,16,470,8,2,57,735,468,15,4,1,1,2,2,1,0,57
280679502022,457,159,153,145,0,0,0,192,11,235,2,0,17,192,235,10,2,0,0,0,0,0,0,17
280679503011,1411,426,874,110,0,1,0,1220,17,87,7,3,77,1220,87,17,3,0,1,1,0,3,2,77
280679503012,1399,434,630,335,0,0,0,807,14,503,3,5,67,807,503,14,3,0,0,0,0,2,0,67
280679503013,617,166,394,57,0,0,0,560,2,25,1,1,28,560,25,2,0,0,1,0,0,1,0,28
280679503021,878,287,516,74,0,1,0,778,8,35,7,2,48,778,35,8,1,1,1,1,0,0,2,48
280679503022,598,168,381,49,0,0,0,520,13,20,3,0,42,520,20,13,0,0,2,1,0,0,0,42
280679503023,799,220,512,67,0,0,0,709,10,23,2,4,51,709,23,10,0,0,1,1,0,0,0,51
280679504011,637,251,313,73,0,0,0,494,21,72,6,6,38,494,71,21,0,4,3,1,1,1,1,38
280679504012,1460,477,748,235,0,0,0,1113,27,197,19,13,91,1113,196,27,6,6,6,5,1,0,2,91
280679504021,725,370,39,316,0,0,0,72,12,630,3,0,8,72,630,12,1,0,0,1,0,0,1,8
280679504022,367,194,51,122,0,0,0,78,14,264,0,5,6,78,263,14,0,2,0,0,1,1,0,6
280679504023,1400,628,404,368,0,0,0,790,56,473,9,8,64,790,473,56,3,5,1,3,0,0,2,64
280679504024,819,362,238,219,0,0,0,503,15,260,14,1,26,503,260,15,1,1,2,6,0,0,4,26
280679505001,496,240,117,139,0,0,0,213,6,255,5,3,14,213,255,6,0,0,3,2,0,0,0,14
280679505002,643,315,168,160,0,0,0,341,19,240,3,4,36,341,240,19,3,2,0,0,0,1,0,36
280679505003,519,222,198,99,0,0,0,284,8,183,17,9,18,284,183,8,7,3,4,3,0,2,0,18
280679505004,648,334,18,296,0,0,0,52,9,579,3,1,4,52,579,9,2,0,0,0,0,0,0,4
280679506011,906,434,20,452,0,0,0,102,13,778,1,2,10,102,777,13,1,0,0,0,1,0,0,10
280679506012,897,525,8,364,0,0,0,52,13,822,6,1,3,52,820,13,3,0,0,2,2,0,0,3
280679506013,863,451,18,394,0,0,0,67,26,764,2,1,3,67,761,26,2,0,0,0,3,0,0,3
280679506021,622,283,189,150,0,0,0,402,19,151,13,2,35,402,151,19,10,1,1,0,0,0,1,35
280679506022,373,170,148,55,0,0,0,295,21,29,3,2,23,295,29,21,0,1,0,1,0,1,1,23
280679507001,455,172,213,70,0,0,0,278,7,150,1,1,18,278,150,6,1,1,0,0,0,0,0,18
280679507002,719,288,286,144,0,1,0,496,9,182,0,0,32,496,182,9,0,0,0,0,0,0,0,32
280679507003,670,336,7,326,0,1,0,47,4,611,2,3,3,47,611,4,0,3,0,0,0,0,1,3
280679507004,422,191,1,230,0,0,0,13,2,406,0,1,0,13,405,2,0,0,0,0,1,0,0,0
280679508011,653,226,398,29,0,0,0,585,9,20,1,7,31,585,20,8,0,0,1,0,0,7,0,31
280679508012,720,286,291,143,0,0,0,461,9,221,0,0,29,461,221,8,0,0,0,0,0,0,0,29
280679508013,658,283,331,44,0,0,0,587,11,23,5,1,31,587,23,11,1,1,1,0,0,0,0,31
280679508021,634,229,367,38,0,0,0,576,2,19,3,0,34,576,19,2,0,0,1,0,0,0,0,34
280679508022,1115,444,588,83,0,0,0,998,15,16,3,2,81,998,16,15,0,1,1,0,0,1,0,81
280679509011,889,318,396,175,0,0,0,582,12,261,4,1,29,582,261,12,1,0,1,2,0,1,0,29
280679509012,1003,405,499,99,0,0,0,846,14,56,4,4,79,846,56,14,1,1,1,2,0,0,0,79
280679509013,416,147,232,37,0,0,0,360,9,9,3,1,34,360,9,9,0,0,1,2,0,0,0,34
280679509021,1092,427,571,94,0,0,0,951,20,48,2,3,68,951,48,19,0,1,2,0,0,0,0,68
280679509022,1091,435,523,133,0,0,0,831,29,170,3,0,58,831,170,29,0,0,1,1,0,0,0,58
280679509023,662,231,389,41,0,1,0,582,5,34,0,1,40,582,34,5,0,0,0,0,0,1,0,40
280679510001,499,207,206,86,0,0,0,336,4,131,3,2,23,336,131,2,0,2,0,2,0,0,1,23
280679510002,420,145,211,64,0,0,0,360,4,19,2,1,34,360,19,4,1,0,1,0,0,0,0,34
280679510003,1194,552,310,332,0,0,0,525,22,584,4,5,54,525,583,22,1,2,0,2,1,0,0,54
280679511011,837,261,522,54,0,0,0,742,9,39,2,5,40,742,38,9,2,1,0,0,1,0,0,40
280679511012,828,323,380,125,0,0,0,626,19,149,4,1,29,626,149,19,1,0,1,0,0,0,2,29
280679511021,598,254,216,127,0,1,0,379,13,174,2,6,24,379,174,12,0,0,0,1,0,2,1,24
280679511022,944,361,518,65,0,0,0,820,11,49,0,2,62,820,49,11,0,1,0,0,0,1,0,62
280679511023,886,386,410,90,0,0,0,720,20,88,3,1,54,720,88,19,1,1,1,0,0,0,1,54
280679800001,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
281119501011,985,399,437,149,0,0,0,868,7,45,8,1,56,868,45,7,0,0,6,0,0,1,1,56
281119501012,705,279,234,192,0,0,0,453,9,192,2,0,49,453,192,8,0,0,1,0,0,0,1,49
281119501013,1360,497,635,228,0,0,0,1181,13,100,4,3,59,1181,100,13,0,1,1,2,0,0,1,59
281119501014,377,166,95,115,0,1,0,203,3,155,1,0,15,203,155,3,1,0,0,0,0,0,0,15
281119501021,1122,491,435,195,0,1,0,763,18,268,8,0,65,763,267,18,0,0,0,5,1,0,3,65
281119501022,676,284,295,97,0,0,0,537,6,82,2,1,48,537,82,6,0,0,0,0,0,0,2,48
281119501023,836,244,346,245,0,1,0,528,5,272,4,0,27,528,272,5,0,0,1,0,0,0,3,27
281119502001,343,133,105,105,0,0,0,199,3,127,1,3,10,199,127,3,1,0,0,0,0,0,0,10
281119502002,877,350,186,341,0,0,0,404,6,433,2,4,28,404,433,6,1,1,0,1,0,3,0,28
281119502003,483,163,260,60,0,0,0,386,10,60,0,1,26,386,60,10,0,0,0,0,0,1,0,26
281119502004,610,220,275,115,0,0,0,459,12,101,2,6,30,459,101,12,0,2,2,0,0,2,0,30
281010501001,793,284,426,83,0,0,0,706,7,61,2,0,17,706,61,7,1,0,1,0,0,0,0,17
281010501002,684,248,337,99,0,0,0,543,7,79,2,0,53,543,79,7,1,0,0,1,0,0,0,53
281010501003,1259,456,649,154,0,0,0,1070,14,109,4,2,60,1070,109,14,0,0,1,1,0,0,0,60
281010502001,1031,412,404,215,0,0,0,672,7,315,4,3,30,672,314,7,0,1,0,1,1,1,2,30
281010502002,1628,540,865,223,0,0,0,1328,10,230,3,2,55,1328,230,10,1,0,1,0,0,0,1,55
281010502003,568,216,289,63,0,0,0,493,6,32,3,1,33,493,32,6,0,0,2,1,0,0,0,33
281010503011,653,292,233,127,0,1,0,406,11,204,5,5,22,406,204,11,3,3,1,1,0,0,0,22
281010503012,1005,358,366,281,0,0,0,530,11,419,3,4,38,530,419,11,2,3,0,1,0,0,0,38
281010503013,463,166,175,122,0,0,0,243,2,178,3,4,33,243,178,2,3,0,0,0,0,4,0,33
281010503021,823,476,226,121,0,0,0,614,11,100,2,10,86,614,100,11,1,0,0,0,0,1,0,86
281010503022,645,243,282,120,0,0,0,481,2,125,5,1,31,481,125,2,0,0,1,2,0,1,2,31
281010504001,666,233,338,95,0,0,0,529,5,96,6,2,28,529,96,5,2,0,1,0,0,0,1,28
281010504002,598,250,193,155,0,0,0,350,19,183,2,2,42,350,183,19,1,1,1,0,0,0,0,42
281010504003,668,203,363,102,0,0,0,519,15,113,2,2,17,519,113,15,0,0,1,1,0,0,0,17
281010504004,582,175,226,181,0,0,0,333,0,230,2,2,15,333,230,0,1,0,0,0,0,1,1,15
281010504005,929,370,240,319,0,0,0,346,11,545,7,4,16,346,545,11,1,3,1,2,0,0,2,16
281010505001,636,332,110,193,0,1,0,228,10,374,5,4,15,228,374,6,0,2,1,2,0,0,1,15
281010505002,796,420,85,291,0,0,0,194,9,573,5,7,8,194,573,9,3,0,2,0,0,0,0,8
281010505003,635,321,52,262,0,0,0,72,8,531,10,2,12,72,530,8,5,2,2,2,1,0,1,12
281010505004,472,178,163,130,0,1,0,274,7,161,1,3,26,274,161,7,0,2,0,0,0,1,1,26
280590401031,759,360,306,93,0,0,0,511,11,182,5,2,48,511,182,11,3,0,0,1,0,1,1,48
280590401032,516,239,243,34,0,0,0,454,7,21,1,4,29,454,21,7,1,1,0,0,0,3,0,29
280590401033,495,180,292,23,0,0,0,455,5,4,4,4,23,455,4,5,0,2,1,1,0,0,0,23
280590401034,1202,473,623,106,0,0,0,969,16,122,8,2,85,969,122,15,2,0,1,1,0,2,2,85
280590401041,1100,400,651,49,0,0,0,959,14,32,3,5,87,959,32,13,1,0,0,1,0,2,0,87
280590401042,842,370,420,52,0,0,0,743,9,56,3,3,28,743,56,9,1,1,1,1,0,1,0,28
280590401051,624,296,290,38,0,0,0,545,12,14,2,0,51,545,14,12,1,0,1,0,0,0,0,51
280590401052,1176,447,675,54,0,0,0,1031,17,29,6,8,85,1031,27,17,5,1,0,0,2,2,1,85
280590401053,569,273,267,29,0,0,0,521,7,9,2,1,29,521,9,7,0,1,1,0,0,0,1,29
280590401054,702,284,373,45,0,0,0,619,8,14,5,2,54,619,14,8,0,1,0,2,0,0,1,54
280590401061,907,369,484,53,0,1,0,790,20,23,4,2,68,790,23,20,1,1,2,0,0,0,0,68
280590401062,945,390,517,38,0,0,0,815,15,20,9,2,84,815,20,15,5,1,2,0,0,1,1,84
280590402031,1452,598,766,87,0,1,0,1268,31,17,5,12,119,1268,17,31,0,3,2,2,0,2,1,119
280590402032,849,499,276,73,0,1,0,682,31,45,13,6,72,682,41,30,0,0,1,3,4,2,6,72
280590402033,861,499,282,80,0,0,0,656,41,43,37,8,76,656,43,37,0,2,8,23,0,4,3,76
280590402051,655,322,279,54,0,0,0,542,17,27,4,1,64,542,27,16,0,1,0,0,0,0,3,64
280590402052,710,334,345,31,0,0,0,629,9,19,4,4,45,629,19,9,1,4,0,0,0,0,3,45
280590402053,965,409,507,48,0,1,0,840,26,13,7,5,74,840,13,26,0,3,0,2,0,2,5,74
280590402061,850,334,478,37,0,1,0,781,8,12,2,3,44,781,12,8,0,2,0,2,0,0,0,44
280590402062,1274,585,542,147,0,0,0,1009,34,141,10,2,78,1009,140,32,2,0,2,0,1,0,5,78
280590402063,994,429,495,70,0,0,0,846,29,19,5,10,85,846,18,29,0,3,0,1,1,0,0,85
280590402071,725,457,217,51,0,0,0,558,19,45,17,2,84,558,45,19,3,1,6,5,0,0,1,84
280590402072,765,426,278,61,0,0,0,620,22,25,17,6,75,620,25,22,2,1,3,10,0,2,0,75
280590402073,796,429,283,83,0,1,0,650,27,31,11,8,69,650,31,27,3,1,3,3,0,3,1,69
280590402081,1546,774,655,117,0,0,0,1257,56,60,33,8,132,1257,60,55,1,3,6,23,0,3,1,132
280590403011,388,231,119,38,0,0,0,276,13,22,32,0,45,276,22,13,0,0,9,23,0,0,0,45
280590403012,747,445,201,101,0,0,0,513,35,91,34,7,67,513,91,34,1,2,5,25,0,0,3,67
280590403013,209,132,60,17,0,0,0,138,12,22,16,5,16,138,22,12,1,0,2,11,0,0,1,16
280590403014,911,528,269,114,0,0,0,680,40,73,32,4,82,680,73,38,0,1,10,16,0,2,2,82
280590403021,375,212,117,46,0,0,0,266,15,36,5,3,50,266,35,15,1,2,0,3,1,0,1,50
280590403022,509,255,212,42,0,0,0,387,18,22,23,11,48,387,22,18,3,3,4,12,0,3,2,48
280590403023,526,373,83,70,0,0,0,341,36,62,52,2,33,341,59,34,2,0,9,37,3,0,1,33
280590404011,1087,676,218,193,0,0,0,698,49,224,46,6,64,698,224,49,2,0,12,27,0,1,5,64
280590404012,1003,571,326,106,0,0,0,762,35,64,41,13,88,762,62,35,0,1,9,27,2,5,1,88
280590404021,1555,806,546,203,0,0,0,1152,66,83,89,23,142,1152,83,65,1,8,13,70,0,2,4,142
280590404022,1084,453,489,142,0,0,0,858,37,62,21,10,96,858,60,35,1,1,6,10,2,2,0,96
280590405001,739,244,376,119,0,0,0,604,30,19,16,10,60,604,19,30,7,3,4,1,0,5,1,60
280590405002,776,228,367,181,0,0,0,659,23,19,4,4,67,659,18,23,1,2,1,0,1,2,1,67
280590405003,402,175,122,105,0,0,0,268,16,83,1,2,32,268,83,16,0,1,0,0,0,0,0,32
280590405004,797,319,326,152,0,0,0,603,17,89,14,5,69,603,88,17,2,2,4,4,1,3,0,69
280590406001,1134,495,456,183,0,0,0,956,31,38,13,11,85,956,38,31,0,1,5,6,0,6,2,85
280590406002,710,284,304,122,0,0,0,572,24,27,8,11,68,572,26,24,0,3,2,0,1,4,2,68
280590406003,619,303,221,95,0,0,0,502,15,39,3,6,54,502,39,14,1,3,0,1,0,2,0,54
280590406004,512,234,185,93,0,0,0,406,21,38,7,5,35,406,37,21,2,0,0,3,1,2,0,35
280590406005,711,290,294,127,0,0,0,586,26,18,5,5,71,586,18,26,0,0,0,3,0,2,0,71
280590407011,986,509,329,148,0,0,0,758,56,31,48,15,78,758,31,54,7,7,16,22,0,4,3,78
280590407012,1831,794,759,278,0,0,0,1435,73,93,38,21,171,1435,88,72,8,8,9,12,5,5,4,171
280590407021,1726,750,728,248,0,0,0,1373,70,52,40,32,159,1373,52,70,5,13,14,12,0,8,3,159
280590407022,450,207,181,62,0,0,0,368,9,24,13,2,34,368,23,9,1,1,2,6,1,0,2,34
280590407023,1388,712,486,190,0,0,0,1056,74,101,27,8,122,1056,99,74,2,2,10,13,2,1,1,122
280590408011,760,462,197,101,0,0,0,517,63,110,6,13,51,517,110,62,0,4,1,3,0,3,1,51
280590408012,642,319,276,47,0,0,0,508,37,34,4,5,54,508,32,37,0,3,1,1,2,0,1,54
280590408021,834,425,277,132,0,0,0,566,67,146,14,4,37,566,146,67,3,1,2,4,0,2,1,37
280590408022,957,378,474,105,0,0,0,799,32,42,13,5,66,799,40,29,3,0,3,5,2,0,0,66
280590408023,662,409,126,127,0,0,0,330,37,249,3,5,38,330,249,37,1,1,0,0,0,1,2,38
280590409011,810,496,231,83,0,0,0,648,32,40,12,2,76,648,40,32,2,0,4,4,0,0,0,76
280590409012,1422,759,467,196,0,0,0,1109,101,71,17,15,109,1109,69,100,4,6,3,6,2,5,0,109
280590409013,969,489,335,145,0,0,0,678,35,180,13,18,45,678,179,35,5,12,0,5,1,5,1,45
280590409021,1095,566,378,151,0,0,0,863,67,42,16,10,97,863,42,66,1,0,9,4,0,4,1,97
280590409022,1467,757,533,177,0,0,0,1150,73,60,35,13,136,1150,60,73,0,7,8,18,0,4,4,136
280590409031,531,301,156,74,0,0,0,418,30,38,6,1,38,418,37,29,0,1,2,3,1,0,1,38
280590409032,1154,617,398,139,0,0,0,937,48,54,10,2,103,937,53,48,2,0,3,4,1,0,1,103
280590410011,596,221,294,81,0,0,0,473,34,31,14,5,39,473,31,34,6,0,2,6,0,4,0,39
280590410012,651,347,200,104,0,0,0,407,48,138,15,6,37,407,138,48,4,0,1,9,0,3,1,37
280590410021,441,254,46,141,0,0,0,71,19,336,2,1,12,71,336,18,1,0,0,1,0,0,0,12
280590410022,810,439,205,166,0,0,0,450,52,243,8,9,48,450,242,51,1,2,1,5,1,3,1,48
280590410023,738,422,210,106,0,0,0,433,40,210,3,2,50,433,209,40,0,0,0,2,1,0,1,50
280590411011,457,173,212,72,0,0,0,354,11,55,1,0,36,354,54,11,0,0,0,1,1,0,0,36
280590411012,578,338,144,96,0,0,0,225,59,261,5,3,25,225,261,59,2,2,0,0,0,1,2,25
280590411013,556,344,52,160,0,0,0,94,43,401,5,1,12,94,399,43,2,0,0,3,2,0,0,12
280590411021,993,592,162,239,0,0,0,292,75,571,14,6,35,292,570,75,1,4,2,6,1,0,3,35
280590411022,1458,671,591,196,0,0,0,1090,110,129,15,20,94,1090,126,109,1,6,4,5,3,6,4,94
280590413011,675,303,306,66,0,0,0,559,14,38,2,4,58,559,38,13,1,1,0,1,0,0,0,58
280590413012,460,197,195,68,0,0,0,362,10,49,8,1,30,362,49,8,2,0,0,4,0,0,2,30
280590413013,726,371,209,146,0,0,0,375,23,286,5,2,35,375,285,23,1,1,0,3,1,0,1,35
280590413014,745,337,249,159,0,0,0,446,22,232,3,2,40,446,232,22,3,1,0,0,0,1,0,40
280590413021,426,217,178,31,0,0,0,346,13,18,8,2,39,346,18,13,0,0,3,1,0,0,1,39
280590413022,508,236,228,44,0,0,0,429,11,31,5,0,32,429,31,11,2,0,2,1,0,0,0,32
280590414001,958,276,412,270,0,0,0,578,30,293,4,3,50,578,293,30,1,0,1,2,0,0,0,50
280590414002,564,213,134,217,0,0,0,226,11,304,6,1,16,226,302,11,1,0,0,4,2,1,1,16
280590414003,555,244,31,280,0,0,0,66,14,463,3,1,8,66,463,14,1,1,0,0,0,0,1,8
280590415001,925,397,68,460,0,0,0,149,22,722,3,1,28,149,722,22,0,1,2,1,0,0,0,28
280590416001,369,244,3,122,0,0,0,44,17,292,4,0,12,44,292,17,0,0,0,1,0,0,2,12
280590416002,545,264,27,254,0,0,0,30,10,491,1,0,13,30,489,10,1,0,0,0,2,0,0,13
280590416003,631,316,13,302,0,0,0,28,15,568,4,2,14,28,566,15,3,1,1,0,2,1,0,14
280590417001,406,216,4,186,0,0,0,9,5,386,2,0,4,9,386,5,2,0,0,0,0,0,0,4
280590417002,1205,566,22,617,0,0,0,30,17,1111,9,0,38,30,1108,17,5,0,3,0,3,0,1,38
280590418001,493,245,4,244,0,0,0,19,7,458,3,0,6,19,458,7,0,0,1,1,0,0,0,6
280590418002,454,234,3,217,0,0,0,17,5,423,3,0,6,17,423,5,2,0,1,0,0,0,0,6
280590418003,334,164,18,152,0,0,0,34,7,285,2,0,6,34,285,7,1,0,0,0,0,0,1,6
280590418004,749,364,5,380,0,0,0,28,6,696,4,1,14,28,696,6,0,0,2,0,0,1,1,14
280590419001,1077,568,271,238,0,0,0,421,77,502,11,12,54,421,501,76,6,2,3,1,1,4,1,54
280590419002,447,134,274,39,0,0,0,385,20,9,4,2,27,385,9,20,0,0,2,0,0,1,0,27
280590420001,341,213,62,66,0,0,0,96,72,156,1,2,14,96,156,71,1,0,0,0,0,0,0,14
280590420002,848,524,101,223,0,0,0,255,144,408,9,10,22,255,406,144,3,4,1,3,2,0,1,22
280590420003,930,542,161,227,0,0,0,336,172,382,10,3,27,336,380,171,1,2,0,8,2,0,1,27
280590420004,438,290,32,116,0,0,0,72,66,284,3,2,11,72,282,66,0,1,1,0,2,0,1,11
280590421001,476,330,66,80,0,0,0,159,81,225,3,1,7,159,224,81,2,1,0,0,1,0,1,7
280590421002,351,244,34,73,0,0,0,75,57,204,4,3,8,75,203,57,0,0,1,2,1,0,1,8
280590421003,284,169,58,57,0,0,0,150,40,79,2,2,11,150,78,40,0,0,0,1,1,0,0,11
280590421004,593,324,185,84,0,0,0,345,107,100,4,7,30,345,99,106,1,3,1,2,1,4,0,30
280590422011,396,262,60,74,0,0,0,140,64,168,5,2,17,140,168,64,2,0,2,0,0,1,0,17
280590422012,781,432,241,108,0,0,0,416,107,211,6,4,37,416,211,106,2,0,1,2,0,3,0,37
280590422021,186,140,9,37,0,0,0,42,34,96,3,1,10,42,96,34,2,1,1,0,0,0,0,10
280590422022,903,437,303,163,0,0,0,514,87,232,7,8,55,514,229,86,4,1,0,1,3,1,2,55
280590425001,490,239,202,49,0,0,0,386,38,29,2,3,32,386,29,38,2,0,0,0,0,0,0,32
280590425002,480,216,209,55,0,0,0,373,13,55,5,3,31,373,55,13,0,1,1,1,0,0,2,31
280590425003,545,151,329,65,0,0,0,454,28,19,0,3,41,454,19,28,0,3,0,0,0,0,0,41
280590426001,912,336,471,105,0,0,0,735,56,65,13,8,35,735,65,56,2,7,0,3,0,0,1,35
280590426002,471,143,279,49,0,0,0,376,24,21,10,1,39,376,21,24,4,0,1,0,0,1,1,39
280590426003,509,182,285,42,0,0,0,427,33,20,4,4,21,427,20,32,2,1,0,0,0,3,0,21
280590427001,330,162,139,29,0,0,0,259,9,39,1,0,22,259,39,9,1,0,0,0,0,0,0,22
280590427002,162,85,64,13,0,0,0,150,4,1,1,0,6,150,1,4,0,0,0,0,0,0,1,6
280590429001,393,172,168,53,0,0,0,329,26,11,0,2,25,329,11,24,0,2,0,0,0,0,0,25
280590429002,302,164,111,27,0,0,0,250,29,12,0,1,10,250,12,29,0,1,0,0,0,0,0,10
280590429003,624,329,104,191,0,0,0,215,31,351,5,1,21,215,350,31,1,0,3,0,1,0,1,21
280599900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280219501001,963,319,75,568,0,1,0,239,1,677,5,4,37,239,677,1,3,2,0,2,0,0,0,37
280219501002,447,168,51,228,0,0,0,147,4,265,2,6,23,147,265,4,0,1,2,0,0,2,0,23
280219501003,585,212,39,334,0,0,0,64,6,502,2,4,7,64,502,6,2,0,0,0,0,2,0,7
280219502001,630,235,21,374,0,0,0,65,3,548,5,1,8,65,548,3,2,1,0,1,0,0,2,8
280219502002,632,297,26,309,0,0,0,79,5,522,12,3,11,79,521,5,3,0,8,1,1,1,0,11
280219503001,75,30,1,44,0,0,0,6,1,65,0,0,3,6,65,1,0,0,0,0,0,0,0,3
280219503002,799,284,39,476,0,0,0,78,6,688,4,5,18,78,688,6,4,2,0,0,0,0,0,18
280219503003,585,222,2,361,0,0,0,33,8,538,3,0,3,33,536,8,3,0,0,0,2,0,0,3
280219503004,980,355,75,550,0,0,0,215,9,712,7,7,30,215,712,9,2,2,1,1,0,0,3,30
280299501011,1084,425,114,545,0,0,0,176,22,857,7,2,20,176,856,22,2,1,2,2,1,0,1,20
280299501012,690,315,226,149,0,0,0,443,6,180,5,4,52,443,180,6,3,2,0,0,0,0,0,52
280299501021,750,331,68,351,0,0,0,115,10,608,4,2,11,115,608,10,1,0,2,1,0,2,0,11
280299501022,583,206,137,240,0,0,0,255,8,287,5,3,25,255,286,8,1,0,2,0,1,0,1,25
280299501023,543,245,55,243,0,0,0,123,7,399,1,2,11,123,399,7,1,0,0,0,0,1,0,11
280299502001,868,309,320,239,0,0,0,509,15,290,1,8,45,509,289,15,0,3,0,0,1,2,1,45
280299502002,571,225,222,124,0,0,0,328,4,207,3,2,27,328,206,4,2,2,1,0,1,0,0,27
280299502003,624,282,122,220,0,0,0,214,5,382,6,1,16,214,382,5,2,0,1,0,0,1,1,16
280299502004,1363,505,392,466,0,0,0,662,19,622,3,3,54,662,622,19,0,0,1,0,0,0,2,54
280299503001,990,370,306,314,0,0,0,472,14,475,2,1,26,472,475,14,0,1,1,1,0,0,0,26
280299503002,779,263,218,298,0,0,0,325,7,413,4,4,26,325,413,7,1,4,1,0,0,0,2,26
280299503003,1120,395,338,387,0,0,0,464,15,558,6,3,74,464,558,15,1,0,1,0,0,0,2,74
280299504001,605,243,71,291,0,0,0,85,10,490,5,3,12,85,490,10,4,0,1,0,0,1,0,12
280299504002,599,259,25,315,0,0,0,72,14,470,27,2,14,72,470,14,24,1,1,0,0,0,1,14
280299504003,834,333,77,422,0,2,0,155,14,620,5,2,38,155,617,14,2,0,1,1,3,0,1,38
280299504004,897,426,6,465,0,0,0,56,8,811,4,2,16,56,811,8,4,1,0,0,0,1,0,16
280299504005,548,241,3,304,0,0,0,21,7,515,0,0,5,21,515,7,0,0,0,0,0,0,0,5
280299505011,609,256,237,116,0,0,0,462,11,104,4,3,25,462,104,11,4,0,0,0,0,0,0,25
280299505012,552,219,204,129,0,0,0,385,13,116,3,1,34,385,116,13,0,0,3,0,0,1,0,34
280299505013,600,242,234,124,0,0,0,455,6,109,2,1,27,455,109,5,0,0,0,2,0,0,0,27
280299505021,672,216,338,118,0,0,0,552,4,85,8,1,22,552,85,4,0,0,2,4,0,0,1,22
280299505022,1074,385,292,397,0,0,0,486,18,532,3,5,30,486,532,18,1,1,2,0,0,0,0,30
280299506001,1284,514,237,533,0,0,0,447,18,784,2,3,30,447,784,17,1,2,0,0,0,0,1,30
280299506002,1009,327,335,347,0,0,0,542,16,396,2,10,43,542,396,16,0,8,1,0,0,0,1,43
280839501001,345,174,82,89,0,0,0,159,1,173,1,1,10,159,173,1,1,0,0,0,0,0,0,10
280839501002,401,201,59,141,0,0,0,121,9,251,3,0,17,121,251,9,0,0,1,1,0,0,1,17
280839502001,475,180,187,107,0,1,0,254,4,185,3,3,26,254,185,4,3,0,0,0,0,0,0,26
280839502002,1145,773,57,315,0,0,0,298,22,804,3,1,17,298,804,22,2,1,1,0,0,0,0,17
280839502003,504,258,22,224,0,0,0,57,5,424,2,1,15,57,423,5,1,1,1,0,1,0,0,15
280839503001,991,695,36,260,0,0,0,139,17,814,2,4,15,139,814,17,1,3,0,0,0,1,1,15
280839503002,3091,2417,34,640,0,0,0,412,45,2531,19,23,61,412,2530,44,8,16,5,3,1,4,3,61
280839503003,1043,637,119,287,0,0,0,493,17,429,4,5,95,493,428,17,2,3,2,0,1,1,0,95
280839504001,816,470,104,242,0,0,0,225,15,526,9,5,36,225,526,15,6,0,2,0,0,2,1,36
280839504002,2003,1236,130,637,0,0,0,238,21,1697,22,4,21,238,1693,21,4,4,7,1,4,0,8,21
280839504003,800,510,56,234,0,0,0,23,6,763,2,0,6,23,761,6,1,0,0,0,2,0,1,6
280839504004,318,183,31,104,0,0,0,60,3,251,0,0,4,60,250,3,0,0,0,0,1,0,0,4
280839506001,1048,373,573,101,0,1,0,816,9,107,28,20,68,816,107,9,19,20,3,4,0,0,2,68
280839506002,763,258,446,59,0,0,0,667,9,35,12,3,37,667,35,9,3,3,2,3,0,0,4,37
280839506003,516,236,191,89,0,0,0,369,3,96,5,6,37,369,96,3,1,4,3,0,0,0,0,37
280839506004,401,201,109,91,0,0,0,289,6,75,4,3,24,289,75,6,0,0,0,2,0,0,2,24
280839506005,487,295,111,80,0,1,0,362,6,94,1,3,21,362,94,6,0,1,1,0,0,2,0,21
280839506006,368,190,100,78,0,0,0,254,4,80,2,3,25,254,80,3,0,0,2,0,0,1,0,25
280839507001,768,586,12,170,0,0,0,194,9,537,5,5,18,194,536,9,2,2,2,0,1,1,0,18
280839507002,449,305,26,118,0,0,0,110,1,318,2,1,17,110,318,1,1,1,0,0,0,0,1,17
280839507003,573,350,25,198,0,0,0,59,4,495,1,3,11,59,495,4,0,1,1,0,0,0,0,11
280839508001,942,673,33,236,0,0,0,90,6,826,4,1,15,90,825,6,0,0,3,1,1,0,0,15
