BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_lib,party_grn,party_ref,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_10,eth2_30,eth2_23,eth2_21,eth2_34,eth2_14,eth2_unk
050450301041,1730,746,730,254,0,0,0,0,0,1546,28,29,7,9,111,1546,29,28,1,2,3,1,2,0,111
050450301042,1981,868,823,290,0,0,0,0,0,1788,30,6,14,7,136,1788,6,30,4,3,1,1,2,4,136
050450302011,1030,406,476,147,0,1,0,0,0,939,16,7,9,1,58,939,7,16,2,1,3,1,0,1,58
050450302012,901,414,353,134,0,0,0,0,0,837,18,4,3,1,38,837,4,16,0,1,0,0,0,2,38
050450302021,821,314,368,139,0,0,0,0,0,770,7,2,8,2,32,770,2,7,2,0,0,0,0,1,32
050450302022,886,343,363,180,0,0,0,0,0,808,7,4,4,5,58,808,4,7,0,3,2,1,1,1,58
050450303011,919,418,366,135,0,0,0,0,0,819,23,3,0,2,72,819,3,23,0,0,0,0,0,0,72
050450303012,708,299,299,110,0,0,0,0,0,640,12,8,1,6,41,640,8,12,0,1,0,0,3,1,41
050450303013,1620,726,583,310,1,0,0,0,0,1352,51,83,5,15,114,1352,83,50,2,9,1,0,4,2,114
050450303021,1130,456,519,155,0,0,0,0,0,1028,23,7,3,6,63,1028,7,20,1,2,0,1,0,0,63
050450303022,1258,530,564,164,0,0,0,0,0,1142,26,3,11,5,71,1142,3,26,4,3,1,1,0,3,71
050450303023,1173,529,489,155,0,0,0,0,0,1074,24,4,9,5,57,1074,4,24,2,1,0,4,4,1,57
050450303031,969,402,435,131,1,0,0,0,0,888,17,3,2,6,53,888,3,17,0,1,0,2,0,0,53
050450303032,721,281,353,87,0,0,0,0,0,671,12,1,1,1,35,671,1,11,0,0,0,0,0,1,35
050450303033,1007,469,391,147,0,0,0,0,0,897,33,2,9,9,57,897,2,33,1,3,4,0,2,1,57
050450304011,1548,546,613,389,0,0,0,0,0,1340,20,40,15,14,119,1340,40,19,3,3,3,1,4,2,119
050450304012,292,130,51,111,0,0,0,0,0,139,2,138,1,1,11,139,138,2,0,0,0,0,0,0,11
050450304021,706,326,268,112,0,0,0,0,0,627,21,10,1,3,44,627,10,21,0,0,1,0,2,0,44
050450304022,1801,803,665,332,0,1,0,0,0,1587,45,13,9,14,133,1587,13,43,2,6,2,1,1,0,133
050450304031,809,394,220,195,0,0,0,0,0,459,22,242,4,5,77,459,241,22,2,2,0,0,1,1,77
050450304032,897,441,210,246,0,0,0,0,0,667,32,108,21,7,62,667,107,32,2,2,11,6,0,1,62
050450304041,698,334,162,201,1,0,0,0,0,471,34,156,8,3,26,471,156,34,1,2,3,1,0,3,26
050450304042,1172,499,349,324,0,0,0,0,0,922,30,135,6,5,74,922,135,30,4,1,1,0,2,1,74
050450305021,589,313,131,144,1,0,0,0,0,444,30,65,7,3,40,444,65,28,2,2,2,1,0,2,40
050450305022,825,444,132,247,2,0,0,0,0,624,32,90,8,10,61,624,90,32,2,5,1,4,2,1,61
050450305023,359,156,73,130,0,0,0,0,0,243,16,56,11,6,27,243,56,16,1,2,9,0,0,0,27
050450305024,652,297,154,201,0,0,0,0,0,537,36,39,7,1,32,537,39,36,3,1,2,1,0,1,32
050450305031,1301,408,570,323,0,0,0,0,0,1141,20,21,19,18,82,1141,21,20,9,10,7,0,0,1,82
050450305032,575,312,134,129,0,0,0,0,0,427,19,70,8,16,35,427,70,19,5,9,0,2,2,1,35
050450305033,895,426,257,211,1,0,0,0,0,752,17,48,14,6,58,752,48,16,6,2,1,4,0,3,58
050450305041,1426,530,541,355,0,0,0,0,0,1246,32,42,21,10,75,1246,42,32,10,1,3,7,0,0,75
050450305042,657,295,195,166,0,1,0,0,0,556,15,24,12,2,48,556,24,15,3,2,1,7,0,1,48
050450305043,1223,456,447,320,0,0,0,0,0,951,23,124,29,8,88,951,124,23,8,1,12,5,2,4,88
050450305044,1169,439,465,264,0,1,0,0,0,980,19,69,15,11,75,980,69,19,4,6,5,1,3,2,75
050450306001,1536,501,585,449,1,0,0,0,0,1361,26,45,6,15,83,1361,44,22,1,7,1,1,2,2,83
050450306002,1025,390,331,304,0,0,0,0,0,920,15,25,7,9,49,920,24,15,4,2,0,1,2,1,49
050450306003,664,313,139,210,1,1,0,0,0,566,22,24,1,4,47,566,24,22,1,1,0,0,2,0,47
050450307011,1293,665,167,459,0,2,0,0,0,1010,45,104,16,17,101,1010,103,45,3,8,5,5,8,2,101
050450307012,334,202,39,93,0,0,0,0,0,142,17,159,2,2,12,142,159,17,1,2,1,0,0,0,12
050450307021,712,439,103,170,0,0,0,0,0,404,20,232,11,5,40,404,232,20,2,1,4,1,1,3,40
050450307022,344,142,92,110,0,0,0,0,0,273,15,11,4,2,39,273,11,15,3,0,0,0,1,1,39
050450307023,614,252,149,213,0,0,0,0,0,513,19,31,10,2,39,513,31,19,6,0,0,2,1,1,39
050450308001,522,234,145,143,0,0,0,0,0,416,20,41,8,6,31,416,41,20,2,3,2,3,2,1,31
050450308002,362,166,81,114,0,1,0,0,0,299,12,17,3,4,27,299,17,12,1,3,2,0,0,0,27
050450308003,471,320,34,116,1,0,0,0,0,348,44,28,10,6,35,348,28,44,4,3,1,4,1,1,35
050450308004,715,198,299,217,1,0,0,0,0,635,11,8,11,9,41,635,8,11,4,0,5,1,0,1,41
050450308005,798,363,212,223,0,0,0,0,0,630,30,58,14,16,50,630,58,29,3,2,2,1,3,5,50
050450309001,559,332,68,158,1,0,0,0,0,360,16,120,11,4,48,360,120,16,4,3,2,3,0,1,48
050450309002,434,254,44,136,0,0,0,0,0,270,17,121,3,1,22,270,121,17,2,0,1,0,1,0,22
050450309003,157,85,31,41,0,0,0,0,0,109,10,23,4,1,10,109,23,10,0,0,4,0,1,0,10
050450310011,1267,478,448,340,1,0,0,0,0,1049,22,91,12,14,79,1049,91,21,5,10,5,0,2,2,79
050450310012,928,285,395,247,1,0,0,0,0,836,12,10,6,3,61,836,10,12,1,0,4,1,0,0,61
050450310013,561,264,140,157,0,0,0,0,0,436,28,59,3,6,29,436,59,28,1,5,1,0,0,0,29
050450310031,939,468,247,223,1,0,0,0,0,723,33,90,6,5,82,723,90,33,3,3,1,0,0,0,82
050450310032,510,239,137,134,0,0,0,0,0,390,29,51,5,1,34,390,51,29,3,0,0,1,1,0,34
050450310061,970,455,270,245,0,0,0,0,0,687,33,179,14,3,54,687,178,31,4,0,3,3,1,2,54
050450310062,1298,583,335,379,1,0,0,0,0,1017,36,131,12,7,95,1017,130,35,4,2,3,1,0,1,95
050450310071,1348,541,442,365,0,0,0,0,0,1126,41,27,14,8,132,1126,27,38,5,3,6,1,2,2,132
050450310072,757,396,139,221,1,0,0,0,0,607,33,45,9,2,61,607,45,33,3,2,3,3,0,0,61
050450310081,1066,344,470,252,0,0,0,0,0,938,23,20,10,5,70,938,20,23,3,2,0,1,1,2,70
050450310082,1226,591,350,285,0,0,0,0,0,967,25,73,27,15,119,967,73,25,15,10,6,4,2,0,119
050450311011,1036,461,350,224,1,0,0,0,0,854,52,52,4,9,65,854,52,52,2,1,0,1,7,0,65
050450311012,387,148,142,96,1,0,0,0,0,350,5,0,1,2,29,350,0,5,0,1,0,0,0,1,29
050450311013,1110,458,437,214,1,0,0,0,0,975,17,18,7,5,88,975,18,17,4,0,0,2,1,0,88
050450311021,1352,542,442,368,0,0,0,0,0,1007,24,219,7,4,91,1007,219,24,4,2,2,0,1,1,91
050450311022,854,377,245,232,0,0,0,0,0,605,12,183,1,6,47,605,183,12,0,5,1,0,1,0,47
050450311023,635,280,231,124,0,0,0,0,0,581,6,2,0,4,42,581,2,6,0,3,0,0,1,0,42
050259701001,808,242,360,205,1,0,0,0,0,700,8,55,6,8,31,700,55,8,0,2,2,1,1,2,31
050259701002,732,242,244,246,0,0,0,0,0,514,6,174,5,2,31,514,174,6,1,0,1,0,1,0,31
050259701003,329,95,124,109,1,0,0,0,0,255,4,56,0,0,14,255,56,4,0,0,0,0,0,0,14
050259701004,608,163,289,156,0,0,0,0,0,567,5,16,2,1,17,567,16,5,1,0,0,0,0,1,17
050259702001,499,138,214,147,0,0,0,0,0,474,2,6,3,2,12,474,6,2,1,0,0,0,0,0,12
050259702002,401,85,199,116,1,0,0,0,0,310,6,55,3,11,16,310,55,6,1,0,0,0,0,1,16
050259702003,452,119,219,114,0,0,0,0,0,366,9,51,1,0,25,366,51,9,1,0,0,0,0,0,25
050259702004,538,151,261,126,0,0,0,0,0,491,7,6,0,1,33,491,6,7,0,1,0,0,0,0,33
050434901001,297,106,83,108,0,0,0,0,0,221,2,60,3,1,10,221,60,2,0,1,0,1,0,2,10
050434901002,273,98,105,70,0,0,0,0,0,244,7,12,3,0,7,244,12,7,2,0,0,0,0,1,7
050434901003,705,256,168,281,0,0,0,0,0,486,11,180,4,1,23,486,180,11,1,0,1,0,0,2,23
050434902001,397,177,53,167,0,0,0,0,0,160,5,224,1,1,6,160,224,5,0,1,1,0,0,0,6
050434902002,689,222,144,323,0,0,0,0,0,317,9,329,2,5,27,317,328,9,0,3,2,0,0,0,27
050434902003,515,265,78,172,0,0,0,0,0,257,10,223,1,2,22,257,222,10,0,1,0,0,1,0,22
050434903001,707,304,227,175,0,1,0,0,0,531,16,106,3,9,42,531,106,16,1,9,0,0,0,0,42
050434903002,1036,377,319,338,2,0,0,0,0,802,18,168,5,11,32,802,167,18,3,2,0,1,2,1,32
050434903003,473,188,109,175,0,1,0,0,0,287,13,141,10,3,19,287,141,13,2,1,6,1,0,0,19
050434903004,548,164,187,197,0,0,0,0,0,414,13,85,4,2,30,414,85,13,1,1,0,3,0,0,30
050434903005,294,128,66,99,1,0,0,0,0,208,7,66,4,0,9,208,66,7,0,0,3,1,0,0,9
050434904001,686,303,213,167,3,0,0,0,0,604,10,42,5,0,25,604,42,10,4,0,0,1,0,0,25
050434904002,475,235,65,174,0,1,0,0,0,265,12,175,1,2,20,265,175,12,0,0,0,0,0,1,20
050434904003,443,208,71,164,0,0,0,0,0,216,14,186,5,4,18,216,186,14,4,2,0,0,0,0,18
050434905001,579,198,212,169,0,0,0,0,0,469,10,63,0,8,29,469,63,9,0,0,0,0,0,0,29
050434905002,455,179,148,128,0,0,0,0,0,358,13,57,2,0,25,358,57,13,0,0,1,0,0,0,25
050434905003,1140,373,485,282,0,0,0,0,0,968,8,90,1,9,64,968,90,8,1,2,0,0,1,0,64
050434905004,355,137,30,187,0,1,0,0,0,133,0,207,2,0,13,133,206,0,1,0,1,0,0,0,13
050850201021,1701,892,590,213,6,0,0,0,0,1502,45,12,10,11,121,1502,12,45,3,2,2,4,3,0,121
050850201022,1897,966,709,220,1,1,0,0,0,1701,45,5,5,12,129,1701,5,44,1,4,3,1,4,0,129
050850201031,2220,1067,886,265,1,0,1,0,0,1942,65,8,17,21,167,1942,8,65,7,9,3,1,2,2,167
050850201032,1713,797,710,205,1,0,0,0,0,1552,34,4,4,10,109,1552,4,34,1,0,1,0,6,0,109
050850201051,2304,1115,909,277,3,0,0,0,0,2027,60,31,17,14,155,2027,31,59,5,5,5,4,6,0,155
050850201052,1336,682,499,154,1,0,0,0,0,1137,35,23,9,13,119,1137,21,35,4,5,0,0,2,3,119
050850201061,1271,617,484,170,0,0,0,0,0,1147,28,5,0,3,88,1147,5,28,0,1,0,0,1,0,88
050850201071,1467,587,660,220,0,0,0,0,0,1327,25,14,8,5,88,1327,14,25,1,2,0,1,1,5,88
050850201081,1465,578,736,151,0,0,0,0,0,1318,30,2,3,10,102,1318,2,30,0,5,2,0,2,1,102
050850201082,1403,594,615,194,0,0,0,0,0,1254,25,7,2,8,107,1254,7,25,0,0,0,0,4,0,107
050850202011,808,363,336,109,0,0,0,0,0,706,19,2,7,7,67,706,2,19,0,4,0,6,1,1,67
050850202012,1614,723,699,192,0,0,0,0,0,1428,52,3,12,14,105,1428,3,52,7,8,1,1,2,0,105
050850202021,901,488,292,120,1,0,0,0,0,777,39,9,13,5,58,777,8,39,4,0,7,0,2,0,58
050850202022,626,286,253,87,0,0,0,0,0,537,32,6,13,8,30,537,5,32,4,4,0,4,0,4,30
050850202023,365,205,113,47,0,0,0,0,0,332,9,1,2,2,19,332,1,9,0,0,0,0,1,0,19
050850202041,1129,672,315,142,0,0,0,0,0,954,56,6,12,15,86,954,6,55,5,4,1,4,1,1,86
050850202042,1501,829,492,179,0,1,0,0,0,1296,46,16,14,9,120,1296,16,46,5,3,1,4,2,2,120
050850202043,777,443,218,115,1,0,0,0,0,656,29,10,11,6,65,656,10,29,5,3,4,1,1,0,65
050850202051,999,443,411,145,0,0,0,0,0,869,33,8,10,2,77,869,8,33,7,1,1,0,1,1,77
050850202052,760,439,235,86,0,0,0,0,0,659,25,4,4,6,62,659,4,25,0,3,1,0,1,1,62
050850202053,918,460,345,113,0,0,0,0,0,806,42,6,8,10,46,806,6,42,2,1,2,0,4,2,46
050850202061,1661,850,615,196,0,0,0,0,0,1436,60,22,18,8,117,1436,21,60,8,1,1,2,6,1,117
050850202062,965,494,331,140,0,0,0,0,0,842,32,11,2,5,73,842,11,32,1,1,1,0,1,0,73
050850203011,459,238,148,73,0,0,0,0,0,389,10,25,4,1,30,389,24,10,3,0,0,0,1,0,30
050850203012,755,341,242,172,0,0,0,0,0,621,14,66,2,4,48,621,66,14,0,1,0,0,0,0,48
050850203013,729,322,275,132,0,0,0,0,0,619,17,40,2,5,46,619,40,17,0,1,0,0,0,2,46
050850203021,1282,554,532,195,0,1,0,0,0,1131,45,2,1,5,98,1131,2,41,1,1,0,0,0,0,98
050850203022,1010,392,406,210,2,0,0,0,0,904,28,12,6,2,58,904,12,28,0,2,3,0,0,3,58
050850204001,329,139,112,77,0,1,0,0,0,245,3,57,1,0,23,245,57,3,0,0,1,0,0,0,23
050850204002,734,272,330,132,0,0,0,0,0,617,7,21,5,4,80,617,21,7,1,1,0,1,1,3,80
050850204003,486,176,219,91,0,0,0,0,0,429,3,13,0,6,35,429,13,3,0,1,0,0,3,0,35
050850205001,827,334,229,264,0,0,0,0,0,677,20,89,6,3,32,677,89,20,2,0,2,1,2,1,32
050850205002,414,179,67,167,1,0,0,0,0,164,8,229,2,1,10,164,229,8,1,0,1,0,0,0,10
050850205003,1095,361,343,391,0,0,0,0,0,908,28,87,9,2,61,908,86,28,2,2,4,1,0,1,61
050850206001,348,147,69,131,0,1,0,0,0,136,8,191,2,0,11,136,191,8,2,0,0,0,0,0,11
050850206002,645,228,246,170,1,0,0,0,0,514,18,73,2,3,35,514,73,18,2,1,0,0,2,0,35
050850207001,591,244,134,213,0,0,0,0,0,531,14,12,2,1,31,531,12,14,0,0,1,1,0,0,31
050850207002,454,207,70,177,0,0,0,0,0,293,6,130,0,4,21,293,129,6,0,0,0,0,4,0,21
050850207003,403,211,44,148,0,0,0,0,0,154,5,225,4,1,14,154,225,5,1,1,2,0,0,1,14
050850208001,322,131,121,70,0,0,0,0,0,274,5,32,0,0,11,274,32,5,0,0,0,0,0,0,11
050850208002,308,128,103,77,0,0,0,0,0,211,5,73,0,0,19,211,73,5,0,0,0,0,0,0,19
050199536011,392,178,48,166,0,0,0,0,0,185,9,173,5,2,18,185,173,9,0,0,5,0,1,0,18
050199536012,322,180,53,89,0,0,0,0,0,211,13,65,1,2,30,211,63,13,0,1,1,0,0,0,30
050199536013,653,184,200,269,0,0,0,0,0,460,9,133,7,6,38,460,133,9,5,3,1,0,0,0,38
050199536014,734,243,213,278,0,0,0,0,0,537,13,122,13,12,37,537,122,13,8,9,2,2,2,1,37
050199536021,1310,454,410,446,0,0,0,0,0,1096,23,97,18,13,63,1096,96,21,4,0,12,2,1,0,63
050199536022,325,137,66,122,0,0,0,0,0,269,11,15,2,3,25,269,15,11,1,2,0,1,1,0,25
050199537001,670,271,217,182,0,0,0,0,0,612,14,10,0,0,34,612,10,14,0,0,0,0,0,0,34
050199537002,321,136,104,81,0,0,0,0,0,290,9,1,1,1,19,290,1,9,0,1,0,0,0,1,19
050199537003,481,138,184,159,0,0,0,0,0,430,3,27,0,1,20,430,27,3,0,0,0,0,0,0,20
050199537004,882,264,310,308,0,0,0,0,0,702,13,129,10,0,28,702,129,13,4,0,1,0,0,4,28
050199538001,557,202,75,280,0,0,0,0,0,283,10,249,0,3,12,283,249,10,0,1,0,0,0,0,12
050199538002,501,146,163,192,0,0,0,0,0,394,7,75,3,0,22,394,75,7,1,0,0,1,0,1,22
050199538003,969,412,157,400,0,0,0,0,0,503,21,399,5,9,32,503,399,21,3,2,1,0,5,1,32
050199539011,612,165,140,306,1,0,0,0,0,347,7,227,2,1,28,347,227,7,1,0,0,0,0,1,28
050199539012,634,193,241,200,0,0,0,0,0,570,8,42,3,0,11,570,42,8,1,0,0,1,0,0,11
050199539021,565,220,198,147,0,0,0,0,0,493,22,33,0,3,14,493,33,22,0,0,0,0,2,0,14
050199539022,376,171,62,143,0,0,0,0,0,136,17,205,1,6,11,136,204,17,0,3,1,0,0,0,11
050199539023,622,279,141,202,0,0,0,0,0,384,30,184,1,0,23,384,184,30,0,0,1,0,0,0,23
051059527001,873,276,317,279,1,0,0,0,0,736,18,47,3,3,66,736,47,18,2,0,0,1,0,0,66
051059527002,820,277,269,273,0,1,0,0,0,728,24,15,1,2,50,728,15,24,1,0,0,0,0,0,50
051059527003,868,293,300,274,0,1,0,0,0,787,12,2,2,6,59,787,2,8,1,2,0,0,1,0,59
051059527004,624,219,213,191,0,1,0,0,0,571,6,2,3,2,40,571,2,6,0,1,1,0,1,2,40
051059528001,375,120,150,105,0,0,0,0,0,340,9,0,3,1,22,340,0,8,0,1,1,0,0,1,22
051059528002,506,134,201,171,0,0,0,0,0,468,6,0,2,0,30,468,0,4,1,0,0,0,0,0,30
051059528003,919,299,300,320,0,0,0,0,0,822,19,7,4,1,66,822,7,18,1,1,1,0,0,2,66
051059529001,330,93,125,112,0,0,0,0,0,297,8,0,0,3,22,297,0,8,0,1,0,0,2,0,22
051059529002,572,180,191,201,0,0,0,0,0,527,15,7,0,0,23,527,7,15,0,0,0,0,0,0,23
051430101011,543,226,214,103,0,0,0,0,0,459,49,1,2,3,29,459,1,49,2,1,0,0,0,0,29
051430101012,557,262,182,113,0,0,0,0,0,395,121,1,13,6,21,395,1,121,3,1,0,1,1,2,21
051430101013,715,289,268,158,0,0,0,0,0,613,52,0,5,2,43,613,0,52,0,0,4,0,0,1,43
051430101014,450,175,190,83,1,1,0,0,0,396,18,0,3,2,31,396,0,18,0,0,0,1,1,0,31
051430101071,1233,446,283,502,1,1,0,0,0,1022,35,4,26,28,118,1022,4,32,6,13,6,4,3,6,118
051430101072,701,211,136,353,1,0,0,0,0,577,33,3,11,5,72,577,3,32,6,2,3,0,2,1,72
051430101073,931,221,193,517,0,0,0,0,0,817,18,5,21,11,59,817,5,18,9,6,5,4,1,0,59
051430101074,901,306,204,391,0,0,0,0,0,754,42,11,8,17,69,754,11,42,0,10,6,1,2,1,69
051430101075,735,174,177,384,0,0,0,0,0,635,18,4,2,10,66,635,4,17,0,3,0,1,1,0,66
051430101081,1128,362,430,334,2,0,0,0,0,951,58,11,21,11,76,951,11,55,14,4,2,2,1,3,76
051430101082,1479,454,484,540,0,1,0,0,0,1238,18,6,63,25,129,1238,5,18,33,8,17,2,4,10,129
051430101083,1480,491,602,387,0,0,0,0,0,1297,30,2,23,20,108,1297,2,30,9,5,10,0,1,1,108
051430101091,843,319,333,191,0,0,0,0,0,737,34,0,13,12,47,737,0,34,7,10,0,2,1,1,47
051430101092,1273,485,501,286,1,0,0,0,0,1058,92,1,21,2,99,1058,1,92,8,1,3,4,0,1,99
051430101101,724,156,131,437,0,0,0,0,0,644,8,2,12,6,52,644,2,8,1,4,2,1,0,6,52
051430101102,862,422,104,335,1,0,0,0,0,710,60,29,8,6,49,710,29,60,2,1,2,3,1,1,49
051430101103,1388,433,364,591,0,0,0,0,0,1170,40,8,25,23,122,1170,8,36,9,5,5,2,2,6,122
051430101111,535,115,73,347,0,0,0,0,0,462,6,1,11,4,51,462,1,6,2,0,6,1,2,1,51
051430101112,830,191,80,559,0,0,0,0,0,697,26,5,8,11,83,697,5,25,3,6,2,0,3,1,83
051430101121,582,226,244,112,0,0,0,0,0,515,16,2,4,6,39,515,2,15,2,0,1,0,0,0,39
051430101122,1438,517,563,358,0,0,0,0,0,1279,21,7,11,8,112,1279,7,21,3,1,3,5,1,0,112
051430101131,1788,644,614,529,1,0,0,0,0,1534,78,17,20,16,123,1534,15,78,11,7,2,4,4,1,123
051430101132,1851,539,580,732,0,0,0,0,0,1542,42,16,53,16,182,1542,15,40,21,5,19,3,1,8,182
051430101133,674,265,208,200,1,0,0,0,0,608,23,2,6,1,34,608,2,23,1,0,0,0,0,1,34
051430101141,889,321,226,342,0,0,0,0,0,739,51,19,11,7,62,739,19,51,2,2,2,2,1,3,62
051430101142,767,314,200,252,1,0,0,0,0,662,35,5,6,4,55,662,5,35,2,1,0,1,1,1,55
051430101151,586,162,148,276,0,0,0,0,0,503,15,2,13,10,43,503,2,15,11,0,1,0,1,1,43
051430101152,453,117,105,230,1,0,0,0,0,399,9,1,13,4,27,399,1,8,4,1,4,2,0,0,27
051430101153,1088,330,291,466,0,1,0,0,0,908,36,17,21,15,91,908,17,36,11,4,0,4,2,4,91
051430102011,566,276,164,126,0,0,0,0,0,393,141,4,4,2,22,393,4,141,1,1,0,1,1,0,22
051430102012,315,231,39,45,0,0,0,0,0,135,163,2,5,0,10,135,2,163,2,0,1,1,0,0,10
051430102021,475,322,57,95,1,0,0,0,0,144,298,1,1,2,29,144,1,298,0,2,1,0,0,0,29
051430102022,382,196,110,74,0,2,0,0,0,217,136,4,1,2,22,217,4,135,1,0,0,0,0,0,22
051430103031,945,461,253,231,0,0,0,0,0,631,214,5,20,16,59,631,5,214,1,8,3,6,4,1,59
051430103032,317,229,41,47,0,0,0,0,0,136,161,1,1,4,14,136,1,160,0,2,0,0,2,0,14
051430103033,261,174,33,54,0,0,0,0,0,102,138,0,2,1,18,102,0,137,0,0,0,0,1,0,18
051430103034,716,237,254,225,0,0,0,0,0,552,81,2,10,7,64,552,2,81,5,2,0,4,4,0,64
051430103041,379,232,76,70,0,1,0,0,0,200,154,0,1,0,24,200,0,153,0,0,1,0,0,0,24
051430103042,1019,411,353,255,0,0,0,0,0,708,206,6,20,11,68,708,6,204,12,5,3,3,3,1,68
051430103051,386,161,131,94,0,0,0,0,0,290,54,1,10,5,26,290,1,54,2,2,5,3,0,0,26
051430103052,713,469,98,146,0,0,0,0,0,317,344,2,7,6,37,317,2,341,3,4,1,3,1,0,37
051430103053,977,561,172,242,2,0,0,0,0,494,365,10,25,9,74,494,10,364,8,4,1,7,1,1,74
051430103061,709,375,210,124,0,0,0,0,0,445,168,5,19,4,68,445,5,166,5,2,1,0,1,4,68
051430103062,576,406,77,92,1,0,0,0,0,230,261,9,7,5,64,230,9,258,1,1,0,1,0,0,64
051430103071,268,194,29,45,0,0,0,0,0,121,121,0,0,0,26,121,0,121,0,0,0,0,0,0,26
051430103072,405,303,44,58,0,0,0,0,0,175,197,1,6,3,23,175,1,196,0,2,3,1,0,2,23
051430103073,521,310,104,107,0,0,0,0,0,306,171,5,9,3,27,306,4,171,4,0,2,1,1,1,27
051430104011,470,240,140,90,0,0,0,0,0,313,117,4,4,5,27,313,4,117,2,1,0,1,2,0,27
051430104012,763,288,266,206,3,0,0,0,0,609,106,1,8,7,32,609,1,104,3,1,0,2,2,0,32
051430104013,321,178,66,77,0,0,0,0,0,170,124,2,4,1,20,170,2,124,2,1,0,0,0,0,20
051430104014,459,222,131,106,0,0,0,0,0,276,156,0,1,3,23,276,0,155,1,0,0,0,1,0,23
051430104015,220,140,29,51,0,0,0,0,0,133,71,1,0,2,13,133,1,71,0,0,0,0,0,0,13
051430104021,401,153,141,106,0,1,0,0,0,292,78,0,1,4,26,292,0,78,0,1,0,0,1,0,26
051430104022,427,239,95,92,1,0,0,0,0,271,123,1,8,6,18,271,1,121,1,1,1,2,0,1,18
051430104023,966,435,294,237,0,0,0,0,0,685,198,4,11,4,64,685,4,196,2,2,2,0,0,1,64
051430104041,618,376,124,117,0,1,0,0,0,332,233,3,9,3,38,332,3,233,1,1,2,0,2,0,38
051430104051,807,275,302,230,0,0,0,0,0,690,33,10,12,7,55,690,10,33,2,3,2,1,3,3,55
051430104052,1107,441,407,258,1,0,0,0,0,899,88,13,19,15,73,899,13,88,7,6,1,8,4,0,73
051430104053,480,246,121,113,0,0,0,0,0,344,96,4,3,1,32,344,4,96,1,1,1,1,0,0,32
051430105011,1264,446,589,229,0,0,0,0,0,1079,64,5,10,9,97,1079,4,64,4,5,0,1,1,2,97
051430105012,1561,539,690,331,1,0,0,0,0,1364,54,5,22,15,101,1364,5,54,9,5,3,3,4,3,101
051430105013,1588,642,692,252,0,2,0,0,0,1331,89,4,11,11,142,1331,4,86,4,1,6,0,1,0,142
051430105081,1039,360,387,289,3,0,0,0,0,895,20,4,14,14,92,895,4,19,7,0,2,2,5,0,92
051430105082,738,277,253,207,1,0,0,0,0,645,20,1,7,10,55,645,1,15,3,2,0,1,3,2,55
051430105083,470,210,133,127,0,0,0,0,0,388,27,7,7,7,34,388,7,27,1,4,0,3,0,1,34
051430105084,964,426,212,326,0,0,0,0,0,780,64,18,15,8,79,780,17,63,1,4,6,4,3,3,79
051430105085,2105,999,477,625,4,0,0,0,0,1718,109,47,49,21,161,1718,45,109,18,13,6,10,1,4,161
051430105101,828,324,318,186,0,0,0,0,0,654,75,0,16,16,67,654,0,75,4,0,2,1,3,1,67
051430105102,566,301,148,117,0,0,0,0,0,336,193,1,7,4,25,336,1,193,1,3,1,1,0,0,25
051430105103,923,459,260,204,0,0,0,0,0,573,273,18,18,3,38,573,18,273,0,1,5,0,0,2,38
051430105111,1452,530,579,343,0,0,0,0,0,1243,88,13,20,11,77,1243,11,86,4,3,8,7,5,1,77
051430105112,1264,538,344,382,0,0,0,0,0,1063,55,7,30,13,96,1063,6,55,10,7,11,3,5,3,96
051430105121,709,247,291,170,1,0,0,0,0,577,63,1,11,3,54,577,1,63,2,3,5,0,0,1,54
051430105122,1136,360,498,278,0,0,0,0,0,949,75,8,17,6,81,949,8,75,4,0,1,1,3,2,81
051430105123,562,311,130,120,1,0,0,0,0,410,94,8,3,1,46,410,8,94,0,0,0,2,1,0,46
051430105131,650,239,292,118,1,0,0,0,0,571,23,4,13,2,37,571,4,23,8,0,0,3,0,0,37
051430105132,811,349,342,120,0,0,0,0,0,676,53,1,48,2,31,676,1,53,10,0,0,20,0,4,31
051430105133,588,255,188,145,0,0,0,0,0,488,43,2,12,1,42,488,2,42,5,1,0,1,0,4,42
051430105141,475,151,183,141,0,0,0,0,0,434,7,1,1,4,28,434,1,7,0,0,0,0,1,0,28
051430105142,1122,453,442,227,0,0,0,0,0,976,40,8,7,6,85,976,8,39,3,1,0,0,0,1,85
051430105143,847,287,377,182,0,1,0,0,0,759,24,1,8,7,48,759,1,24,3,0,0,5,6,0,48
051430105151,939,349,296,293,1,0,0,0,0,816,40,7,11,8,57,816,7,40,0,7,4,5,0,2,57
051430105152,1446,556,551,338,1,0,0,0,0,1261,51,16,6,8,104,1261,16,48,2,1,1,1,3,0,104
051430105153,1339,456,581,302,0,0,0,0,0,1170,42,5,12,14,96,1170,5,42,5,9,1,2,1,3,96
051430105161,886,396,161,328,1,0,0,0,0,713,48,32,20,7,66,713,31,48,7,2,3,4,0,2,66
051430105162,885,487,153,244,1,0,0,0,0,724,51,12,13,10,75,724,12,51,3,6,4,4,1,2,75
051430105171,1356,528,372,453,2,1,0,0,0,1089,60,26,45,32,104,1089,26,60,20,19,9,12,3,4,104
