BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_rin,party_lib,party_mnt,party_ain,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_34,eth2_23,eth2_10,eth2_unk
540810014004,806,255,342,196,8,3,1,0,0,1,0,743,16,8,4,5,30,743,8,16,4,1,0,3,30
540810015001,939,371,290,259,14,2,3,0,0,0,0,858,18,17,0,0,46,858,17,15,0,0,0,0,46
540810015002,711,278,264,161,4,3,1,0,0,0,0,611,14,29,5,5,47,611,28,14,3,1,0,2,47
540810015003,1146,436,436,260,8,3,2,0,0,1,0,904,16,40,52,68,66,904,40,16,52,5,28,4,66
540510202001,430,154,141,122,8,2,2,0,0,1,0,387,8,0,2,3,30,387,0,8,2,0,1,0,30
540510202002,229,94,73,56,4,0,1,0,0,1,0,194,2,2,1,8,22,194,2,2,2,5,0,0,22
540510202003,488,195,146,125,19,2,1,0,0,0,0,423,8,0,2,5,50,423,0,8,0,2,2,0,50
540510205001,549,230,151,152,11,2,2,0,0,1,0,434,10,1,4,19,81,434,1,10,2,8,2,2,81
540510206011,624,305,173,127,16,3,0,0,0,0,0,525,11,0,7,16,65,525,0,11,0,5,1,2,65
540510206012,771,299,243,202,18,6,1,0,0,2,0,657,9,2,3,12,88,657,2,9,1,4,2,1,88
540510207021,958,399,360,171,21,7,0,0,0,0,0,807,18,2,5,14,112,807,2,18,2,0,2,2,112
540510208001,607,193,236,149,20,8,1,0,0,0,0,521,6,1,5,6,68,521,1,6,2,4,1,0,68
540510208002,451,165,187,91,7,1,0,0,0,0,0,402,4,0,1,3,41,402,0,4,0,0,0,1,41
540510208003,368,130,151,75,8,1,1,0,0,2,0,331,4,0,1,2,30,331,0,4,0,0,0,1,30
540510208004,447,148,182,99,14,2,1,0,0,1,0,394,4,0,2,2,45,394,0,4,0,2,0,0,45
540510208005,697,241,264,175,14,1,1,0,0,1,0,622,5,0,1,6,63,622,0,5,0,0,0,1,63
540510209001,735,287,267,155,22,4,0,0,0,0,0,643,6,0,1,9,76,643,0,6,0,6,0,1,76
540510209002,914,294,373,210,29,5,2,0,0,1,0,814,3,0,3,7,87,814,0,3,1,5,2,1,87
540510209003,626,178,266,169,11,1,1,0,0,0,0,576,5,0,1,5,39,576,0,5,0,1,1,0,39
540510209004,631,254,222,130,22,2,1,0,0,0,0,567,6,0,0,2,56,567,0,6,0,0,0,0,56
540510210011,777,244,311,187,21,8,5,0,0,1,0,702,6,1,7,5,56,702,1,6,1,2,3,4,56
540510210021,617,212,248,137,15,3,2,0,0,0,0,529,10,1,7,5,65,529,1,10,0,2,0,1,65
540510210022,670,258,229,157,20,3,2,0,0,1,0,579,9,0,11,8,63,579,0,9,2,3,9,1,63
540510210023,500,188,173,122,9,6,0,0,0,2,0,449,6,0,3,2,40,449,0,6,0,2,0,2,40
540510210024,398,167,134,87,9,1,0,0,0,0,0,342,8,0,0,6,42,342,0,8,2,4,0,0,42
540510210025,657,258,240,144,10,4,1,0,0,0,0,585,4,0,3,2,63,585,0,4,0,1,1,1,63
540510210026,469,154,192,102,18,2,1,0,0,0,0,410,5,2,0,1,51,410,2,5,1,0,0,0,51
540510211001,355,126,124,93,7,5,0,0,0,0,0,306,8,3,2,5,31,306,3,8,0,4,0,1,31
540510211002,438,190,132,105,8,3,0,0,0,0,0,396,1,0,2,4,35,396,0,1,1,2,0,0,35
540510211003,394,165,137,81,5,2,2,0,1,1,0,341,3,1,0,5,44,341,1,3,1,3,0,0,44
540510211004,839,303,326,179,23,4,2,0,1,1,0,733,7,0,6,13,80,733,0,7,4,7,1,2,80
540510211005,995,400,359,193,39,1,0,0,0,3,0,857,6,0,10,15,107,857,0,6,3,8,5,3,107
540510213001,399,129,163,99,6,1,0,0,0,1,0,342,6,1,8,3,39,342,1,5,0,3,8,0,39
540510213002,764,264,345,124,27,2,1,0,0,1,0,652,3,1,2,17,89,652,1,3,2,8,0,1,89
540510213003,577,232,177,145,19,3,0,0,0,1,0,503,8,1,8,5,52,503,1,8,0,0,0,4,52
540510213004,535,215,189,119,11,0,0,0,0,1,0,459,4,0,0,14,58,459,0,4,0,9,0,0,58
540839659001,839,364,249,158,62,4,0,0,1,1,0,744,5,1,6,5,78,744,1,5,1,1,1,2,78
540839659002,409,146,156,76,26,2,1,0,0,2,0,381,3,0,0,0,25,381,0,3,0,0,0,0,25
540839659003,576,266,181,88,37,3,0,0,0,1,0,533,4,2,1,1,35,533,2,4,0,1,0,0,35
540839659004,175,74,54,37,10,0,0,0,0,0,0,164,1,0,0,0,10,164,0,1,0,0,0,0,10
540839660001,734,320,252,112,40,7,3,0,0,0,0,669,10,0,2,5,48,669,0,10,0,1,0,0,48
540839660002,1821,774,552,364,114,6,6,0,0,5,0,1625,18,2,13,16,147,1625,2,17,4,3,2,6,147
540839660003,760,367,217,114,53,7,1,0,0,1,0,684,11,0,5,8,52,684,0,11,6,1,1,2,52
540839660004,444,188,143,77,36,0,0,0,0,0,0,403,10,1,2,1,27,403,1,10,0,1,1,0,27
540839661001,471,181,157,101,28,3,0,0,0,1,0,427,2,1,0,3,38,427,1,2,0,0,0,0,38
540839661002,552,271,117,127,24,8,2,0,1,2,0,466,14,1,4,9,58,466,1,14,6,1,1,3,58
540839661003,675,284,180,165,41,4,0,0,0,1,0,594,16,6,5,5,49,594,6,16,3,1,4,1,49
540839661004,1054,443,311,232,54,9,4,0,1,0,0,950,11,3,6,4,80,950,3,11,2,1,2,2,80
540839662001,429,172,136,87,30,2,1,0,0,1,0,376,6,1,1,5,40,376,1,6,2,2,0,1,40
540839662002,596,245,183,112,52,2,1,0,1,0,0,543,3,0,0,3,47,543,0,3,2,1,0,0,47
540839662003,139,50,55,14,17,3,0,0,0,0,0,127,0,0,0,0,12,127,0,0,0,0,0,0,12
540839662004,586,268,141,139,32,4,1,0,0,1,0,526,4,1,2,4,49,526,1,4,1,0,0,0,49
540839663001,836,299,314,154,61,5,3,0,0,0,0,751,4,0,2,5,74,751,0,3,0,2,0,1,74
540839663002,875,306,332,151,83,1,1,0,0,1,0,803,0,1,2,1,68,803,1,0,1,0,2,0,68
540839663003,266,118,84,35,27,1,1,0,0,0,0,237,0,0,1,0,28,237,0,0,0,0,0,1,28
540839664001,509,228,159,78,42,1,0,0,0,1,0,454,6,0,6,5,38,454,0,6,3,0,3,2,38
540839664002,517,220,170,84,42,0,1,0,0,0,0,470,8,1,1,3,34,470,1,8,1,1,0,0,34
540839664003,251,107,79,43,22,0,0,0,0,0,0,228,1,0,0,3,19,228,0,1,1,0,0,0,19
540839664004,1437,616,463,257,83,11,3,0,0,4,0,1286,1,1,1,9,139,1286,1,1,4,1,0,1,139
540839664005,540,229,197,76,36,1,1,0,0,0,0,487,7,0,2,4,40,487,0,7,4,0,2,0,40
540839665001,998,468,284,180,59,4,2,0,0,1,0,925,4,1,2,5,61,925,1,4,1,0,0,1,61
540839665002,631,300,187,94,44,0,2,0,0,4,0,571,3,2,5,5,45,571,2,3,0,0,0,2,45
540839665003,139,60,50,23,6,0,0,0,0,0,0,123,2,0,1,0,13,123,0,2,0,0,0,0,13
540839665004,112,52,34,22,4,0,0,0,0,0,0,107,0,0,0,0,5,107,0,0,0,0,0,0,5
540290206001,917,414,293,174,25,10,0,0,0,1,0,740,15,3,6,23,130,740,2,15,1,6,2,3,130
540290206002,1032,473,343,199,15,2,0,0,0,0,0,831,15,1,5,27,153,831,1,14,7,7,0,1,153
540290206003,1176,509,414,218,28,4,0,0,1,2,0,944,17,3,9,34,169,944,3,13,3,19,6,1,169
540290207001,756,363,221,147,21,2,1,0,0,1,0,588,12,2,7,13,134,588,1,12,0,7,3,1,134
540290207002,904,427,267,192,13,4,0,0,0,1,0,753,10,4,4,21,112,753,4,10,4,11,2,1,112
540290207003,1027,442,348,209,15,10,2,0,1,0,0,858,21,6,6,24,112,858,6,21,2,9,2,3,112
540290207004,619,269,221,112,11,4,1,0,1,0,0,532,9,0,7,9,62,532,0,9,0,4,0,1,62
540290209001,955,410,304,220,17,2,2,0,0,0,0,829,24,1,3,8,90,829,1,24,0,2,0,0,90
540290209002,491,190,204,81,11,4,1,0,0,0,0,429,3,0,4,4,51,429,0,3,0,0,0,3,51
540290209003,386,133,142,102,4,2,1,0,0,2,0,351,3,0,1,2,29,351,0,3,0,0,0,0,29
540290211001,690,244,312,113,17,3,1,0,0,0,0,597,3,0,1,6,83,597,0,3,0,2,1,0,83
540290211002,497,213,180,90,12,2,0,0,0,0,0,416,6,1,0,14,60,416,1,6,1,13,0,0,60
540290211003,815,314,296,183,16,5,1,0,0,0,0,672,11,0,4,32,96,672,0,11,6,19,0,0,96
540290211004,720,233,310,159,14,4,0,0,0,0,0,639,7,0,0,4,70,639,0,7,0,2,0,0,70
540290212001,422,162,150,96,9,1,3,0,1,0,0,353,7,0,1,13,48,353,0,7,0,7,0,1,48
540290212002,913,391,321,176,16,4,4,0,0,1,0,822,8,3,5,6,69,822,3,8,0,4,1,1,69
540290212003,766,278,305,158,18,6,0,0,1,0,0,671,17,0,5,5,68,671,0,17,2,0,2,1,68
540290212004,565,176,243,119,18,8,1,0,0,0,0,500,8,0,6,5,46,500,0,8,0,4,1,0,46
540290213001,1185,467,476,215,11,13,1,0,1,1,0,929,27,2,4,23,200,929,2,25,2,10,0,2,200
540290213002,1013,455,244,275,17,14,1,1,3,3,0,821,9,80,6,20,77,821,80,9,7,6,0,6,77
540290214001,7,3,3,1,0,0,0,0,0,0,0,6,0,1,0,0,0,6,1,0,0,0,0,0,0
540290214002,714,318,219,163,8,4,1,0,1,0,0,506,11,108,4,15,70,506,108,10,4,8,2,1,70
540290214003,855,383,296,162,11,2,1,0,0,0,0,666,9,38,4,15,123,666,38,9,2,10,0,0,123
540290214004,951,385,351,193,11,10,0,0,0,1,0,784,15,5,1,26,120,784,5,15,5,8,1,0,120
540290215001,929,369,335,207,13,3,1,0,1,0,0,818,17,0,2,8,84,818,0,17,1,3,0,2,84
540290215002,796,353,287,139,13,4,0,0,0,0,0,709,11,0,5,8,63,709,0,11,1,3,2,1,63
540290215003,1243,472,480,262,16,11,1,0,0,1,0,1101,8,0,4,14,116,1101,0,8,2,1,1,2,116
540599571001,126,52,36,14,24,0,0,0,0,0,0,119,1,0,1,0,5,119,0,1,0,0,0,1,5
540599571002,1517,927,263,127,196,3,1,0,0,0,0,1421,12,7,2,4,71,1421,7,12,0,0,1,1,71
540599571003,103,70,13,9,11,0,0,0,0,0,0,98,0,1,0,0,4,98,1,0,0,0,0,0,4
540599571004,136,88,25,13,10,0,0,0,0,0,0,127,1,2,0,0,6,127,2,1,0,0,0,0,6
540599572001,994,593,190,97,112,2,0,0,0,0,0,926,6,2,1,5,54,926,2,6,2,1,0,1,54
540599572002,188,130,25,17,16,0,0,0,0,0,0,178,1,1,0,0,8,178,1,1,0,0,0,0,8
540599572003,371,204,98,32,36,1,0,0,0,0,0,344,2,0,1,0,24,344,0,2,0,0,0,0,24
540599573001,600,374,114,60,48,2,2,0,0,0,0,572,3,1,2,0,22,572,1,3,0,0,0,0,22
540599573002,1216,673,264,118,158,1,1,0,0,1,0,1132,5,4,3,0,72,1132,4,5,0,0,0,0,72
540599573003,2111,1317,383,224,182,3,0,0,0,2,0,1976,12,2,6,4,111,1976,2,12,2,1,1,1,111
540599574001,709,442,130,92,41,3,1,0,0,0,0,614,9,60,3,2,21,614,60,9,0,0,1,0,21
540599574002,1638,928,344,167,191,6,1,0,0,1,0,1503,10,44,6,5,70,1503,44,10,1,1,0,2,70
540599574003,623,417,96,74,36,0,0,0,0,0,0,563,5,10,10,7,28,563,10,5,2,2,1,2,28
540599574004,791,543,117,84,46,0,1,0,0,0,0,643,6,89,4,13,36,643,89,6,3,0,0,0,36
540599575001,45,16,17,4,7,0,1,0,0,0,0,39,0,2,0,0,4,39,2,0,0,0,0,0,4
540599575002,611,354,110,78,68,0,0,0,0,1,0,562,7,5,5,1,31,562,5,7,1,0,2,0,31
540599575003,250,174,44,13,19,0,0,0,0,0,0,238,1,0,0,1,10,238,0,1,0,0,0,0,10
540599576001,1898,942,465,224,259,4,0,0,0,4,0,1806,12,0,3,10,67,1806,0,12,2,0,1,0,67
540599576002,110,66,21,9,14,0,0,0,0,0,0,107,0,0,0,0,3,107,0,0,0,0,0,0,3
540599576003,508,346,60,48,53,1,0,0,0,0,0,474,4,0,1,0,29,474,0,4,0,0,0,0,29
540599576004,1636,978,319,171,161,4,2,0,0,1,0,1528,13,9,2,4,80,1528,9,13,0,4,0,1,80
540599577001,132,55,40,20,17,0,0,0,0,0,0,130,0,0,0,1,1,130,0,0,0,0,0,0,1
540599577002,361,188,107,36,30,0,0,0,0,0,0,341,2,2,1,7,8,341,2,2,0,0,0,0,8
540599577003,188,114,51,11,12,0,0,0,0,0,0,178,0,1,1,4,4,178,1,0,0,0,0,0,4
540599577004,625,413,95,60,54,1,1,0,0,1,0,586,4,2,0,1,32,586,2,4,0,0,0,0,32
540919646001,447,149,199,66,30,2,1,0,0,0,0,392,3,1,4,4,43,392,1,3,1,1,2,0,43
540919646002,466,165,171,84,37,7,2,0,0,0,0,412,3,0,0,3,48,412,0,3,0,3,0,0,48
540919646003,504,194,183,104,18,5,0,0,0,0,0,441,3,0,1,0,59,441,0,3,0,0,0,1,59
540919646004,505,168,175,124,30,2,5,0,0,1,0,437,6,3,1,4,54,437,3,6,1,1,0,0,54
540919646005,639,217,247,129,43,2,1,0,0,0,0,573,4,2,7,3,50,573,1,4,0,3,1,0,50
540919646006,604,194,272,102,35,1,0,0,0,0,0,544,5,0,1,3,51,544,0,5,0,0,1,0,51
540919647001,694,205,323,111,51,3,1,0,0,0,0,623,4,0,1,2,64,623,0,3,2,0,0,0,64
540919647002,354,126,143,64,17,3,0,0,0,1,0,320,3,0,2,2,27,320,0,3,0,0,0,1,27
540919647003,513,183,228,73,27,1,1,0,0,0,0,445,10,1,6,8,43,445,1,10,1,3,1,3,43
540919647004,750,209,333,143,64,1,0,0,0,0,0,685,12,0,2,4,47,685,0,12,1,0,0,1,47
540919647005,495,172,192,88,40,2,1,0,0,0,0,438,5,0,1,5,46,438,0,4,3,2,0,1,46
540919648001,275,97,109,55,13,1,0,0,0,0,0,253,3,0,1,3,15,253,0,3,1,1,0,1,15
540919648002,505,200,176,103,20,5,1,0,0,0,0,439,10,4,2,1,49,439,4,10,0,0,0,1,49
540919648003,979,378,354,180,58,4,1,0,0,4,0,874,2,4,4,5,90,874,4,2,0,3,2,1,90
540919648004,470,170,169,88,32,9,0,0,1,1,0,405,8,0,0,1,56,405,0,8,0,0,0,0,56
540919648005,555,215,195,102,37,5,0,0,0,1,0,501,1,0,1,1,51,501,0,1,1,0,1,0,51
540919649001,877,295,359,152,68,3,0,0,0,0,0,814,0,0,7,0,56,814,0,0,0,0,3,2,56
540919649002,580,214,220,103,41,2,0,0,0,0,0,530,5,1,0,0,44,530,1,5,0,0,0,0,44
541090028001,412,182,121,64,44,1,0,0,0,0,0,396,3,0,0,3,10,396,0,3,0,3,0,0,10
541090028002,912,455,250,115,85,2,3,0,0,2,0,860,5,3,4,5,35,860,3,5,0,4,2,2,35
541090029011,1405,586,505,186,122,3,1,0,0,2,0,1347,14,1,4,5,34,1347,1,14,2,1,3,0,34
541090029012,1554,620,626,177,123,7,1,0,0,0,0,1458,13,4,10,1,68,1458,4,13,0,0,2,2,68
541090029021,524,262,133,71,57,1,0,0,0,0,0,493,5,2,1,0,23,493,2,5,0,0,1,0,23
541090029022,755,293,263,112,86,1,0,0,0,0,0,715,5,4,0,1,30,715,4,5,0,0,0,0,30
541090029023,1321,665,327,208,117,1,3,0,0,0,0,1237,10,4,3,2,65,1237,4,10,1,1,2,0,65
541090030001,423,208,111,59,44,0,0,0,1,0,0,402,2,1,0,0,18,402,1,2,0,0,0,0,18
541090030002,1521,775,377,228,134,4,1,0,2,0,0,1440,12,2,10,4,53,1440,2,12,1,1,1,3,53
541090031001,546,275,106,96,67,1,1,0,0,0,0,522,2,1,1,0,20,522,1,2,0,0,0,0,20
541090031002,1151,596,307,140,107,1,0,0,0,0,0,1103,3,3,2,3,37,1103,3,3,1,1,1,1,37
541090031003,241,113,76,27,24,1,0,0,0,0,0,229,1,0,2,0,9,229,0,1,0,0,1,1,9
541090031004,2287,1097,646,306,225,8,2,0,2,1,0,2155,17,4,6,2,103,2155,4,17,0,2,3,1,103
541090032001,139,37,71,22,9,0,0,0,0,0,0,127,0,2,0,1,9,127,2,0,0,0,0,0,9
541090032002,931,449,293,129,55,2,2,0,0,1,0,869,3,12,3,0,44,869,12,3,0,0,1,0,44
541090032003,1103,552,292,168,82,4,3,0,0,2,0,1025,13,9,0,2,54,1025,9,13,1,1,0,0,54
541090032004,420,175,130,76,37,0,1,0,0,1,0,398,6,0,0,0,16,398,0,6,0,0,0,0,16
541090032005,393,149,160,53,30,1,0,0,0,0,0,366,4,3,1,0,19,366,3,4,0,0,0,0,19
540959618001,623,230,252,132,6,3,0,0,0,0,0,567,2,1,3,2,48,567,1,2,1,0,1,1,48
540959618002,452,124,184,129,12,2,1,0,0,0,0,425,2,0,0,1,24,425,0,2,0,0,0,0,24
540959618003,592,134,289,152,11,5,1,0,0,0,0,534,5,0,3,4,46,534,0,5,1,0,2,0,46
540959618004,695,157,361,157,15,2,2,0,0,1,0,634,6,0,1,9,45,634,0,6,1,0,0,1,45
540959619001,737,136,408,173,14,3,1,0,1,1,0,686,1,1,2,1,46,686,1,1,1,0,1,0,46
540959619002,864,196,483,172,9,2,2,0,0,0,0,814,1,0,2,5,42,814,0,1,0,3,1,0,42
540959619003,292,71,139,65,12,4,1,0,0,0,0,276,1,0,1,1,13,276,0,1,1,0,1,0,13
540959619004,553,154,283,99,15,1,1,0,0,0,0,514,3,0,1,4,31,514,0,1,2,0,0,0,31
540959620001,90,11,43,32,3,0,0,0,0,1,0,88,1,0,0,0,1,88,0,1,0,0,0,0,1
540959620002,616,98,377,123,13,4,1,0,0,0,0,552,0,1,2,4,57,552,1,0,0,0,1,0,57
540459561021,471,248,107,68,48,0,0,0,0,0,0,440,4,1,2,1,23,440,1,4,0,1,2,0,23
540459561022,2277,1269,501,293,202,6,4,0,0,2,0,2102,33,4,7,5,126,2102,4,33,0,0,3,2,126
540459561023,568,301,113,82,71,1,0,0,0,0,0,524,15,0,1,2,26,524,0,15,2,0,0,1,26
540459561031,966,570,182,97,113,2,1,0,1,0,0,915,4,2,1,5,39,915,2,4,3,0,0,0,39
540459561032,696,330,172,106,84,4,0,0,0,0,0,642,8,0,2,1,43,642,0,7,1,0,0,1,43
540459561033,674,374,157,84,59,0,0,0,0,0,0,620,9,2,2,2,39,620,2,9,0,1,0,0,39
540459561041,591,327,123,73,65,1,2,0,0,0,0,559,6,1,0,0,25,559,1,6,0,0,0,0,25
540459561042,437,219,92,61,63,2,0,0,0,0,0,407,6,0,1,0,23,407,0,5,0,0,1,0,23
540459562001,864,487,181,110,81,4,1,0,0,0,0,803,7,13,0,3,38,803,13,7,0,0,0,0,38
540459562002,568,320,102,81,64,1,0,0,0,0,0,508,3,17,3,1,36,508,17,3,0,0,1,1,36
540459564001,1289,714,272,176,116,5,1,0,3,2,0,1189,14,18,2,7,59,1189,18,14,3,2,1,0,59
540459564002,595,329,119,64,80,2,1,0,0,0,0,543,2,2,0,8,40,543,2,2,1,0,0,0,40
540459564003,562,304,122,79,55,1,0,0,0,1,0,526,5,3,3,1,24,526,3,5,0,0,2,1,24
540459565001,591,284,145,102,56,3,0,0,0,1,0,566,2,1,1,1,20,566,1,2,1,0,0,0,20
540459565002,831,424,211,126,63,6,1,0,0,0,0,793,7,3,0,0,28,793,3,7,0,0,0,0,28
540459566001,327,180,78,44,24,1,0,0,0,0,0,289,4,9,4,0,21,289,9,4,0,0,3,1,21
540459566002,989,582,168,133,103,2,0,0,1,0,0,912,8,11,3,6,49,912,11,8,0,2,0,3,49
540459566003,956,494,247,131,81,0,2,0,0,1,0,884,4,0,9,2,57,884,0,4,1,0,0,0,57
540459566004,758,392,207,88,67,4,0,0,0,0,0,698,9,13,1,1,36,698,13,9,0,0,0,0,36
540459567001,640,391,116,74,57,1,0,0,1,0,0,580,9,8,3,1,39,580,8,9,1,0,0,2,39
540459567002,85,48,17,12,8,0,0,0,0,0,0,82,0,1,0,1,1,82,1,0,1,0,0,0,1
540459567003,62,44,5,7,6,0,0,0,0,0,0,59,0,1,0,0,2,59,1,0,0,0,0,0,2
540459567004,449,222,87,79,59,1,1,0,0,0,0,422,5,0,0,2,20,422,0,5,0,0,0,0,20
540459567005,195,102,34,39,18,1,0,0,0,1,0,177,0,2,0,0,16,177,2,0,0,0,0,0,16
540459568001,614,307,145,90,69,1,1,0,0,1,0,564,7,1,3,1,38,564,1,7,0,0,3,0,38
540459568002,240,113,67,34,26,0,0,0,0,0,0,228,0,1,0,0,11,228,1,0,0,0,0,0,11
540459568003,581,266,148,87,79,1,0,0,0,0,0,538,5,0,1,5,32,538,0,5,0,0,1,0,32
540459568004,664,362,122,92,86,0,0,0,0,2,0,594,8,0,3,0,59,594,0,8,0,0,0,2,59
540459568005,340,151,80,59,46,4,0,0,0,0,0,322,2,0,0,4,12,322,0,2,0,0,0,0,12
540459569001,899,532,156,114,92,2,0,0,1,2,0,824,10,11,4,2,48,824,11,10,1,0,1,1,48
540459569002,3172,1910,588,381,282,7,2,0,0,2,0,2911,49,42,11,25,134,2911,42,49,9,6,2,2,134
540679501001,950,303,352,220,65,6,3,0,0,1,0,900,5,0,5,1,39,900,0,4,0,0,1,0,39
540679501002,697,266,236,154,35,3,3,0,0,0,0,643,7,0,0,0,47,643,0,7,0,0,0,0,47
540679502011,581,201,243,106,29,2,0,0,0,0,0,553,2,0,2,0,24,553,0,2,0,0,0,1,24
540679502012,1125,388,423,251,54,6,2,0,0,1,0,1039,6,1,5,6,68,1039,1,6,1,1,2,0,68
540679502021,2325,807,907,473,124,9,3,0,0,2,0,2137,21,0,15,9,143,2137,0,21,4,3,5,4,143
540679503001,749,317,236,163,23,5,1,0,0,4,0,724,2,1,2,0,20,724,1,2,0,0,0,2,20
540679504001,637,201,238,156,37,2,2,0,1,0,0,594,6,1,0,3,33,594,1,6,0,0,0,0,33
540679504002,592,191,233,132,26,8,2,0,0,0,0,565,5,0,1,2,19,565,0,5,1,1,0,1,19
540679504003,746,263,271,173,38,0,1,0,0,0,0,719,4,0,3,0,20,719,0,4,0,0,0,2,20
540679504004,490,150,184,127,25,4,0,0,0,0,0,457,5,0,4,1,23,457,0,5,1,0,2,1,23
540679505001,235,102,67,55,9,1,1,0,0,0,0,218,2,1,2,1,11,218,1,2,1,0,0,0,11
540679505002,632,244,208,130,44,0,6,0,0,0,0,582,13,0,2,3,32,582,0,13,2,0,0,1,32
540679506001,390,187,113,81,7,0,1,0,1,0,0,373,1,0,2,1,13,373,0,1,1,0,0,1,13
540679506002,437,158,168,93,17,0,1,0,0,0,0,420,2,0,1,0,14,420,0,2,0,0,0,0,14
540679506003,1092,385,410,238,51,4,3,0,0,1,0,1031,11,0,1,3,46,1031,0,11,0,0,0,1,46
540679506004,944,339,372,186,43,2,1,0,0,1,0,879,7,0,9,1,48,879,0,7,1,0,5,1,48
540679507001,486,190,150,114,25,3,4,0,0,0,0,446,2,0,1,0,37,446,0,2,0,0,0,0,37
540679507002,724,210,311,157,41,4,0,0,0,1,0,681,8,0,2,1,32,681,0,8,0,0,0,0,32
540679507003,776,232,321,183,32,6,1,0,1,0,0,712,7,0,3,3,51,712,0,7,0,0,2,1,51
540379722011,1028,377,297,331,14,7,2,0,0,0,0,805,37,52,16,14,104,805,52,36,5,3,2,6,104
540379722012,931,431,201,272,15,9,3,0,0,0,0,726,29,67,7,21,81,726,67,29,13,1,0,6,81
540379722013,1250,528,328,333,47,7,5,0,1,1,0,1054,34,5,19,10,128,1054,5,34,5,1,10,4,128
540379722031,1076,398,306,323,31,10,5,0,1,2,0,892,29,13,10,14,118,892,13,26,6,4,1,1,118
540379722032,733,224,237,234,26,11,1,0,0,0,0,552,31,60,8,3,79,552,60,31,0,1,5,1,79
540379722041,1224,403,432,331,37,15,4,0,1,1,0,1059,27,11,12,5,110,1059,11,27,3,0,3,2,110
540379722042,509,280,55,152,13,6,3,0,0,0,0,405,4,10,11,4,75,405,10,4,1,2,2,6,75
540379723001,598,207,199,163,20,6,3,0,0,0,0,477,27,45,4,9,36,477,45,27,4,2,1,0,36
540379723002,1304,354,506,377,43,15,5,0,1,3,0,1073,62,20,11,21,117,1073,20,59,8,7,6,5,117
540379723003,1111,270,446,345,35,9,4,0,0,2,0,958,29,6,10,8,100,958,6,29,1,0,5,0,100
540379724011,602,231,161,190,10,9,1,0,0,0,0,475,39,41,4,5,38,475,41,39,3,0,1,0,38
540379724012,676,279,176,202,10,7,0,0,2,0,0,464,82,59,12,1,58,464,59,82,1,0,4,2,58
540379724013,358,139,86,120,9,3,1,0,0,0,0,271,24,35,4,2,22,271,35,24,1,1,3,1,22
540379724021,519,210,138,150,12,8,1,0,0,0,0,325,60,92,4,1,37,325,91,60,0,0,2,1,37
540379724022,502,170,149,162,8,10,2,0,0,1,0,343,65,27,12,11,44,343,27,64,3,1,3,2,44
540379724023,706,208,256,226,12,4,0,0,0,0,0,549,57,15,16,10,59,549,15,57,8,2,2,8,59
540379724024,752,217,310,199,17,7,2,0,0,0,0,665,14,4,4,5,60,665,4,14,1,0,0,0,60
540379725011,838,276,265,248,37,11,0,0,1,0,0,690,33,30,3,6,76,690,30,31,4,2,1,0,76
540379725012,1339,416,448,438,16,19,1,0,0,1,0,1010,80,73,13,26,137,1010,70,80,9,8,2,7,137
540379725013,1333,379,524,389,30,11,0,0,0,0,0,1085,65,26,10,19,128,1085,26,64,2,9,3,5,128
540379725031,1138,323,399,386,17,10,2,0,0,1,0,912,72,20,9,6,119,912,19,72,1,1,3,4,119
540379725032,1105,340,371,352,25,15,1,0,0,1,0,826,74,90,34,5,76,826,89,73,3,1,6,12,76
540379725051,531,192,127,187,12,11,1,0,0,1,0,387,30,51,5,3,55,387,51,30,2,0,3,1,55
540379725052,805,290,259,221,16,13,5,0,0,1,0,582,53,89,7,15,59,582,89,53,8,2,2,1,59
540379725053,792,321,203,220,36,9,3,0,0,0,0,626,48,28,6,4,80,626,28,48,2,2,0,1,80
540379725061,1585,409,603,513,35,21,4,0,0,0,0,1235,107,41,18,30,154,1235,40,107,9,9,2,6,154
540379725062,915,330,273,279,19,11,3,0,0,0,0,641,95,66,12,12,89,641,66,95,6,1,2,4,89
540379726011,956,354,256,304,23,11,7,0,1,0,0,794,17,15,9,9,112,794,15,16,1,3,2,3,112
540379726012,320,91,111,107,6,3,1,0,0,1,0,264,10,2,2,0,42,264,2,10,0,0,0,0,42
540379726021,863,271,326,237,19,7,2,0,1,0,0,744,16,4,7,8,84,744,4,16,0,6,0,2,84
540379726022,1018,230,385,379,13,11,0,0,0,0,0,842,56,7,20,16,77,842,7,56,1,8,7,8,77
540379726023,1294,328,527,405,22,10,0,0,1,1,0,1045,66,23,20,24,116,1045,23,66,6,14,4,5,116
540379727011,726,149,286,260,13,13,5,0,0,0,0,643,18,0,1,3,61,643,0,18,0,2,1,0,61
540379727012,370,80,155,115,7,9,3,0,0,1,0,312,13,1,4,4,36,312,1,13,1,3,4,0,36
540379727013,654,184,247,195,10,12,5,0,0,1,0,535,26,3,1,12,77,535,3,26,6,3,0,1,77
540379727021,638,129,270,215,16,8,0,0,0,0,0,564,11,0,2,6,55,564,0,11,1,0,1,0,55
540379727022,762,155,307,267,16,7,9,0,0,1,0,661,19,3,13,4,62,661,3,19,0,3,7,2,62
