GEOID20,total_reg,party_npp,party_dem,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
39173021100,2813,949,585,1274,5,0,0,0,2342,83,0,11,30,347
39173021200,5403,2091,1310,1989,6,7,0,0,4368,166,16,102,85,666
39173021300,2543,870,643,1024,3,3,0,0,2209,56,6,8,25,239
39173021400,2038,876,497,658,6,1,0,0,1721,110,0,6,14,187
39173021500,1674,596,377,692,8,1,0,0,1424,59,1,7,17,166
39173021601,3877,1029,1322,1509,7,10,0,0,3240,105,13,69,47,403
39173021602,1605,691,440,467,6,1,0,0,1294,80,15,17,23,176
39173021701,2066,1177,601,282,3,3,0,0,1595,104,26,15,32,294
39173021702,3029,1773,876,362,6,12,0,0,2382,138,53,32,53,371
39173021800,1986,1705,220,59,1,1,0,0,1446,79,106,18,35,302
39173021901,2831,811,984,1025,8,2,0,0,2359,96,4,35,49,288
39173021902,3096,1872,799,417,0,8,0,0,2388,169,99,35,52,353
39173022100,2533,1027,639,856,6,5,0,0,2148,78,0,10,18,279
39173022200,1841,800,439,598,2,2,0,0,1544,78,10,13,19,177
39173022300,2410,1011,473,917,4,5,0,0,2001,92,1,4,17,295
39173022400,2036,967,435,625,4,5,0,0,1735,79,3,7,20,192
39173022500,2545,1047,543,941,9,5,0,0,2107,119,15,8,22,274
39003010100,2616,786,568,1257,4,1,0,0,2245,49,2,17,17,286
39003010200,2528,912,289,1320,4,3,0,0,2204,22,4,12,15,271
39003010300,1081,345,107,629,0,0,0,0,953,14,6,4,6,98
39003010600,3215,1326,347,1539,3,0,0,0,2727,31,10,9,19,419
39003010801,3160,933,504,1713,7,3,0,0,2706,61,23,20,22,328
39003010802,2463,801,384,1274,2,2,0,0,2035,52,33,33,42,268
39003010900,2968,1185,671,1108,2,2,0,0,2360,68,207,24,27,282
39003011000,3285,1430,820,1031,3,1,0,0,2611,78,253,43,35,265
39003011200,892,452,139,301,0,0,0,0,776,17,4,6,2,87
39003011301,2963,1234,447,1273,3,6,0,0,2534,63,14,33,34,285
39003011302,1923,729,245,943,2,4,0,0,1665,19,5,11,13,210
39003011400,2103,782,237,1079,2,3,0,0,1876,14,1,7,8,197
39003011500,1774,744,212,815,3,0,0,0,1588,24,0,4,8,150
39003011600,1687,708,227,748,3,1,0,0,1483,21,6,9,8,160
39003011800,1613,658,260,690,5,0,0,0,1362,38,25,26,13,149
39003011900,2093,938,352,800,2,1,0,0,1795,40,10,17,15,216
39003012000,1912,649,337,924,1,1,0,0,1621,27,9,33,30,192
39003012100,2408,912,353,1137,1,5,0,0,1986,46,17,53,46,260
39003012200,1720,773,563,382,0,2,0,0,1251,49,275,10,20,115
39003012300,2179,1082,561,531,4,1,0,0,1795,36,159,10,10,169
39003012400,1249,692,327,229,0,1,0,0,948,49,142,4,9,97
39003012600,898,472,235,190,0,1,0,0,730,23,60,3,3,79
39003012700,794,363,339,89,3,0,0,0,459,15,263,6,3,48
39003012900,814,387,314,113,0,0,0,0,491,31,242,2,3,45
39003013000,2460,1112,713,633,1,1,0,0,1918,62,245,14,28,193
39003013100,1592,663,404,524,0,1,0,0,1317,30,72,10,12,151
39003013200,1105,402,444,259,0,0,0,0,709,39,238,8,5,106
39003013300,726,279,365,81,0,1,0,0,348,33,296,6,7,36
39003013400,1255,589,529,133,1,3,0,0,720,39,415,8,4,69
39003013600,705,338,308,59,0,0,0,0,376,13,253,8,3,52
39003013700,635,149,439,45,0,2,0,0,167,14,420,5,1,28
39003013800,1482,391,1011,75,2,3,0,0,462,23,930,13,5,49
39003013900,2037,808,278,946,2,3,0,0,1634,35,0,6,19,343
39003014000,2119,713,294,1108,4,0,0,0,1766,32,1,3,18,299
39003014100,1117,657,317,141,1,1,0,0,787,28,197,8,8,89
39071954400,2199,994,406,797,0,2,0,0,1995,10,24,9,8,153
39071954500,2017,974,371,672,0,0,0,0,1865,17,3,4,13,115
39071954600,3480,1426,508,1545,0,1,0,0,3188,27,5,11,17,232
39071954700,3833,1714,469,1650,0,0,0,0,3534,32,5,12,14,236
39071954800,2564,1165,451,947,0,1,0,0,2289,34,31,18,9,183
39071954900,2299,923,452,922,1,1,0,0,1948,31,114,20,17,169
39071955001,997,382,205,409,0,1,0,0,902,13,0,3,4,75
39071955002,1449,751,237,461,0,0,0,0,1327,11,2,4,1,104
39071955101,2222,889,282,1048,1,2,0,0,2045,15,3,7,14,138
39071955102,1768,693,243,829,1,2,0,0,1627,18,1,4,3,115
39071955200,3080,1301,401,1377,0,0,0,0,2796,34,4,13,13,220
39057200101,1527,735,336,452,0,3,0,0,1325,22,41,15,10,114
39057200103,2224,963,583,677,0,1,0,0,1795,57,126,40,25,181
39057200104,1927,1139,478,306,2,2,0,0,1376,53,203,48,43,204
39057200300,2285,1021,570,691,0,3,0,0,2010,46,31,17,9,172
39057200400,1324,653,305,364,1,1,0,0,1124,29,42,16,11,102
39057200500,3475,1775,759,939,1,1,0,0,3006,107,63,24,28,247
39057200600,2537,905,601,1030,0,1,0,0,2203,49,22,44,22,197
39057200700,2141,1246,527,368,0,0,0,0,1808,58,101,17,15,142
39057200901,2528,1016,593,916,1,2,0,0,2015,65,108,58,56,226
39057200902,2542,673,577,1288,1,3,0,0,2260,44,7,21,18,192
39057210101,1845,1046,392,405,1,1,0,0,1270,88,61,127,99,200
39057210102,1554,632,353,568,0,1,0,0,1187,44,44,70,39,170
39057210201,3179,1056,742,1378,1,2,0,0,2650,61,96,60,49,263
39057210202,2474,822,561,1090,1,0,0,0,1995,79,51,56,43,250
39057210300,2723,830,561,1330,1,1,0,0,2253,42,64,55,52,257
39057210401,3369,1157,805,1403,3,1,0,0,2745,78,84,113,44,305
39057210402,3936,1240,986,1706,3,1,0,0,3166,91,100,114,85,380
39057210500,4605,1268,1010,2325,1,1,0,0,3601,109,94,242,103,456
39057210602,3883,1155,860,1862,4,2,0,0,3185,99,95,71,61,372
39057210603,5022,1582,1004,2432,2,2,0,0,4008,127,51,229,91,516
39057210604,3719,1368,920,1430,0,1,0,0,2827,100,84,228,128,352
39057210605,2294,608,512,1172,2,0,0,0,1842,36,61,67,54,234
39057220101,3030,901,578,1547,2,2,0,0,2427,57,40,111,69,326
39057220102,3562,1013,695,1852,0,2,0,0,3008,63,12,58,60,361
39057220201,2681,825,662,1190,2,2,0,0,2165,64,80,54,44,274
39057220202,2946,873,682,1387,4,0,0,0,2527,54,28,28,48,261
39057230100,1948,515,334,1098,0,1,0,0,1763,21,7,9,15,133
39057240100,1949,655,450,842,1,1,0,0,1710,31,37,4,21,146
39057240200,3160,1431,645,1078,5,1,0,0,2777,43,54,23,27,236
39057240302,2546,955,593,995,1,2,0,0,2102,29,207,13,24,171
39057240303,2591,1146,585,858,0,1,0,0,2256,41,72,13,29,180
39057240304,2719,1042,509,1166,1,0,0,0,2347,69,60,20,16,207
39057240500,3194,902,762,1530,0,0,0,0,2769,35,115,19,30,226
39057240600,3404,664,2217,522,0,1,0,0,1161,63,1986,23,26,145
39057240700,1823,643,348,831,1,0,0,0,1618,18,19,8,12,148
39057255000,3058,666,2076,300,0,16,0,0,2354,96,208,46,47,307
39057260100,3113,1154,275,1681,1,2,0,0,2732,35,16,25,28,277
39057270100,2564,857,414,1292,0,1,0,0,2325,28,11,8,28,164
39057280101,1769,547,216,1006,0,0,0,0,1593,17,4,7,10,138
39057280102,1531,469,200,861,0,1,0,0,1381,21,5,6,7,111
39057280200,975,217,445,310,2,1,0,0,806,17,15,6,19,112
39057280300,546,338,104,104,0,0,0,0,413,31,19,13,15,55
39169000100,2501,1538,579,380,3,1,0,0,2074,66,46,30,45,240
39169000200,2634,794,853,983,4,0,0,0,2209,42,11,49,42,281
39169000300,2141,1007,576,558,0,0,0,0,1751,55,15,27,40,253
39169000500,1840,933,376,529,1,1,0,0,1617,34,13,11,10,155
39169000600,3615,1514,719,1380,1,1,0,0,3162,45,25,22,24,337
39169000700,5110,1780,1236,2086,5,3,0,0,4383,94,18,77,65,473
39169000800,4887,1878,1207,1797,2,3,0,0,4150,72,31,48,74,512
39169000900,2796,1037,406,1351,0,2,0,0,2389,49,9,17,26,306
39169001000,1790,692,340,757,0,1,0,0,1526,34,8,14,20,188
39169001100,947,329,163,454,0,1,0,0,799,18,9,7,5,109
39169001200,764,399,146,217,0,2,0,0,641,17,15,5,1,85
39169001300,2384,1015,454,915,0,0,0,0,2056,35,24,26,11,232
39169001400,1571,755,217,596,0,2,0,0,1411,17,0,4,6,133
39169001700,2016,1315,125,574,2,0,0,0,1893,14,0,1,1,107
39169001800,2185,853,293,1035,2,2,0,0,1981,28,2,14,14,146
39169001900,1907,772,298,836,0,0,0,0,1713,18,0,5,12,159
39169002000,2008,691,349,967,0,1,0,0,1794,9,2,9,6,188
39169002100,1880,768,277,832,3,0,0,0,1673,22,2,7,15,161
39169002200,2764,1279,428,1057,0,0,0,0,2442,40,0,12,34,236
39169002300,2004,897,337,769,0,1,0,0,1775,26,0,8,12,183
39169002400,2464,1112,419,931,0,2,0,0,2166,26,3,11,16,242
39169002500,1562,594,195,771,0,2,0,0,1379,21,0,3,10,149
39169002901,2356,936,597,820,2,1,0,0,2016,29,1,20,27,263
39169002902,3743,1448,865,1428,0,2,0,0,3186,60,2,21,59,415
39169003000,1440,586,257,596,1,0,0,0,1249,7,0,4,16,164
39169003100,1350,491,203,655,0,1,0,0,1163,17,0,2,10,158
39169003200,2509,994,367,1144,4,0,0,0,2155,38,0,16,21,279
39169003300,1339,558,131,649,0,1,0,0,1138,13,1,9,7,171
39169003400,1773,998,336,439,0,0,0,0,1511,32,2,5,24,199
39169003500,2320,1035,476,804,2,3,0,0,2020,29,3,8,20,240
39169003700,1651,829,205,617,0,0,0,0,1459,24,0,10,5,153
39169980000,837,682,121,34,0,0,0,0,634,41,16,23,23,100
39171950100,2709,1023,354,1328,3,1,0,0,2292,63,5,19,16,314
39171950200,2405,837,366,1196,5,1,0,0,2088,34,1,19,9,254
39171950300,2980,1274,473,1225,4,4,0,0,2512,78,2,22,27,339
39171950400,2954,1037,402,1512,0,3,0,0,2565,69,1,17,14,288
39171950500,2597,936,412,1248,1,0,0,0,2189,129,0,11,12,256
39171950600,2724,1303,545,864,11,1,0,0,2263,137,5,28,14,277
39171950700,3114,1059,597,1456,2,0,0,0,2692,98,7,21,18,278
39171950800,2311,767,396,1144,3,1,0,0,1964,59,0,12,25,251
39171950900,1782,710,286,784,1,1,0,0,1518,50,2,6,2,204
39077915400,3250,1571,701,973,2,3,0,0,2713,60,3,8,63,403
39077915500,3523,1734,782,996,2,9,0,0,2973,116,9,18,37,370
39077915600,3283,1484,655,1137,4,3,0,0,2719,95,5,20,46,398
39077915700,2297,1088,530,675,2,2,0,0,1944,100,10,4,28,211
39077915800,2715,1422,618,673,2,0,0,0,2240,137,17,10,19,292
39077915900,2732,1169,524,1037,0,2,0,0,2382,46,0,8,8,288
39077916000,2329,1258,524,544,2,0,0,0,1952,91,3,11,15,257
39077916100,2232,803,358,1070,1,0,0,0,1941,37,1,5,21,227
39077916200,2412,1212,422,773,0,5,0,0,1971,227,8,8,6,192
39077916300,1962,944,352,654,2,10,0,0,1569,201,5,8,19,160
39077916400,2718,1340,426,949,2,1,0,0,2387,70,0,12,17,232
39077916500,2914,1202,528,1178,6,0,0,0,2510,42,2,14,20,326
39077916600,2647,1262,517,867,0,1,0,0,2297,30,20,12,29,259
39017000100,2769,1484,502,778,3,1,0,0,2371,110,28,30,9,221
39017000200,2254,1349,422,481,0,2,0,0,1950,89,17,8,7,183
39017000300,1702,516,1081,103,2,0,0,0,523,108,1005,7,11,48
39017000400,1519,1013,359,146,0,1,0,0,1051,174,207,6,11,70
39017000500,2137,1404,313,417,1,2,0,0,1775,133,37,17,13,162
39017000600,2392,1552,408,427,2,3,0,0,2061,114,32,16,10,159
39017001001,3904,1509,767,1626,2,0,0,0,3433,63,56,30,27,295
39017001002,3800,1655,756,1383,0,6,0,0,3339,70,40,29,20,302
39017001100,2440,1465,440,532,0,3,0,0,2132,62,28,9,16,193
39017001300,2991,1260,596,1134,0,1,0,0,2616,57,32,33,10,243
39017010102,1815,724,629,459,0,3,0,0,1507,48,15,45,24,176
39017010103,2994,1148,1116,724,2,4,0,0,2429,72,22,92,58,321
39017010104,1278,1125,99,54,0,0,0,0,955,46,11,37,29,200
39017010105,1498,1136,236,124,0,2,0,0,1175,38,18,19,29,219
39017010106,1601,1229,248,123,0,1,0,0,1220,49,16,33,41,242
39017010201,539,461,48,29,1,0,0,0,410,17,3,13,17,79
39017010202,3523,1372,805,1334,3,9,0,0,3074,41,17,20,26,345
39017010203,3832,1643,416,1772,0,0,0,0,3366,42,5,13,23,383
39017010301,2896,1152,398,1345,0,1,0,0,2660,15,5,17,6,193
39017010302,2631,1040,422,1167,1,1,0,0,2339,15,17,8,8,244
39017010500,1294,778,199,317,0,0,0,0,1172,13,30,1,6,72
39017010600,2198,1074,286,835,2,1,0,0,1994,22,1,10,6,165
39017010800,4647,1985,609,2051,0,2,0,0,4061,54,11,23,37,461
39017010901,3118,1404,660,1050,2,2,0,0,2588,91,83,32,22,302
39017010903,3720,1589,837,1287,4,3,0,0,2912,128,146,137,50,347
39017010904,2450,1070,500,877,1,1,0,0,2040,76,87,20,13,214
39017010906,3755,1728,1128,896,1,2,0,0,2567,184,450,132,57,365
39017010907,1748,794,380,574,0,0,0,0,1376,40,49,89,25,169
39017010909,2631,1295,810,524,1,1,0,0,1692,163,383,141,44,208
39017010910,3454,1227,833,1391,1,1,0,0,2776,77,113,101,47,340
39017010911,2890,1190,565,1130,5,0,0,0,2415,57,60,63,29,266
39017010912,1572,712,428,429,0,2,0,0,1220,46,76,73,28,129
39017010913,1952,943,675,330,1,3,0,0,1242,85,343,59,26,197
39017011003,4634,1825,847,1954,6,2,0,0,3853,101,79,155,68,378
39017011004,3338,1726,901,710,0,1,0,0,2386,183,407,100,49,213
39017011005,4910,1913,1058,1933,2,3,0,0,3964,127,173,133,72,441
39017011006,5254,2112,1072,2067,1,2,0,0,4307,108,79,168,70,522
39017011109,3221,1409,656,1155,0,1,0,0,2587,106,63,80,97,288
39017011110,3987,1430,736,1817,1,3,0,0,3246,84,26,105,84,442
39017011111,4731,1854,887,1983,4,3,0,0,3724,107,70,185,157,488
39017011112,4648,1840,975,1832,1,0,0,0,3435,127,110,328,136,512
39017011118,2442,1012,404,1023,1,2,0,0,1937,45,33,111,83,233
39017011120,5008,2068,978,1951,9,1,0,0,3989,138,137,155,105,484
39017011122,3315,1543,877,893,1,1,0,0,2204,115,149,412,130,305
39017011123,2343,1120,721,500,1,1,0,0,1549,130,341,81,47,195
39017011125,2702,1071,503,1124,0,4,0,0,1976,62,32,131,226,275
39017011126,3352,1703,701,944,0,2,0,0,2416,104,121,189,145,377
39017011127,3117,1218,699,1196,2,2,0,0,2369,88,39,172,86,363
39017011128,2208,824,458,924,1,1,0,0,1663,40,42,184,84,195
39017011129,3135,1126,772,1234,1,2,0,0,2370,100,100,123,74,368
39017011130,3320,1286,700,1327,1,5,0,0,2623,96,86,116,44,355
39017011131,2478,884,504,1088,0,2,0,0,2005,59,54,68,50,242
39017011132,2824,1249,567,1006,1,1,0,0,2204,74,53,111,92,290
39017011133,2767,1194,442,1129,1,1,0,0,2228,67,34,94,61,283
39017011134,5077,2265,843,1962,4,3,0,0,4061,146,84,210,92,484
39017011135,3798,1730,658,1405,2,2,0,0,2984,161,89,165,69,330
39017011136,3575,1433,691,1450,0,0,0,0,2660,100,77,250,103,385
39017011137,2502,1037,445,1018,0,2,0,0,1967,63,39,119,56,258
39017011200,5901,2571,1101,2220,4,5,0,0,5087,137,65,105,44,463
39017011300,3862,1842,683,1336,1,0,0,0,3223,122,54,90,47,326
39017011800,4042,1923,597,1518,1,3,0,0,3647,65,10,19,19,282
39017012100,2010,970,295,742,2,1,0,0,1797,46,2,8,9,148
39017012200,1902,1232,321,344,1,4,0,0,1647,53,45,12,7,138
39017012300,1241,725,217,296,2,1,0,0,1113,15,8,5,3,97
39017012400,1986,623,408,949,3,3,0,0,1765,26,13,12,20,150
39017012500,3578,1346,802,1421,5,3,0,0,3093,74,78,32,23,278
39017012600,1722,743,382,592,1,3,0,0,1525,31,11,11,11,133
39017012700,1815,924,379,511,1,0,0,0,1594,37,20,12,7,145
39017013000,920,291,543,86,0,0,0,0,328,75,457,8,9,43
39017013100,1178,449,666,63,0,0,0,0,461,68,595,10,7,37
39017013200,1655,1077,293,285,0,0,0,0,1377,87,44,11,11,125
39017013300,1580,683,321,575,0,1,0,0,1351,36,9,8,16,160
39017013400,1245,697,283,265,0,0,0,0,1057,44,41,7,11,85
39017013500,1469,884,272,310,1,2,0,0,1285,70,19,8,4,83
39017013600,2773,1568,647,553,1,4,0,0,2225,163,168,11,29,177
39017013900,1360,900,222,237,1,0,0,0,1247,22,8,3,6,74
39017014000,1340,668,553,115,0,4,0,0,692,137,432,12,10,57
39017014100,1880,1026,396,453,1,4,0,0,1570,73,50,36,17,134
39017014300,3314,1396,469,1444,2,0,0,0,3028,27,1,12,11,235
39017014400,936,626,203,107,0,0,0,0,750,51,57,4,9,65
39017014600,645,370,165,109,0,0,0,0,521,21,49,3,2,49
39017014700,2280,1411,387,480,1,1,0,0,2004,64,19,9,14,170
39017014800,4271,2154,790,1317,3,7,0,0,3743,90,16,40,41,341
39017014900,3412,1592,546,1271,1,2,0,0,3042,56,13,13,25,263
39017015000,5437,2114,819,2498,1,5,0,0,4869,54,18,21,33,442
39017015100,4103,2224,649,1223,5,2,0,0,3673,79,22,17,28,284
39039958100,3101,1119,622,1356,3,0,0,0,2553,146,2,12,9,379
39039958200,2948,985,465,1495,2,1,0,0,2531,67,2,13,14,321
39039958300,2529,1138,403,985,1,1,0,0,2161,85,1,14,19,249
39039958400,2604,896,451,1255,0,2,0,0,2203,81,1,21,12,286
39039958500,2682,1078,572,1029,2,1,0,0,2126,242,13,32,16,253
39039958600,2242,1052,486,700,3,1,0,0,1753,234,17,10,12,216
39039958700,3383,1232,828,1318,2,2,0,0,2651,396,17,15,18,286
39039958800,2087,1097,460,525,2,3,0,0,1554,294,13,11,7,208
39039958900,3293,1057,685,1540,10,1,0,0,2723,152,13,10,23,372
39095000201,1456,713,530,207,4,2,0,0,1128,95,87,9,17,120
39095000202,1060,548,368,142,0,2,0,0,849,50,54,5,13,89
39095000301,1329,658,460,209,1,1,0,0,1027,67,75,5,20,135
39095000302,1385,706,496,181,0,2,0,0,1078,84,83,13,13,114
39095000400,2095,1178,679,234,1,3,0,0,1585,148,155,18,18,171
39095000601,1871,930,716,219,1,5,0,0,1410,119,191,8,10,133
39095000602,557,286,229,42,0,0,0,0,421,27,44,2,11,52
39095000701,1104,558,463,81,1,1,0,0,775,56,174,7,19,73
39095000702,1149,556,470,122,0,1,0,0,838,76,143,6,15,71
39095000703,478,185,232,58,0,3,0,0,267,24,126,3,12,46
39095000800,872,84,767,20,0,1,0,0,86,18,739,6,8,15
39095000900,1243,291,901,49,1,1,0,0,358,64,762,7,11,41
39095001001,930,250,647,31,0,2,0,0,264,66,554,10,9,27
39095001002,1191,288,846,57,0,0,0,0,410,83,633,2,18,45
39095001100,1400,256,1103,41,0,0,0,0,275,98,978,6,13,30
39095001201,1369,569,584,213,1,2,0,0,953,96,172,11,10,127
39095001202,939,335,565,39,0,0,0,0,364,70,439,7,14,45
39095001301,2121,623,933,563,2,0,0,0,1732,53,24,38,41,233
39095001302,1053,504,455,94,0,0,0,0,622,48,226,15,41,101
39095001303,2080,550,1332,192,1,5,0,0,984,94,847,16,20,119
39095001400,1043,115,901,27,0,0,0,0,107,16,885,5,7,23
39095001500,891,82,787,22,0,0,0,0,85,19,760,5,6,16
39095001601,1236,143,1037,52,3,1,0,0,185,44,950,10,14,33
39095001602,947,129,761,53,0,4,0,0,221,27,621,15,9,54
39095001700,773,241,502,29,0,1,0,0,213,89,422,5,10,34
39095001800,1221,389,779,52,0,1,0,0,384,148,639,6,10,34
39095001900,812,165,629,15,1,2,0,0,112,77,586,7,4,26
39095002000,853,520,247,83,0,3,0,0,594,109,82,3,6,59
39095002100,1981,420,1412,139,3,7,0,0,836,65,897,25,29,129
39095002401,1866,588,1169,108,1,0,0,0,787,39,864,21,32,123
39095002402,984,71,892,21,0,0,0,0,64,17,880,4,10,9
39095002500,1089,75,1000,14,0,0,0,0,68,21,980,5,6,9
39095002600,708,60,637,10,0,1,0,0,89,10,597,2,4,6
39095002700,789,295,461,30,2,1,0,0,302,34,382,6,8,57
39095002800,1108,417,602,82,4,2,0,0,506,64,445,5,15,73
39095002900,1048,302,729,15,1,1,0,0,260,70,669,10,7,32
39095003000,1073,531,490,51,0,1,0,0,524,115,325,8,26,75
39095003100,761,63,680,15,0,3,0,0,88,13,649,2,2,7
39095003200,789,60,715,12,1,1,0,0,57,17,695,4,5,11
39095003300,911,78,828,5,0,0,0,0,69,11,803,5,10,13
39095003500,848,58,784,6,0,0,0,0,52,14,763,2,4,13
39095003600,874,88,782,4,0,0,0,0,92,13,743,7,3,16
39095003901,1575,784,636,153,0,2,0,0,1136,135,156,5,20,123
39095003902,1103,589,409,104,0,1,0,0,809,76,95,8,14,101
39095004000,979,470,469,39,0,1,0,0,498,111,307,2,7,54
39095004200,770,464,255,49,2,0,0,0,463,129,114,5,9,50
39095004401,768,385,313,68,1,1,0,0,529,81,95,1,8,54
39095004402,1142,563,480,98,0,1,0,0,803,83,154,11,11,80
39095004501,1753,664,673,406,5,5,0,0,1391,103,42,14,31,172
39095004503,1705,669,605,420,5,6,0,0,1368,92,22,9,28,186
39095004504,2527,842,955,718,3,9,0,0,2037,104,13,22,38,313
39095004600,1212,712,399,98,3,0,0,0,849,149,50,13,21,130
39095004701,1358,825,419,112,0,2,0,0,936,147,107,7,15,146
39095004702,1761,980,597,180,1,3,0,0,1198,196,182,5,15,165
39095004800,1476,971,414,87,1,3,0,0,1018,198,102,12,16,130
39095004900,1561,1090,363,106,0,2,0,0,1177,182,38,13,19,132
39095005000,940,562,286,91,0,1,0,0,692,113,19,2,17,97
39095005101,1277,681,515,77,1,3,0,0,754,141,300,8,8,66
39095005102,754,450,246,58,0,0,0,0,489,123,58,5,11,68
39095005200,1666,924,540,198,2,2,0,0,1196,242,20,9,23,176
39095005300,917,558,296,63,0,0,0,0,576,158,79,6,15,83
39095005400,1426,903,426,95,1,0,0,0,969,234,109,7,18,89
39095005501,1872,856,590,418,5,3,0,0,1525,73,5,9,38,222
39095005502,2069,890,724,446,6,3,0,0,1686,109,3,16,30,225
39095005503,1571,712,552,299,4,4,0,0,1289,66,19,6,29,162
39095005601,2726,1174,939,601,4,7,0,0,2221,115,33,12,56,289
39095005602,513,291,131,90,1,0,0,0,420,31,1,5,12,44
39095005701,1975,1016,679,278,1,1,0,0,1500,113,115,16,45,186
39095005703,1538,739,550,244,2,3,0,0,1206,114,40,11,23,144
39095005704,1785,904,628,251,1,1,0,0,1391,85,92,4,29,184
39095005705,1146,652,351,136,2,5,0,0,875,57,69,13,22,110
39095005801,2131,1130,687,314,0,0,0,0,1708,110,93,9,36,175
39095005803,1234,611,382,238,1,2,0,0,1018,50,2,13,14,137
39095005804,1610,816,542,248,1,3,0,0,1236,89,81,5,41,158
39095005901,1633,728,552,352,1,0,0,0,1351,51,4,10,33,184
39095005902,2525,1266,812,443,3,1,0,0,2015,101,114,6,74,215
39095006000,1683,699,602,379,1,2,0,0,1333,77,28,12,55,178
39095006100,2002,890,727,380,5,0,0,0,1567,84,66,8,37,240
39095006200,1660,732,585,340,1,2,0,0,1340,80,40,8,37,155
39095006300,1945,918,712,306,3,6,0,0,1498,107,83,21,40,196
39095006400,1582,665,578,330,4,5,0,0,1249,57,24,11,34,207
39095006500,1372,565,583,221,1,2,0,0,1000,52,149,17,32,122
39095006600,1481,220,1233,27,0,1,0,0,226,38,1145,12,16,44
39095006700,1138,368,718,51,0,1,0,0,357,40,618,25,37,61
39095006801,1404,529,777,95,1,2,0,0,661,69,558,11,25,80
39095006802,1256,422,714,111,6,3,0,0,638,40,448,22,38,70
39095006900,1748,681,701,364,2,0,0,0,1372,84,57,20,15,200
39095007002,1494,532,458,501,0,3,0,0,1267,27,3,15,32,150
39095007003,1302,562,421,314,1,4,0,0,1099,39,3,9,17,135
39095007004,1424,614,456,344,4,6,0,0,1167,51,0,4,29,173
39095007102,2627,992,867,757,4,7,0,0,2253,82,5,15,26,246
39095007103,1972,802,584,579,1,6,0,0,1659,59,5,21,29,199
39095007104,1178,555,353,267,1,2,0,0,947,42,14,38,21,116
39095007202,2481,870,1053,551,4,3,0,0,1885,109,196,27,38,226
39095007204,2853,1110,1131,604,3,5,0,0,2078,103,294,24,86,268
39095007206,1571,513,619,438,0,1,0,0,1274,64,40,14,39,140
39095007207,1541,505,669,360,4,3,0,0,1174,69,82,24,35,157
39095007208,1794,693,863,234,1,2,0,0,1178,83,279,42,61,151
39095007209,1440,475,851,111,0,3,0,0,707,64,541,14,20,94
39095007302,2069,592,1322,153,0,2,0,0,778,68,1053,21,34,115
39095007304,1612,747,636,226,1,2,0,0,1161,60,196,26,35,134
39095007305,1237,522,521,190,3,1,0,0,818,53,229,19,13,105
39095007306,2101,488,1440,170,2,1,0,0,689,64,1179,29,33,107
39095007307,778,201,549,28,0,0,0,0,222,21,481,10,12,32
39095007401,1614,501,976,133,4,0,0,0,656,64,733,38,36,87
39095007402,1937,314,1532,87,2,2,0,0,454,56,1334,14,28,51
39095007501,982,287,583,111,1,0,0,0,427,31,401,17,31,75
39095007502,1359,414,725,218,1,1,0,0,819,49,336,13,32,110
39095007600,3510,1330,1135,1043,2,0,0,0,2549,80,30,170,257,424
39095007700,2359,749,1024,582,4,0,0,0,1825,98,52,20,76,288
39095007801,1284,543,420,318,1,2,0,0,1075,41,1,12,33,122
39095007802,1119,481,423,214,1,0,0,0,868,43,48,11,43,106
39095007901,1311,661,377,269,4,0,0,0,1094,50,1,3,29,134
39095007903,1799,895,579,323,0,2,0,0,1485,62,29,19,43,161
39095007904,1693,667,566,456,1,3,0,0,1370,58,10,14,42,199
39095008000,2953,1146,915,885,3,4,0,0,2299,90,13,34,150,367
39095008100,2252,1094,676,476,3,3,0,0,1788,61,24,28,87,264
39095008204,1610,620,489,496,2,3,0,0,1311,55,2,10,30,202
39095008205,1694,606,501,584,0,3,0,0,1338,33,3,29,45,246
39095008206,3427,1225,931,1267,2,1,0,0,2650,76,13,67,139,482
39095008207,1299,472,455,367,1,4,0,0,1030,32,4,10,40,183
39095008208,1870,731,551,586,2,0,0,0,1323,34,17,113,149,234
39095008209,2077,752,701,619,4,1,0,0,1621,45,12,20,88,291
39095008210,1161,501,351,309,0,0,0,0,919,22,3,9,35,173
39095008302,1334,428,473,431,0,2,0,0,1047,19,14,16,73,165
39095008303,2238,892,726,613,3,4,0,0,1649,54,33,28,205,269
39095008304,1955,753,561,637,4,0,0,0,1467,42,15,50,131,250
39095008401,1759,690,754,311,2,2,0,0,1231,45,188,41,72,182
39095008402,1280,546,404,329,0,1,0,0,1018,70,13,11,36,132
39095008501,1666,617,730,316,0,3,0,0,1152,60,249,13,36,156
39095008502,973,377,398,197,1,0,0,0,747,37,51,20,24,94
39095008601,1905,753,866,281,0,5,0,0,1331,77,256,18,45,178
39095008602,1646,684,649,313,0,0,0,0,1246,60,117,21,40,162
39095008701,2076,988,688,387,6,7,0,0,1622,75,125,15,47,192
39095008702,1381,629,519,230,1,2,0,0,960,81,162,11,20,147
39095008703,1602,631,567,402,0,2,0,0,1169,60,117,42,34,180
39095008801,2578,1081,732,762,2,1,0,0,2054,102,37,40,61,284
39095008802,2184,879,675,629,1,0,0,0,1784,76,27,27,47,223
39095008903,3516,1348,908,1248,4,8,0,0,2936,90,10,16,44,420
