FULLCODE,total_reg,party_dem,party_rep,party_npp,party_lib,party_grn,party_ref,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
12073001801,2821,2263,152,390,1,1,1,0,0,360,62,2342,12,17,28
12073001803,309,194,47,61,1,0,0,0,0,94,32,142,12,11,18
12073001804,3543,2468,401,639,4,2,0,1,0,887,139,2342,47,42,86
12073001901,1521,1167,68,279,1,3,0,0,0,121,34,1325,8,16,17
12073001902,2400,1699,244,423,11,4,0,1,0,729,90,1474,17,21,69
12073002003,1323,763,157,388,1,1,0,3,0,392,63,795,4,15,54
12073002005,3092,1381,726,895,25,6,0,2,0,1535,578,500,77,80,322
12073002006,2731,1442,529,712,14,3,0,0,0,1288,345,776,41,48,233
12073002007,2926,1761,372,740,19,4,0,1,0,1026,320,1290,50,38,202
12073002008,2969,1690,437,779,17,3,1,0,0,1040,428,1233,27,53,188
12073002101,3344,1960,605,727,9,3,0,1,0,1580,216,1330,36,48,134
12073002103,2303,1391,255,615,14,1,0,0,0,854,319,914,50,39,127
12073002105,2732,1660,424,588,12,4,0,2,0,1037,221,1245,32,47,150
12073002106,2727,1647,324,708,13,0,0,0,0,859,356,1299,26,56,131
12073002201,3776,2355,542,806,21,4,0,4,0,1306,275,1965,43,59,128
12073002205,4200,2545,812,774,12,6,0,2,0,1694,231,1975,84,91,125
12073002206,2702,1338,829,495,13,0,0,0,0,1560,181,775,30,38,118
12073002207,1586,785,431,350,6,0,0,0,0,1026,82,361,28,21,68
12073002208,3486,1682,1116,634,14,3,1,0,0,2367,209,695,31,37,147
12073002302,2712,1315,965,397,11,3,1,0,0,1725,100,739,27,21,100
12073002303,3070,1738,754,539,6,0,0,0,0,1545,153,1215,25,43,89
12073002304,1820,939,457,393,6,0,3,0,0,897,107,696,29,23,68
12073002403,2122,1132,591,373,6,1,0,0,0,1191,120,676,23,30,82
12073002410,4379,2052,1428,822,18,3,1,2,0,2907,255,776,112,82,247
12073002411,1323,521,578,212,2,0,0,0,0,1043,45,163,10,19,43
12073002413,2357,749,1177,382,7,0,0,0,0,1852,88,215,43,49,110
12073002414,3432,1397,1423,555,10,3,0,1,0,2630,169,309,68,67,189
12073002415,3543,1560,1296,629,10,1,0,0,0,2646,211,327,79,70,210
12073002416,2590,1012,1192,355,7,0,0,0,0,2040,104,186,82,65,113
12073002418,3525,1179,1594,691,11,4,0,0,0,2708,205,289,59,70,194
12073002419,3556,1121,1701,676,13,0,1,0,0,2555,205,346,157,124,169
12073002420,2646,1044,1070,493,9,1,1,1,0,2074,129,207,32,63,141
12073002421,3682,1405,1669,559,11,1,0,0,0,2817,176,362,55,73,199
12073002422,2815,995,1229,542,5,0,0,0,0,1974,99,295,210,81,156
12073002423,3893,1223,1906,706,11,0,0,0,0,2757,185,347,259,122,223
12073002505,4737,2476,1441,757,11,4,0,1,0,2926,289,1104,110,94,214
12073002507,2039,985,754,284,7,1,0,1,0,1361,69,502,15,21,71
12073002509,2118,1224,416,446,7,2,0,1,0,923,150,897,30,20,98
12073002511,1850,868,683,284,3,0,2,0,0,1321,104,280,30,23,92
12073002512,2909,1249,1134,490,7,1,1,1,0,2012,123,454,91,78,151
12073002513,3320,1562,1060,652,9,2,1,0,0,2240,198,401,251,79,151
12073002514,2855,1243,1153,421,5,1,0,1,0,1888,142,624,46,49,106
12073002515,4724,2170,1871,622,10,1,0,2,0,3195,157,1059,31,66,216
12073002516,2815,1622,655,504,5,2,0,0,0,1406,156,1077,34,35,107
12073002517,2688,1483,656,520,6,1,3,0,0,1318,147,907,157,67,92
12073002603,3609,2263,719,598,5,0,0,0,0,1461,84,1939,9,28,88
12073002604,2082,916,730,405,9,1,1,0,0,1526,68,345,12,19,112
12073002605,4315,1796,1391,1060,18,3,0,0,0,2608,325,691,263,111,317
12073002606,2663,1262,931,439,4,1,0,0,0,1904,100,510,11,39,99
12073002701,3671,2042,807,773,8,4,1,3,0,1690,252,1535,20,43,131
12073002702,3185,1056,1404,668,9,2,2,0,0,2641,129,187,14,43,171
12057000101,2164,1066,391,670,8,2,0,0,0,784,472,626,56,106,120
12057000102,3192,1820,426,902,4,7,0,0,0,680,948,1329,40,105,90
12057000201,1809,1081,200,512,4,1,0,0,0,329,532,892,7,17,32
12057000202,2697,1619,335,718,5,1,0,0,0,524,871,1184,43,25,50
12057000301,2635,1530,316,764,4,2,1,0,0,501,773,1253,20,40,48
12057000302,1466,772,223,455,5,0,0,0,0,394,532,460,25,15,40
12057000401,1436,678,308,431,3,2,0,0,0,516,531,281,30,28,50
12057000402,1604,738,337,510,2,3,0,0,0,634,632,223,37,18,60
12057000500,2887,1122,905,811,7,5,0,1,0,1767,720,154,50,53,143
12057000601,2329,1129,384,782,6,2,1,0,0,598,1112,430,81,28,80
12057000602,1437,709,267,449,3,3,0,0,0,399,599,342,42,12,43
12057000701,2032,1302,153,559,2,0,1,0,0,254,422,1299,7,16,34
12057000702,1686,1062,120,483,3,1,0,3,0,371,316,939,7,17,36
12057000800,2201,1344,270,562,5,3,0,1,0,486,485,1109,41,33,47
12057000901,1486,867,161,440,3,1,0,0,0,334,382,711,12,18,29
12057000902,2684,1709,290,651,5,7,0,0,0,528,433,1590,32,36,65
12057001001,1968,1355,153,432,4,4,2,0,0,194,412,1290,12,29,31
12057001002,3941,2997,180,741,3,1,1,0,0,182,381,3300,11,21,46
12057001100,1703,944,293,428,10,2,0,1,0,981,261,299,22,32,108
12057001200,1932,1060,296,543,8,3,0,0,0,748,533,524,26,27,74
12057001300,3619,1697,850,1019,17,4,0,0,0,1278,1685,363,114,49,130
12057001400,2576,1122,640,774,7,5,0,0,0,810,1328,284,59,32,63
12057001500,2017,997,471,502,14,6,1,0,0,1392,348,95,25,22,135
12057001600,1723,878,352,462,9,5,0,1,0,1086,281,209,24,27,96
12057001700,3310,1900,536,820,16,3,0,1,0,1589,645,806,41,51,178
12057001800,3043,2257,119,656,2,1,0,0,0,120,368,2515,8,17,15
12057001900,2099,1629,66,390,0,2,1,0,0,82,130,1854,3,13,17
12057002000,1833,1299,119,399,2,1,0,0,0,260,263,1264,16,10,20
12057002100,2046,1220,268,524,8,6,1,0,0,817,385,712,14,23,95
12057002200,1291,710,232,322,6,1,0,0,0,727,249,192,18,28,77
12057002300,2271,1172,459,596,11,5,0,1,0,1324,430,270,40,43,164
12057002400,2541,1219,659,631,6,0,0,0,0,1050,1018,324,29,28,92
12057002500,3273,1559,631,1043,12,0,0,0,0,695,1846,509,79,49,95
12057002600,751,301,148,288,3,1,0,0,0,202,363,147,10,11,18
12057002701,2355,1091,640,588,3,0,0,2,0,643,1367,183,49,33,80
12057002702,1819,825,455,506,3,0,0,0,0,341,1325,79,24,11,39
12057002800,2380,1185,589,570,11,2,0,1,0,1314,608,257,23,35,143
12057002900,1500,793,252,425,7,0,0,0,0,652,364,380,16,19,69
12057003000,1742,1095,160,469,2,1,0,0,0,352,264,1050,12,13,51
12057003100,1738,1195,108,417,2,0,0,0,0,214,416,1059,8,14,27
12057003200,1459,937,133,367,2,0,0,0,0,290,415,688,8,14,44
12057003300,1517,1058,106,332,4,1,0,0,0,218,301,950,4,17,27
12057003400,1973,1567,72,321,3,1,0,0,0,88,132,1728,1,11,13
12057003500,2050,1553,80,399,4,0,0,1,0,168,160,1675,10,15,22
12057003600,2884,2038,157,662,4,1,1,1,0,261,343,2213,19,16,32
12057003700,534,255,107,163,1,1,0,0,0,211,139,148,3,6,27
12057003800,794,493,76,210,3,4,0,1,0,237,88,429,9,10,21
12057004100,988,618,120,241,0,1,0,0,0,245,269,429,5,11,29
12057004200,841,503,103,212,4,0,0,0,0,307,118,340,19,10,47
12057004300,497,311,42,137,2,1,0,0,0,31,149,307,4,2,4
12057004400,1498,973,145,364,2,0,0,0,0,238,316,897,6,17,24
12057004500,2325,1178,496,615,6,1,0,0,0,381,1471,383,19,25,46
12057004601,3091,1294,741,967,14,1,1,2,0,1397,603,684,89,92,226
12057004602,935,569,117,233,2,0,0,1,0,190,123,548,16,23,35
12057004700,1846,729,547,536,8,4,0,0,0,879,551,177,68,46,125
12057004800,2714,1218,724,732,6,2,1,0,0,1125,986,315,96,49,143
12057004901,1287,736,204,333,3,1,0,1,0,461,196,541,8,18,63
12057004902,1852,603,591,606,12,0,0,0,0,1250,209,88,50,52,203
12057005000,3417,1471,681,1200,12,1,0,1,0,1655,447,862,65,75,313
12057005101,4445,1565,1415,1387,19,4,0,1,0,2526,703,524,129,129,434
12057005102,3657,1069,1439,1069,23,1,0,1,0,2387,446,127,172,133,392
12057005301,2920,1028,882,924,22,4,0,0,0,1878,386,136,117,115,288
12057005302,1031,507,205,306,4,0,0,1,0,288,554,112,8,25,44
12057005401,4290,1394,1848,976,14,0,0,0,0,3164,519,53,98,119,337
12057005500,2105,734,726,607,11,0,0,1,0,1501,214,81,70,74,165
12057005700,2919,1089,979,780,16,1,0,0,0,1925,478,123,76,65,252
12057005800,3714,1199,1554,889,17,8,0,1,0,2462,563,101,145,134,309
12057005900,4946,1426,2411,1041,12,2,0,0,0,3456,627,76,157,156,474
12057006000,4644,1426,2155,984,23,1,0,1,0,3540,421,54,103,112,414
12057006101,2705,966,982,700,11,2,0,0,0,2014,248,45,52,64,282
12057006103,3232,1227,1257,703,10,0,1,0,0,2236,409,77,92,97,321
12057006200,2941,998,1202,693,10,3,0,0,0,2139,327,48,93,93,241
12057006300,3077,983,1367,671,10,1,0,0,0,2237,401,41,88,72,238
12057006400,3027,840,1502,644,7,1,0,0,0,2168,425,36,81,83,234
12057006501,2325,847,786,630,13,2,0,2,0,1523,395,146,70,42,149
12057006503,787,285,216,266,5,0,0,0,0,516,108,41,20,30,72
12057006504,574,155,277,129,4,0,0,0,0,432,68,9,9,15,41
12057006600,2810,1088,925,745,8,3,0,2,0,1828,510,144,70,65,193
12057006700,4357,1382,1857,1049,14,2,1,1,0,3164,502,73,119,128,371
12057006801,3595,1232,1227,1051,24,3,0,0,0,2354,513,294,96,67,271
12057006802,2549,860,1045,599,11,2,0,0,0,1862,276,78,53,57,223
12057006900,3816,1283,1406,1040,15,3,1,2,0,2512,509,340,86,91,278
12057007001,2897,1078,895,877,13,3,0,1,0,1730,532,304,100,61,170
12057007002,1961,902,393,626,10,3,0,0,0,758,544,470,45,61,83
12057007102,2411,699,930,708,12,3,0,0,0,1532,345,211,40,75,208
12057007103,2699,912,910,828,10,1,0,0,0,1651,520,223,66,65,174
12057007200,3468,1275,1111,1015,10,4,1,0,0,1992,488,584,85,70,249
12057007300,713,159,235,294,6,0,0,1,0,397,136,113,14,11,42
12057010105,3050,641,1584,796,7,0,0,0,0,2343,435,56,39,42,135
12057010106,3266,692,1774,757,6,0,1,0,0,2514,416,67,46,38,185
12057010107,2464,618,1202,610,5,1,0,0,0,1933,273,36,22,36,164
12057010108,1459,280,820,331,2,1,1,0,0,1114,159,66,20,12,88
12057010203,1269,553,346,346,4,0,0,0,0,608,171,331,23,71,65
12057010204,3377,1593,775,954,11,2,2,1,0,1293,807,944,70,125,138
12057010210,2667,1078,587,956,4,1,1,0,0,749,498,549,391,319,161
12057010211,3813,1427,1281,1046,5,2,1,0,0,2033,623,538,173,208,238
12057010212,3644,1331,1046,1220,6,0,2,0,0,1607,567,486,433,265,286
12057010213,1400,592,417,363,4,5,0,0,0,737,174,371,19,33,66
12057010215,4407,1932,902,1493,11,4,0,0,0,1336,775,1070,415,560,251
12057010216,3508,1378,836,1237,10,3,1,1,0,1138,805,630,457,291,187
12057010217,2349,1059,440,812,9,2,0,1,0,756,588,578,165,148,114
12057010218,4076,1493,1322,1187,9,5,0,1,0,2136,737,566,182,221,234
12057010303,1848,532,678,593,14,0,0,0,0,1305,286,117,12,20,108
12057010304,2779,742,1296,695,10,0,2,1,0,1867,320,255,66,100,171
12057010305,3047,1288,826,876,12,4,1,1,0,1336,437,833,85,208,148
12057010401,3472,1779,628,1003,8,5,0,1,0,1234,619,1195,53,207,164
12057010402,3504,2047,426,983,7,2,0,1,0,671,658,1690,51,296,138
12057010501,3457,2446,245,725,3,1,1,2,0,362,440,2542,23,37,53
12057010502,1613,1024,173,402,2,2,0,0,0,285,248,1004,15,26,35
12057010600,2217,1027,592,566,8,5,0,2,0,1207,359,448,28,69,106
12057010701,4041,1783,1278,909,20,4,0,2,0,2210,613,698,99,189,232
12057010702,2311,1000,683,591,6,2,1,1,0,1300,389,375,44,95,108
12057010805,2229,1258,200,743,5,0,0,2,0,373,724,1038,14,25,55
12057010808,1417,749,131,497,9,1,0,3,0,311,370,625,22,33,56
12057010809,1460,732,275,428,10,1,0,3,0,627,249,318,64,101,101
12057010810,2096,1125,347,578,10,3,0,3,0,791,308,619,89,152,137
12057010811,3729,1831,766,1059,17,7,0,0,0,1726,593,894,94,200,222
12057010814,1278,683,214,348,7,3,0,1,0,443,273,411,33,38,80
12057010815,674,424,68,177,0,0,0,1,0,97,166,384,3,13,11
12057010816,1914,1196,170,530,4,2,0,0,0,298,508,1055,7,17,29
12057010817,2163,1051,295,782,5,0,0,0,0,428,1054,577,22,33,49
12057010819,1127,604,155,351,2,1,0,1,0,404,209,341,48,48,77
12057010820,1626,888,182,508,6,2,0,2,0,521,344,579,35,49,98
12057010821,989,582,88,304,6,1,0,1,0,152,299,503,4,11,20
12057010822,800,426,117,247,4,2,0,0,0,256,176,320,6,15,27
12057010823,1139,642,125,350,3,0,0,1,0,369,205,448,21,34,62
12057010824,1245,566,326,325,6,2,0,1,0,642,207,220,37,37,102
12057010900,891,407,177,286,10,0,0,1,0,399,168,159,39,32,94
12057011003,2905,1310,679,871,10,1,0,0,0,1291,771,592,49,58,144
12057011005,2259,608,1110,511,6,1,0,1,0,1648,244,105,49,63,150
12057011006,4574,1361,1980,1167,16,3,0,0,0,2967,753,246,167,164,277
12057011007,2519,776,1095,609,9,1,0,0,0,1808,400,102,48,46,115
12057011008,4202,1643,1182,1294,16,3,0,0,0,2020,570,583,418,277,334
12057011010,3054,1397,686,908,19,3,2,2,0,1371,660,598,124,112,189
12057011013,2381,1008,541,776,10,0,0,0,0,940,469,489,159,171,153
12057011016,2200,870,554,738,5,2,0,0,0,933,372,330,234,157,174
12057011017,1687,591,569,502,9,2,0,0,0,885,253,177,112,113,147
12057011018,2685,1336,469,809,16,5,0,1,0,1097,523,783,58,82,142
12057011019,6818,2631,1934,2121,22,0,0,2,0,3086,1207,1036,625,401,463
12057011103,3179,876,1489,763,10,2,0,1,0,2239,494,142,59,74,171
12057011106,1326,498,378,428,3,2,0,0,0,632,384,150,49,43,68
12057011107,5112,1717,1978,1339,17,2,1,1,0,2820,1272,365,169,136,350
12057011108,1352,496,521,313,5,1,0,0,0,914,226,65,35,33,79
12057011109,3225,924,1456,794,18,0,0,0,0,2141,541,123,147,101,172
12057011203,2260,829,811,570,14,1,1,1,0,1375,491,156,50,44,144
12057011204,4265,1764,1298,1141,12,1,0,0,0,2276,1163,476,66,77,207
12057011205,2155,868,738,520,7,3,0,0,0,1416,419,120,44,50,106
12057011206,1810,761,457,558,5,1,0,0,0,799,597,298,27,36,53
12057011301,2581,893,980,669,8,2,0,1,0,1534,581,135,104,60,167
12057011303,2193,828,798,532,9,2,0,0,0,1359,513,126,38,39,118
12057011304,3989,1334,1744,843,14,1,1,1,0,2510,807,188,131,111,242
12057011407,2067,702,867,456,10,2,0,0,0,1355,384,83,28,60,157
12057011408,1989,681,723,556,11,2,0,0,0,1066,578,86,92,52,115
12057011409,2267,785,909,546,5,0,0,0,0,1445,435,121,36,66,164
12057011410,5265,1759,1980,1440,15,4,1,0,0,3083,1160,403,180,123,316
12057011411,1158,440,367,332,3,0,0,0,0,464,420,100,80,29,65
12057011412,2195,824,633,685,10,1,0,0,0,1055,696,196,69,54,125
12057011413,4459,1694,1382,1315,15,2,0,0,0,1994,1558,366,260,81,200
12057011414,4995,1957,1265,1687,21,2,1,1,0,1774,2388,424,138,77,194
12057011415,3546,1391,960,1151,8,3,0,0,0,1384,1383,342,180,86,171
12057011416,4513,1989,1025,1448,7,2,1,0,0,1379,2204,523,129,94,184
12057011417,3071,1268,830,914,9,1,0,1,0,1298,1155,299,95,77,147
12057011418,3085,1123,1187,717,8,1,0,0,0,1835,715,171,82,96,186
12057011504,3290,801,1566,851,12,3,1,3,0,2343,438,142,69,86,212
12057011506,5967,1949,2016,1881,26,1,0,2,0,3267,1319,407,306,217,451
12057011509,5212,1362,2407,1352,20,3,2,0,0,3522,754,224,181,195,336
12057011510,3201,909,1306,937,11,0,0,0,0,1937,573,145,192,121,233
12057011512,3346,926,1525,850,10,1,0,0,0,2151,579,130,139,135,212
12057011514,4256,1615,1403,1174,7,0,1,2,0,2292,1120,343,113,116,272
12057011515,2621,886,913,785,7,1,0,0,0,1469,728,151,47,63,163
12057011516,2273,776,836,628,5,0,0,0,0,1223,659,158,65,49,119
12057011518,3403,868,1642,839,9,1,1,0,0,2452,449,93,96,81,232
12057011519,1683,533,704,419,5,1,1,0,0,1159,279,55,37,35,118
12057011520,3494,1048,1404,974,11,0,2,1,0,2259,467,152,149,134,333
12057011521,3133,1145,1047,863,16,5,0,1,0,1688,765,311,76,84,209
12057011522,3980,1093,1655,1165,17,1,1,1,0,2253,737,200,280,194,316
12057011523,1366,424,551,368,3,0,0,0,0,839,309,57,42,42,77
12057011524,2826,1204,681,870,11,1,1,2,0,1251,928,364,51,70,162
12057011525,2887,840,1211,774,3,2,0,0,0,1939,353,108,153,101,233
12057011526,2562,931,772,817,8,0,0,0,0,1310,607,219,147,104,175
12057011527,2824,659,1242,876,16,0,0,0,0,1925,324,114,155,87,219
12057011528,4030,1084,1627,1247,14,0,0,1,0,2493,556,188,318,136,339
12057011603,2759,1122,712,888,10,4,0,0,0,960,1367,261,56,39,76
12057011605,3526,1451,825,1219,6,1,0,1,0,799,2268,275,73,41,70
12057011610,3436,1474,773,1139,5,2,0,2,0,977,2000,239,88,40,92
12057011611,2688,1144,621,892,5,0,1,0,0,662,1397,291,216,47,75
12057011612,4152,1692,1081,1325,8,1,0,1,0,1378,2155,359,65,47,148
12057011613,3322,1389,816,1082,6,3,0,1,0,1051,1889,241,43,22,76
12057011614,4077,1866,743,1416,9,3,0,1,0,748,2617,463,130,27,92
12057011615,2150,896,476,744,6,4,1,1,0,564,1157,212,114,32,71
12057011616,6244,2351,1853,1957,14,4,4,1,0,2796,2267,427,278,149,327
12057011617,2405,905,669,792,7,5,0,0,0,1109,816,212,85,60,123
12057011708,3080,883,1109,1001,22,4,0,0,0,1763,624,245,82,94,272
12057011712,3712,1317,1186,1121,14,1,0,2,0,1977,1097,262,72,77,227
12057011713,2643,956,768,862,14,1,0,0,0,1373,598,331,64,64,213
12057011714,1350,428,521,377,3,2,1,1,0,759,310,85,68,45,83
12057011715,1263,529,303,411,5,0,1,0,0,308,765,108,44,9,29
12057011716,2603,1108,572,856,16,2,1,1,0,893,1113,395,49,46,107
12057011802,3586,1454,993,1110,5,0,0,1,0,622,2725,103,75,22,39
12057011804,2892,1119,778,970,4,0,0,1,0,393,2086,124,213,22,54
12057011805,2021,897,458,626,7,1,0,0,0,639,813,326,110,41,92
12057011806,1439,649,262,514,5,1,0,0,0,261,896,198,24,22,38
12057011905,658,279,154,218,0,1,0,0,0,182,398,48,14,5,11
12057011907,1618,711,401,483,2,2,0,1,0,592,639,237,37,18,95
12057011908,1068,520,149,378,4,1,0,2,0,249,446,283,25,19,46
12057011909,2119,893,561,643,4,1,0,0,0,645,1161,166,71,26,50
12057011910,1787,752,440,576,4,0,1,0,0,500,1068,109,37,22,51
12057011911,3073,1435,593,1004,4,1,0,2,0,861,1534,513,32,32,101
12057012001,2142,1238,352,520,9,2,0,0,0,627,359,1027,20,35,74
12057012002,2339,1281,398,633,5,2,0,0,0,656,575,1009,16,21,62
12057012103,3345,1502,652,1133,9,3,0,1,0,1207,963,947,48,41,139
12057012106,3825,1275,1535,947,8,1,2,1,0,2348,553,557,90,72,205
12057012107,3062,1160,925,912,15,3,1,0,0,1508,725,621,50,34,124
12057012108,2072,799,630,605,7,3,0,0,0,1061,555,318,24,27,87
12057012109,1522,627,376,495,2,1,0,1,0,655,381,386,11,27,62
12057012110,2512,988,685,785,6,1,0,4,0,1190,659,468,23,45,127
12057012206,4502,1743,1408,1287,10,3,0,0,0,2362,972,736,124,114,194
12057012207,4953,1740,1717,1403,13,3,1,2,0,2872,1054,616,100,80,231
12057012208,4931,1636,1829,1389,19,1,2,1,0,2832,951,655,124,99,270
12057012209,3529,1093,1336,1046,8,4,0,0,0,1792,795,470,156,120,196
12057012210,3454,1156,1186,1051,9,3,0,1,0,1764,974,430,52,61,173
12057012211,112,30,33,47,1,0,0,0,0,68,21,9,4,2,8
12057012212,2269,1018,462,749,6,1,0,0,0,738,658,680,58,33,102
12057012213,3566,1290,1184,1012,11,6,0,2,0,1932,723,630,56,57,168
12057012301,4084,1472,1408,1137,16,2,0,0,0,2262,955,520,88,58,201
12057012303,2086,744,649,647,10,1,0,2,0,1121,554,255,17,25,114
12057012304,3284,1230,996,996,10,2,0,2,0,1482,1056,517,49,47,133
12057012401,2466,646,1086,702,3,1,0,1,0,1567,685,58,28,29,99
12057012402,1357,332,608,395,11,1,0,1,0,848,402,35,14,19,39
12057012403,3173,783,1452,893,6,1,0,0,0,1996,813,168,23,29,144
12057012501,2107,586,874,611,4,1,0,0,0,1352,517,106,19,21,92
12057012503,3075,741,1603,679,11,1,0,0,0,2208,382,182,90,56,157
12057012504,2263,517,1133,582,8,2,0,2,0,1643,298,113,54,41,114
12057012600,3373,1409,1095,819,9,0,0,0,0,1565,674,965,30,32,107
12057012701,2652,1037,702,876,5,2,1,0,0,1089,1089,327,30,42,75
12057012702,1936,565,789,541,11,1,1,1,0,1272,440,123,12,19,70
12057012800,2284,695,871,667,12,0,0,1,0,1414,601,149,10,21,89
12057012900,1545,996,198,340,2,0,0,0,0,292,238,989,1,7,18
12057013001,2105,602,862,591,13,0,0,0,0,1389,464,105,17,19,111
12057013002,2968,851,1245,835,8,1,0,2,0,1677,725,349,50,34,133
12057013003,2160,570,982,562,9,0,1,0,0,1356,430,202,46,25,101
12057013004,2337,924,795,578,4,1,0,0,0,1102,476,679,18,11,51
12057013100,1587,369,795,402,2,0,1,1,0,1245,163,95,15,9,60
12057013203,2767,854,1100,765,12,2,1,1,0,1657,553,294,67,43,153
12057013204,2457,706,1012,698,5,2,0,0,0,1675,425,163,22,30,142
12057013205,5953,1810,2351,1688,17,3,0,0,0,3521,1210,646,129,126,321
12057013206,4504,1358,1930,1142,18,1,1,0,0,2837,782,465,112,92,216
12057013207,3150,791,1478,823,6,1,0,2,0,2227,441,210,41,58,173
12057013208,3819,808,2031,919,12,1,0,1,0,2880,404,129,101,63,242
12057013305,3856,1078,1775,933,14,1,2,0,0,2609,606,256,104,80,201
12057013307,2118,959,510,602,9,0,0,0,0,894,522,547,28,30,97
12057013310,1942,741,587,577,4,0,0,0,0,963,459,370,33,31,86
12057013311,2037,701,706,587,11,5,0,1,0,1210,434,212,48,46,87
12057013312,3624,1306,1149,1093,13,2,1,0,0,1760,944,497,167,68,188
12057013313,3806,1229,1495,1016,11,1,0,2,0,2291,806,331,88,72,218
12057013314,2115,667,809,602,6,2,1,0,0,1278,429,244,21,45,98
12057013315,2503,1145,514,779,11,1,0,0,0,1013,559,690,45,47,149
12057013316,1152,562,157,406,7,1,0,2,0,276,396,399,12,20,49
12057013317,1119,519,213,353,8,0,0,0,0,449,219,349,17,14,71
12057013319,3144,1329,778,972,6,2,0,1,0,1376,747,674,64,92,191
12057013320,2839,1141,727,907,15,0,0,2,0,1212,720,601,72,85,149
12057013322,4743,1892,1286,1458,21,3,1,0,0,2154,1177,1010,125,71,206
12057013323,6366,2816,1461,1953,18,2,0,0,0,2374,1792,1666,142,132,260
12057013406,877,266,305,284,2,2,0,0,0,545,201,69,10,14,38
12057013407,5103,1546,2078,1378,32,1,1,0,0,3339,786,500,100,103,275
12057013409,3434,1017,1367,985,14,3,0,0,0,2177,547,321,90,77,222
12057013410,2792,1065,697,981,7,1,3,2,0,1218,776,560,37,52,149
12057013411,2006,624,791,557,3,3,0,0,0,1340,383,123,22,27,111
12057013412,3001,961,1163,821,12,2,0,0,0,1805,539,380,69,40,168
12057013413,2644,750,1165,677,12,1,1,0,0,1791,334,245,51,57,166
12057013414,4613,1302,1978,1252,13,1,1,1,0,3089,673,408,95,78,270
12057013415,2721,816,1101,772,4,0,0,1,0,1735,439,260,66,42,179
12057013501,2487,1250,433,766,8,1,0,0,0,681,769,891,35,28,83
12057013503,2563,1209,502,814,3,2,0,1,0,743,974,683,36,39,88
12057013504,2058,1040,392,604,2,4,2,0,0,416,963,604,14,14,47
12057013505,1863,1059,241,547,2,4,0,1,0,307,694,820,5,6,31
12057013602,1801,669,482,625,6,2,0,0,0,667,742,262,37,24,69
12057013604,678,197,227,236,2,0,0,0,0,428,169,37,3,11,30
12057013702,7654,3747,1576,2196,23,2,1,0,0,2428,1681,2912,186,175,272
12057013703,4554,2193,822,1459,20,2,0,2,0,1405,1375,1336,169,82,187
12057013705,7242,2971,1878,2236,40,7,1,0,0,3145,1669,1738,174,142,374
12057013706,584,264,105,198,5,2,0,0,0,178,167,186,11,10,32
12057013801,1068,362,271,420,2,2,0,0,0,549,327,124,8,15,45
12057013802,1962,657,625,636,5,1,2,0,0,1164,469,162,10,29,128
12057013803,875,279,277,295,3,2,0,0,0,542,219,61,14,11,28
12057013804,6507,2970,1301,2099,20,4,1,3,0,1945,1985,2111,96,110,260
12057013806,2888,1137,717,976,6,1,1,0,0,1025,876,685,99,56,147
12057013807,6821,2950,1608,2122,30,3,0,2,0,2328,2073,1877,124,137,282
12057013903,2325,399,1306,584,10,0,0,0,0,1996,172,19,12,17,109
12057013907,1295,297,615,351,6,0,0,0,0,919,256,8,28,22,62
12057013912,4422,1538,1353,1414,16,2,0,1,0,2200,1213,623,65,77,244
12057013913,8800,3476,2536,2606,20,3,0,2,0,3746,2339,1722,179,142,672
12057013914,3628,1365,928,1259,9,1,0,1,0,1277,1561,572,52,29,137
12057013915,6893,2794,1848,2085,27,2,0,3,0,2849,1651,1739,152,145,357
12057013916,11779,5126,2809,3583,38,1,0,1,0,4132,3018,3604,295,193,537
12057013917,5447,2250,1430,1669,10,3,0,2,0,2211,1351,1395,106,99,285
12057013918,1255,317,559,350,2,3,2,0,0,857,230,51,18,31,68
12057013919,6011,2039,2033,1819,14,3,2,1,0,3145,1264,986,151,137,328
12057013922,4646,1154,1959,1428,15,2,1,1,0,3092,699,243,98,121,393
12057013923,6043,1459,2638,1816,17,2,2,1,0,3941,960,311,221,139,471
