FULLCODE,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
48141001109,3522,2369,896,257,0,0,1452,1684,11,45,99,231
48141001110,3004,2132,605,267,0,0,972,1671,19,60,101,181
48141001111,2427,1789,333,305,0,0,705,1425,24,79,59,135
48141001112,3134,2267,588,279,0,0,1064,1817,5,52,54,142
48141001114,2265,1847,253,165,0,0,560,1547,18,23,32,85
48141001115,1473,1213,100,160,0,0,345,972,18,40,25,73
48141001116,1124,822,102,200,0,0,337,664,16,31,21,55
48141001117,3457,2700,473,284,0,0,904,2269,8,48,87,141
48141001118,1416,1059,210,147,0,0,420,880,3,19,29,65
48141001119,2347,1831,362,154,0,0,660,1526,10,14,61,76
48141001202,2910,2349,364,197,0,0,585,2178,9,29,27,82
48141001204,2819,2565,185,69,0,0,347,2397,0,7,14,54
48141001301,2500,1611,706,183,0,0,1015,1295,4,36,31,119
48141001302,5141,3445,1390,306,0,0,2017,2657,12,66,84,305
48141001400,929,816,42,71,0,0,150,718,7,11,9,34
48141001501,3508,2776,497,235,0,0,1021,2149,10,49,82,197
48141001502,1591,1245,222,124,0,0,637,803,19,28,30,74
48141001600,2192,1961,113,118,0,0,420,1652,15,15,20,70
48141001700,550,460,31,59,0,0,117,389,5,8,8,23
48141001800,413,390,13,10,0,0,27,381,0,1,1,3
48141001900,925,898,15,12,0,0,47,863,0,3,1,11
48141002000,956,935,20,1,0,0,43,901,0,4,1,7
48141002100,1052,995,31,26,0,0,187,803,6,10,9,37
48141002201,1633,1435,120,78,0,0,239,1304,4,14,30,42
48141002202,1937,1839,74,24,0,0,210,1653,1,8,13,52
48141002300,2483,2244,160,79,0,0,316,2092,4,8,19,44
48141002400,1811,1575,148,88,0,0,280,1483,0,9,11,28
48141002500,3535,3075,338,122,0,0,497,2921,2,15,20,80
48141002600,1565,1457,72,36,0,0,130,1390,11,4,8,22
48141002800,1872,1819,47,6,0,0,91,1767,1,2,2,9
48141002900,613,590,19,4,0,0,17,585,0,1,3,7
48141003000,1894,1796,68,30,0,0,86,1787,0,4,5,12
48141003100,1950,1857,74,19,0,0,92,1829,0,3,8,18
48141003200,1373,1287,66,20,0,0,84,1272,2,6,3,6
48141003300,3191,2889,243,59,0,0,297,2819,1,23,11,40
48141003402,2807,2574,140,93,0,0,307,2393,16,29,13,49
48141003403,2866,2460,255,151,0,0,553,2196,18,22,16,61
48141003404,4239,3310,700,229,0,0,1092,2978,21,21,16,111
48141003501,1622,1437,117,68,0,0,190,1386,1,6,5,34
48141003502,2033,1900,107,26,0,0,157,1843,1,6,6,20
48141003601,2155,2039,91,25,0,0,98,2019,2,6,7,23
48141003602,1215,1154,46,15,0,0,56,1126,2,9,6,16
48141003701,2387,2240,105,42,0,0,135,2216,1,4,8,23
48141003702,2270,2176,89,5,0,0,98,2140,0,5,5,22
48141003801,3332,3145,147,40,0,0,164,3129,1,2,6,30
48141003803,1932,1794,111,27,0,0,119,1783,0,1,7,22
48141003804,1854,1735,92,27,0,0,140,1693,0,3,2,16
48141003901,1810,1693,94,23,0,0,111,1673,0,4,4,18
48141003902,1561,1489,57,15,0,0,60,1468,0,5,3,25
48141003904,1528,1474,48,6,0,0,51,1454,1,2,1,19
48141003905,1601,1530,61,10,0,0,62,1516,1,3,2,17
48141004004,3544,3313,178,53,0,0,187,3308,3,8,3,35
48141004005,3320,3103,150,67,0,0,144,3131,0,7,9,29
48141004006,1144,1071,66,7,0,0,68,1055,0,3,1,17
48141004007,1987,1867,90,30,0,0,81,1880,2,6,1,17
48141004008,2216,2106,75,35,0,0,93,2095,2,4,4,18
48141004103,3300,3042,187,71,0,0,248,3006,3,12,11,20
48141004104,4121,3780,245,96,0,0,310,3757,3,11,3,37
48141004105,1851,1736,83,32,0,0,139,1689,8,2,4,9
48141004106,3008,2763,188,57,0,0,203,2765,0,4,7,29
48141004107,1004,919,63,22,0,0,104,883,0,6,2,9
48141004201,3452,3222,164,66,0,0,271,3111,12,12,9,37
48141004202,3016,2752,151,113,0,0,246,2705,9,7,6,43
48141004303,3936,3074,659,203,0,0,877,2892,10,13,27,117
48141004307,3571,2728,662,181,0,0,899,2507,19,43,19,84
48141004309,2936,2408,372,156,0,0,533,2274,22,29,13,65
48141004310,2808,2293,364,151,0,0,565,2140,14,10,19,60
48141004311,2731,2231,361,139,0,0,608,2016,11,14,9,73
48141004312,2828,2264,436,128,0,0,722,1964,17,26,17,82
48141004313,1783,1403,282,98,0,0,446,1251,12,16,13,45
48141004314,3149,2711,292,146,0,0,443,2624,6,25,7,44
48141004316,3231,2832,243,156,0,0,376,2769,8,16,17,45
48141004317,1415,1115,133,167,0,0,379,956,21,10,14,35
48141004318,2825,2230,466,129,0,0,609,2083,7,29,21,76
48141004319,3517,3026,369,122,0,0,467,2930,10,26,25,59
48141004320,1917,1714,152,51,0,0,159,1715,1,9,12,21
48141010101,1180,498,117,565,0,0,631,296,75,21,15,142
48141010102,663,317,35,311,0,0,341,190,49,25,10,48
48141010103,535,197,115,223,0,0,349,99,18,11,16,42
48141010203,1804,1585,163,56,0,0,183,1579,6,10,4,22
48141010210,3333,2286,611,436,0,0,1207,1741,139,54,20,172
48141010211,2048,1239,589,220,0,0,910,910,74,67,14,73
48141010212,4263,3028,688,547,0,0,1387,2340,229,71,43,193
48141010213,4730,3170,1089,471,0,0,1498,2591,39,171,149,282
48141010214,4349,2855,1079,415,0,0,1618,2119,28,146,162,276
48141010217,2979,2238,525,216,0,0,729,2023,6,70,49,102
48141010218,2562,1902,476,184,0,0,665,1717,6,30,22,122
48141010220,3418,2988,366,64,0,0,522,2733,17,21,18,107
48141010222,1073,830,183,60,0,0,242,788,2,3,3,35
48141010223,1975,1463,242,270,0,0,612,1196,69,16,11,71
48141010224,2001,1437,265,299,0,0,656,1181,33,23,17,91
48141010225,3020,2388,454,178,0,0,648,2167,9,51,37,108
48141010226,2756,1973,509,274,0,0,799,1683,17,86,52,119
48141010227,1946,1643,201,102,0,0,291,1565,4,25,13,48
48141010228,2157,1866,187,104,0,0,251,1857,4,6,6,33
48141010229,4506,3161,1061,284,0,0,1409,2793,11,59,48,186
48141010230,1738,1394,219,125,0,0,392,1251,8,13,15,59
48141010231,1818,1598,151,69,0,0,187,1594,3,3,5,26
48141010232,1539,1324,179,36,0,0,208,1282,9,6,6,28
48141010303,1990,1597,290,103,0,0,416,1506,8,20,8,32
48141010307,3534,3032,391,111,0,0,596,2844,14,10,13,57
48141010311,3757,3097,472,188,0,0,650,2989,10,22,15,71
48141010312,2552,2080,365,107,0,0,553,1898,12,17,17,55
48141010316,2405,2005,294,106,0,0,404,1912,10,16,17,46
48141010317,2535,2141,286,108,0,0,392,2058,6,16,7,56
48141010322,2666,2323,188,155,0,0,347,2220,12,19,8,60
48141010323,2551,2179,269,103,0,0,384,2084,13,13,8,49
48141010326,2951,2378,428,145,0,0,583,2245,12,20,20,71
48141010327,2227,1917,226,84,0,0,308,1850,6,11,7,45
48141010328,2461,2047,281,133,0,0,392,1953,15,21,29,51
48141010329,2455,2192,150,113,0,0,241,2148,6,10,13,37
48141010333,1879,1779,73,27,0,0,68,1792,0,1,1,17
48141010334,1678,1620,44,14,0,0,54,1609,0,1,2,12
48141010335,1776,1663,76,37,0,0,100,1663,2,1,2,8
48141010336,3296,2988,189,119,0,0,314,2913,6,11,15,37
48141010337,3802,3320,341,141,0,0,392,3309,7,20,17,57
48141010338,4442,3695,538,209,0,0,624,3636,22,55,30,75
48141010344,1523,1434,52,37,0,0,81,1418,0,4,5,15
48141010346,2558,2398,99,61,0,0,144,2368,2,9,8,27
48141010347,1961,1813,103,45,0,0,115,1811,0,7,7,21
48141010348,2585,2304,193,88,0,0,264,2234,8,6,17,56
48141010349,1995,1766,163,66,0,0,185,1762,3,9,11,25
48141010350,2312,2102,131,79,0,0,198,2058,3,6,16,31
48141010351,1509,1349,73,87,0,0,189,1274,6,10,5,25
48141010352,2985,2567,275,143,0,0,387,2490,28,12,10,58
48141010353,2685,2189,314,182,0,0,532,1991,60,30,20,52
48141010354,2651,2205,233,213,0,0,466,2026,32,37,15,75
48141010355,2392,2116,165,111,0,0,299,2027,17,13,11,25
48141010356,1823,1648,128,47,0,0,187,1611,2,3,2,18
48141010357,2834,2555,146,133,0,0,250,2513,14,10,6,41
48141010358,3010,2553,231,226,0,0,508,2348,24,21,17,92
48141010359,1499,1211,205,83,0,0,304,1123,4,11,20,37
48141010360,7393,6051,964,378,0,0,1370,5709,26,47,41,200
48141010361,1660,1406,168,86,0,0,216,1399,8,6,6,25
48141010362,2696,2557,121,18,0,0,117,2530,4,6,7,32
48141010363,2493,2091,293,109,0,0,367,2039,10,12,13,52
48141010364,1287,1050,148,89,0,0,231,1016,2,3,11,24
48141010365,1819,1721,72,26,0,0,76,1731,0,2,3,7
48141010366,4179,3550,416,213,0,0,623,3368,34,30,26,98
48141010367,5409,4312,609,488,0,0,1162,3874,67,49,35,222
48141010368,5019,4166,456,397,0,0,921,3851,33,44,29,141
48141010369,4834,3877,483,474,0,0,975,3511,52,50,38,208
48141010370,6102,5279,520,303,0,0,779,5037,38,60,38,150
48141010371,2294,1987,198,109,0,0,307,1932,4,4,10,37
48141010372,1110,922,129,59,0,0,195,874,8,5,5,23
48141010401,3434,3224,158,52,0,0,136,3261,0,7,5,25
48141010404,3796,3497,199,100,0,0,279,3464,0,2,4,47
48141010406,1878,1803,49,26,0,0,40,1824,0,2,3,9
48141010408,2842,2682,108,52,0,0,125,2679,1,6,5,26
48141010409,2783,2616,115,52,0,0,128,2624,1,3,7,20
48141010410,2137,2072,51,14,0,0,85,2036,0,0,3,13
48141010411,1567,1520,43,4,0,0,54,1494,1,5,1,12
48141010412,1942,1856,69,17,0,0,64,1859,1,0,3,15
48141010413,833,815,16,2,0,0,23,802,0,1,5,2
48141010501,3527,3304,172,51,0,0,207,3264,2,8,14,32
48141010502,818,707,88,23,0,0,102,695,1,2,1,17
48141010504,820,760,42,18,0,0,54,752,0,0,3,11
48141010505,991,927,46,18,0,0,71,907,0,2,1,10
48141010506,1360,1324,20,16,0,0,24,1330,0,0,1,5
48141010601,105,52,15,38,0,0,61,21,9,6,1,7
48141010602,809,442,92,275,0,0,420,211,90,10,10,68
48141980000,81,38,11,32,0,0,36,30,1,2,0,12
48101950100,857,259,449,149,0,0,603,155,23,3,6,67
48299970100,2130,369,1449,312,0,0,1879,92,1,9,11,138
48299970200,2493,490,1601,402,0,0,2093,188,2,22,13,175
48299970300,1884,340,1359,185,0,0,1681,85,2,7,6,103
48299970401,1756,251,1385,120,0,0,1527,48,1,9,18,153
48299970402,2186,329,1565,292,0,0,1860,114,3,19,28,162
48299970501,2010,332,1225,453,0,0,1721,117,1,11,11,149
48299970502,2261,506,1204,551,0,0,1819,240,6,14,15,167
48299970600,1375,255,903,217,0,0,1184,64,7,10,10,100
48505950303,865,860,4,1,0,0,16,846,0,0,0,3
48505950304,1243,1237,5,1,0,0,34,1201,0,2,0,6
48505950305,1249,1192,36,21,0,0,201,1017,0,3,1,27
48505950306,1463,1434,16,13,0,0,64,1379,0,3,1,16
48505950401,1387,1337,27,23,0,0,155,1220,0,2,1,9
48505950402,1238,1203,20,15,0,0,71,1156,0,3,0,8
48431950100,857,142,611,104,0,0,592,224,0,3,0,38
48081950100,1126,194,741,191,0,0,931,118,2,4,5,66
48081950200,1195,218,803,174,0,0,940,185,2,3,7,58
48285000100,3038,574,2067,397,0,0,2330,196,47,39,60,366
48285000200,2327,654,1395,278,0,0,1531,161,180,59,48,348
48285000300,1698,442,1059,197,0,0,1119,201,1,15,42,320
48285000400,2815,674,1755,386,0,0,1906,209,46,25,83,546
48285000500,2078,505,1337,236,0,0,1443,254,43,26,49,263
48285000600,1435,500,688,247,0,0,812,407,37,15,29,135
48395960100,1569,628,752,189,0,0,1098,65,175,35,9,187
48395960200,983,509,312,162,0,0,544,110,257,12,3,57
48395960300,3183,769,1949,465,0,0,2529,214,140,24,17,259
48395960400,1945,444,1191,310,0,0,1528,218,37,8,7,147
48395960501,2005,1306,415,284,0,0,656,417,814,11,12,95
48395960502,1555,640,583,332,0,0,850,414,198,7,6,80
48085030101,2174,392,1406,376,0,0,1757,228,5,21,23,140
48085030102,3047,577,1921,549,0,0,2503,270,18,22,28,206
48085030201,3946,882,2513,551,0,0,2936,358,56,87,85,424
48085030202,4407,1022,2794,591,0,0,3434,356,22,107,95,393
48085030204,4606,1469,2242,895,0,0,3329,619,176,73,64,345
48085030205,2647,864,1248,535,0,0,1869,385,69,40,41,243
48085030206,2485,591,1487,407,0,0,1834,239,78,53,51,230
48085030207,9321,2488,5309,1524,0,0,6753,1067,303,155,128,915
48085030301,6450,1800,3629,1021,0,0,4485,601,247,299,211,607
48085030302,3796,616,2867,313,0,0,2974,184,36,129,73,400
48085030303,6183,1361,4094,728,0,0,4635,435,122,223,199,569
48085030304,6132,1324,4018,790,0,0,4647,516,103,203,119,544
48085030306,6647,1603,4057,987,0,0,4860,755,135,166,119,612
48085030307,9725,1986,6556,1183,0,0,7436,853,112,237,199,888
48085030403,3520,1143,1856,521,0,0,2518,414,59,121,132,276
48085030404,3558,1164,1645,749,0,0,2276,422,81,249,243,287
48085030405,2605,970,956,679,0,0,1630,306,206,137,123,203
48085030406,2357,802,935,620,0,0,1445,359,80,181,89,203
48085030407,3317,887,1845,585,0,0,2242,240,66,238,210,321
48085030409,1641,571,650,420,0,0,1118,226,32,57,62,146
48085030410,2809,1000,1035,774,0,0,1820,501,135,80,65,208
48085030504,2466,678,1061,727,0,0,1737,226,98,119,77,209
48085030505,2451,804,648,999,0,0,1549,288,139,117,127,231
48085030506,2031,631,1000,400,0,0,1286,188,37,177,142,201
48085030507,1142,332,652,158,0,0,769,107,22,92,53,99
48085030509,1458,439,752,267,0,0,903,138,33,157,91,136
48085030510,1799,687,759,353,0,0,1020,201,122,175,138,143
48085030511,7492,2325,4002,1165,0,0,2998,504,105,2490,652,743
48085030512,2757,801,1647,309,0,0,1600,170,27,550,159,251
48085030515,4151,1464,1989,698,0,0,2768,474,208,210,179,312
48085030516,3887,1394,1744,749,0,0,2265,484,215,392,199,332
48085030517,5165,1595,2484,1086,0,0,3430,468,218,298,228,523
48085030518,4375,1355,2464,556,0,0,1600,208,216,1491,401,459
48085030519,4329,1329,2172,828,0,0,2455,427,180,576,292,399
48085030520,3569,1371,1631,567,0,0,1855,411,220,394,340,349
48085030521,2472,954,1130,388,0,0,1016,301,160,535,196,264
48085030524,3632,1411,1604,617,0,0,1893,490,336,338,219,356
48085030525,4562,1127,2854,581,0,0,3558,299,104,125,93,383
48085030529,2157,571,1235,351,0,0,1584,178,34,97,71,193
48085030531,4704,1184,2960,560,0,0,3616,336,55,165,123,409
48085030532,1711,491,916,304,0,0,1203,144,19,120,74,151
48085030533,2216,656,1257,303,0,0,1605,188,17,143,98,165
48085030534,2400,686,1327,387,0,0,1842,189,22,55,76,216
48085030535,1914,512,1118,284,0,0,1527,143,17,30,35,162
48085030536,3379,1227,1658,494,0,0,1558,398,216,617,255,335
48085030537,3163,951,1627,585,0,0,1776,317,99,369,288,314
48085030538,2806,1047,1292,467,0,0,1435,284,185,478,187,237
48085030539,3174,1131,1486,557,0,0,2022,328,214,176,151,283
48085030540,1213,402,389,422,0,0,717,119,85,113,58,121
48085030541,2144,684,1030,430,0,0,1247,180,74,317,141,185
48085030542,4624,1421,1993,1210,0,0,2926,415,134,497,199,453
48085030543,1488,502,461,525,0,0,840,177,60,192,98,121
48085030544,3397,951,1902,544,0,0,2430,332,82,121,128,304
48085030545,2335,519,1620,196,0,0,1830,105,28,105,52,215
48085030546,3654,1068,2171,415,0,0,2569,348,101,189,121,326
48085030547,2976,754,1888,334,0,0,2236,242,38,93,64,303
48085030548,3194,1060,1665,469,0,0,2143,350,165,117,113,306
48085030549,1613,581,692,340,0,0,1083,238,68,48,54,122
48085030550,2743,908,1442,393,0,0,1829,324,125,144,109,212
48085030604,1512,536,766,210,0,0,968,168,131,63,48,134
48085030605,4883,1889,2021,973,0,0,3117,695,373,179,163,356
48085030606,2862,927,1395,540,0,0,1950,287,156,99,111,259
48085030607,4136,1045,2778,313,0,0,3303,231,21,130,91,360
48085030608,1401,506,545,350,0,0,978,225,53,21,22,102
48085030609,4061,1254,2081,726,0,0,2750,494,146,207,130,334
48085030701,1740,817,496,427,0,0,936,416,221,29,22,116
48085030702,2636,990,1209,437,0,0,1905,404,92,33,25,177
48085030801,2073,733,731,609,0,0,1346,301,126,61,64,175
48085030802,2785,1168,989,628,0,0,1764,568,188,41,40,184
48085030901,1026,592,184,250,0,0,429,241,246,12,22,76
48085030902,6,0,5,1,0,0,6,0,0,0,0,0
48085030903,3437,1616,1072,749,0,0,1892,938,289,53,45,220
48085031003,5899,2061,2594,1244,0,0,3825,1043,237,154,124,516
48085031005,1540,381,752,407,0,0,1164,237,17,16,10,96
48085031006,1748,463,856,429,0,0,1286,311,11,16,9,115
48085031007,4659,1480,2145,1034,0,0,3178,831,111,96,84,359
48085031008,1421,378,742,301,0,0,1038,265,2,20,9,87
48085031101,3513,805,2050,658,0,0,2724,384,93,21,25,266
48085031102,3560,795,2075,690,0,0,2775,499,21,33,19,213
48085031201,5240,1104,3243,893,0,0,4081,557,91,45,50,416
48085031202,4298,1158,2516,624,0,0,3144,599,124,66,52,313
48085031308,4195,1345,2172,678,0,0,2781,574,200,159,152,329
48085031314,3766,1020,2326,420,0,0,2615,330,100,229,131,361
48085031318,3269,1199,1456,614,0,0,1953,531,219,146,144,276
48085031319,3549,1170,1538,841,0,0,2351,397,235,148,166,252
48085031320,3654,968,2008,678,0,0,2689,435,82,85,56,307
48085031321,4146,1282,2244,620,0,0,2837,500,225,175,104,305
48085031322,4593,1456,2357,780,0,0,3156,602,152,269,123,291
48085031323,3136,1012,1650,474,0,0,2150,389,131,120,90,256
48085031324,3276,1241,1639,396,0,0,2016,288,114,371,221,266
48085031325,1617,546,860,211,0,0,1150,155,65,72,69,106
48085031326,4129,1322,2465,342,0,0,2437,265,112,560,374,381
48085031327,2879,953,1603,323,0,0,1591,189,84,474,307,234
48085031328,2440,922,1243,275,0,0,1265,202,98,386,292,197
48085031329,3889,1267,2006,616,0,0,1919,328,222,688,400,332
48085031330,3496,1068,1950,478,0,0,2221,361,136,294,196,288
48085031331,2069,846,808,415,0,0,1026,394,153,177,135,184
48085031332,2906,1157,1259,490,0,0,1315,400,372,273,242,304
48085031333,2325,884,977,464,0,0,588,122,145,702,573,195
48085031334,2165,812,1096,257,0,0,1247,147,61,323,197,190
48085031335,4213,1493,2204,516,0,0,2539,303,223,573,240,335
48085031336,2820,947,1452,421,0,0,1647,245,184,371,171,202
48085031408,2212,807,1141,264,0,0,1397,201,115,162,152,185
48085031411,3916,1359,2052,505,0,0,2239,344,241,432,322,338
48085031412,4332,1185,2550,597,0,0,3211,298,123,206,159,335
48085031413,4107,1527,1946,634,0,0,2360,497,201,414,272,363
48085031414,3937,1119,2338,480,0,0,2538,302,98,469,191,339
48085031415,3289,1043,1901,345,0,0,2284,242,47,250,170,296
48085031416,5967,1836,3231,900,0,0,2924,366,81,1518,537,541
48085031417,3718,1269,1940,509,0,0,1950,276,126,771,297,298
48085031418,4017,1184,2351,482,0,0,2097,269,96,869,337,349
48085031419,3424,755,2461,208,0,0,2653,193,64,129,76,309
48085031420,3011,605,2205,201,0,0,2556,137,4,45,38,231
48085031421,2680,989,1236,455,0,0,1107,229,115,647,336,246
48085031422,2557,941,1202,414,0,0,1769,310,59,116,92,211
48085031423,1817,676,840,301,0,0,1067,186,66,186,159,153
48085031424,1902,637,978,287,0,0,1267,196,53,98,97,191
48085031425,3943,1370,1947,626,0,0,2613,394,153,272,215,296
48085031504,4893,1438,2735,720,0,0,3568,486,101,197,193,348
48085031507,4199,1234,1946,1019,0,0,2873,335,101,332,189,369
48085031508,3695,1207,1751,737,0,0,2481,404,146,189,146,329
48085031509,2543,1000,1150,393,0,0,1265,235,39,513,266,225
48085031510,4297,1346,2298,653,0,0,2765,260,65,554,288,365
48085031511,2851,1110,1093,648,0,0,1902,412,202,62,79,194
48085031512,1572,630,460,482,0,0,977,280,118,35,41,121
48085031611,2292,1032,766,494,0,0,1301,393,120,198,126,154
48085031613,4276,1445,2313,518,0,0,3245,331,23,202,109,366
48085031621,3489,1241,1513,735,0,0,2301,304,124,235,195,330
48085031622,3971,1406,1995,570,0,0,2561,300,89,515,158,348
48085031623,1492,470,724,298,0,0,1013,112,28,161,38,140
48085031624,1526,577,515,434,0,0,883,227,35,179,79,123
48085031625,3200,1104,1626,470,0,0,2302,227,26,199,111,335
48085031626,2075,691,1044,340,0,0,1462,202,31,122,62,196
48085031627,3238,1139,1644,455,0,0,2364,312,37,107,122,296
48085031628,2341,952,1007,382,0,0,1636,314,37,92,74,188
48085031629,2012,755,858,399,0,0,1420,267,34,51,79,161
48085031630,3113,1126,1552,435,0,0,2016,287,41,311,205,253
48085031631,2335,953,869,513,0,0,1345,264,150,204,152,220
48085031632,3374,1237,1371,766,0,0,2044,286,142,377,245,280
48085031633,2421,971,1021,429,0,0,1438,302,46,243,162,230
48085031634,1887,708,755,424,0,0,1241,250,55,88,97,156
48085031635,2240,991,557,692,0,0,1189,313,252,180,141,165
48085031636,4336,1549,2146,641,0,0,2883,307,74,398,293,381
48085031639,3487,1235,1613,639,0,0,1866,255,106,644,316,300
48085031641,3551,1366,1670,515,0,0,1361,181,51,1304,362,292
48085031642,3139,1172,1562,405,0,0,1855,235,34,458,266,291
48085031643,2460,894,1082,484,0,0,1563,195,39,206,266,191
48085031645,1510,506,871,133,0,0,1008,61,8,183,80,170
48085031646,4524,1555,2391,578,0,0,2602,228,58,709,428,499
48085031647,1825,572,910,343,0,0,1242,133,58,172,86,134
48085031649,3604,1051,2038,515,0,0,2463,213,34,328,187,379
48085031654,2702,997,1394,311,0,0,1390,131,12,586,257,326
48085031655,2790,1008,1150,632,0,0,1720,245,83,251,191,300
48085031657,1671,529,379,763,0,0,1068,186,68,102,91,156
48085031659,943,365,251,327,0,0,556,94,74,96,58,65
48085031660,1359,416,570,373,0,0,716,84,49,264,114,132
48085031661,1919,688,909,322,0,0,771,132,58,597,190,171
48085031662,2887,1163,1298,426,0,0,1290,201,68,792,284,252
48085031663,2150,766,985,399,0,0,959,143,34,597,244,173
48085031664,2798,1026,1451,321,0,0,1347,167,27,692,288,277
48085031665,1309,467,358,484,0,0,828,114,90,92,67,118
48085031666,2734,1031,1239,464,0,0,1544,230,120,451,211,178
48085031667,2015,604,1126,285,0,0,1225,95,32,296,155,212
48085031668,2786,832,1706,248,0,0,1760,127,28,364,219,288
48085031669,1402,511,601,290,0,0,775,138,60,201,74,154
48085031670,540,125,231,184,0,0,366,50,10,32,23,59
48085031671,1080,324,290,466,0,0,717,127,37,51,37,111
48085031672,1246,424,318,504,0,0,847,133,62,52,45,107
48085031673,940,286,381,273,0,0,582,70,28,87,47,126
48085031674,2844,1027,1260,557,0,0,1584,218,73,521,197,251
48085031675,1851,700,795,356,0,0,991,164,40,308,183,165
48085031676,2707,907,1368,432,0,0,1740,177,83,297,157,253
48085031677,2226,797,1193,236,0,0,1111,134,15,575,160,231
48085031678,2665,959,1487,219,0,0,1611,137,42,454,206,215
48085031679,1728,661,815,252,0,0,561,98,20,786,150,113
48085031680,2484,849,1342,293,0,0,1076,106,7,881,188,226
48085031681,1915,616,1103,196,0,0,1401,137,20,100,64,193
48085031682,2330,792,1225,313,0,0,1627,176,52,148,133,194
48085031704,2027,709,977,341,0,0,1455,150,64,124,76,158
48085031706,1850,629,1115,106,0,0,1296,65,10,146,99,234
48085031708,2526,921,1128,477,0,0,1655,173,152,130,126,290
48085031709,2898,1123,1200,575,0,0,1894,236,88,174,149,357
48085031711,2030,794,852,384,0,0,1362,164,101,152,68,183
48085031713,1863,846,367,650,0,0,1008,196,293,96,85,185
48085031715,1994,774,870,350,0,0,1280,151,43,166,132,222
48085031716,1520,572,629,319,0,0,993,111,42,110,95,169
48085031717,1073,475,300,298,0,0,619,104,97,83,54,116
48085031718,1716,529,952,235,0,0,1069,84,14,104,112,333
48085031719,1117,368,526,223,0,0,668,84,9,125,78,153
48085031720,806,368,108,330,0,0,391,168,102,45,36,64
48085031721,1455,547,564,344,0,0,926,141,45,134,71,138
48085031722,1245,559,135,551,0,0,734,132,208,32,25,114
48085031723,988,543,103,342,0,0,439,154,283,25,24,63
48085031724,1254,577,257,420,0,0,676,134,203,79,59,103
48085031806,841,304,218,319,0,0,538,109,29,61,24,80
48085031807,3813,1200,2060,553,0,0,2788,278,23,214,119,391
48085031808,2314,774,1247,293,0,0,1745,267,24,65,52,161
48085031809,580,243,128,209,0,0,321,93,28,47,23,68
48085031810,858,292,274,292,0,0,613,82,38,39,20,66
48085031811,507,143,186,178,0,0,352,29,6,26,18,76
48085031812,1514,445,883,186,0,0,1070,71,15,135,69,154
48085031813,891,414,55,422,0,0,411,114,33,167,63,103
48085031814,1448,528,781,139,0,0,1162,92,7,38,28,121
48085031815,2729,973,1290,466,0,0,2054,188,43,141,95,208
48085031816,2322,805,1077,440,0,0,1563,174,43,216,133,193
48085031901,948,372,172,404,0,0,534,156,37,45,53,123
48085031902,1954,909,398,647,0,0,1037,323,273,79,78,164
48085031903,752,324,175,253,0,0,437,85,84,45,39,62
48085031904,1377,530,248,599,0,0,819,184,43,116,66,149
48085032003,2404,1211,567,626,0,0,1252,760,92,143,45,112
48085032008,2901,1115,1231,555,0,0,1856,402,86,211,107,239
48085032010,2382,1038,739,605,0,0,1180,362,110,167,372,191
48085032012,1606,873,375,358,0,0,791,599,61,52,26,77
48085032013,2315,1077,624,614,0,0,1004,526,173,236,215,161
48085032014,1836,952,501,383,0,0,982,641,61,24,31,97
48085032015,1532,640,603,289,0,0,1028,231,86,55,32,100
48085032016,1459,580,651,228,0,0,546,63,29,367,317,137
48085032017,2524,961,1136,427,0,0,1368,163,145,447,188,213
48085032018,2534,869,1275,390,0,0,1585,180,66,366,119,218
48085032019,2008,797,932,279,0,0,915,141,36,552,224,140
48403950100,1640,293,1032,315,0,0,1395,43,62,16,10,114
48403950200,2535,505,1565,465,0,0,2180,55,109,8,11,172
48403950300,3596,689,2241,666,0,0,2980,107,229,10,16,254
48177000100,1799,740,805,254,0,0,1017,602,51,7,5,117
48177000200,2943,1039,1576,328,0,0,1907,679,43,12,34,268
48177000300,1898,1075,596,227,0,0,795,785,196,11,10,101
48177000400,1420,679,534,207,0,0,610,674,32,10,11,83
48177000500,2089,1005,751,333,0,0,979,946,50,7,6,101
48177000600,1508,532,772,204,0,0,968,411,7,11,6,105
48331950100,1312,440,724,148,0,0,893,190,26,12,9,182
48331950300,2567,693,1527,347,0,0,2000,300,15,10,20,222
48331950401,1950,742,961,247,0,0,1322,335,85,20,17,171
48331950402,1908,974,696,238,0,0,952,452,304,10,36,154
48331950500,1862,402,1175,285,0,0,1515,111,59,15,25,137
48331950700,3229,1320,1304,605,0,0,2117,631,216,27,30,208
48331950800,2038,615,1097,326,0,0,1572,227,21,18,12,188
48047950100,1026,963,44,19,0,0,108,897,1,5,1,14
48047950200,3991,3860,91,40,0,0,285,3662,0,8,2,34
48045950200,939,197,651,91,0,0,747,154,5,1,1,31
48033950100,412,31,370,11,0,0,347,31,2,1,2,29
48263950100,533,147,342,44,0,0,441,69,0,4,2,17
48229950300,1673,1060,217,396,0,0,569,1043,0,2,3,56
48365950100,2981,787,1748,446,0,0,2140,84,571,19,7,160
48365950200,1979,464,1257,258,0,0,1599,84,183,11,10,92
48365950300,2936,813,1738,385,0,0,2132,145,477,16,24,142
48365950401,1797,465,876,456,0,0,1401,115,157,22,8,94
