FULLCODE,total_reg,party_dem,party_npp,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
13135050241,2865,822,1167,876,0,0,1497,242,356,498,104,168
13135050242,3047,786,1223,1038,0,0,1660,206,299,548,86,248
13135050243,5105,1295,1952,1858,0,0,3121,291,449,632,152,460
13135050244,2125,675,810,640,0,0,1120,138,292,332,118,125
13135050306,1792,755,869,168,0,0,369,537,526,230,70,60
13135050308,3036,775,968,1293,0,0,2007,137,152,363,80,297
13135050311,2930,1196,850,884,0,0,1571,171,633,256,69,230
13135050315,3019,1759,745,515,0,0,1070,283,1365,67,61,173
13135050317,1675,1154,413,108,0,0,353,181,995,40,35,71
13135050318,1081,773,244,64,0,0,191,130,649,35,31,45
13135050321,3644,1007,895,1742,0,0,2668,140,166,228,70,372
13135050322,3662,1005,969,1688,0,0,2723,159,136,248,81,315
13135050323,3350,1038,1104,1208,0,0,2087,153,264,454,120,272
13135050324,2818,1401,934,483,0,0,970,243,865,435,139,166
13135050325,2348,804,1072,472,0,0,778,433,384,582,76,95
13135050326,2239,934,1047,258,0,0,474,628,625,354,75,83
13135050327,1548,795,676,77,0,0,222,516,580,151,34,45
13135050328,1141,589,472,80,0,0,210,344,442,69,35,41
13135050329,794,450,318,26,0,0,123,205,395,39,13,19
13135050330,1248,411,701,136,0,0,241,456,224,207,64,56
13135050331,981,479,415,87,0,0,195,233,364,141,23,25
13135050332,1198,616,454,128,0,0,347,303,426,38,29,55
13135050333,1974,1167,694,113,0,0,348,397,950,173,43,63
13135050334,2576,848,1287,441,0,0,962,667,348,370,97,132
13135050335,2077,1000,486,591,0,0,1033,130,631,80,54,149
13135050336,2755,1287,930,538,0,0,1119,298,743,308,109,178
13135050415,3112,1780,665,667,0,0,1102,203,1434,136,77,160
13135050416,2664,1940,499,225,0,0,558,223,1734,29,43,77
13135050425,4159,1402,1412,1345,0,0,2210,302,584,542,260,261
13135050427,4318,1514,1470,1334,0,0,2308,387,724,417,207,275
13135050430,3572,1501,1167,904,0,0,1669,261,888,332,180,242
13135050433,1015,494,374,147,0,0,274,220,287,125,48,61
13135050435,1784,750,769,265,0,0,485,550,485,129,73,62
13135050437,1134,667,420,47,0,0,158,251,577,77,28,43
13135050438,2060,923,998,139,0,0,326,730,666,233,52,53
13135050439,1050,616,399,35,0,0,130,308,508,47,21,36
13135050440,2357,1044,1010,303,0,0,550,666,635,309,98,99
13135050441,2286,1162,960,164,0,0,282,492,921,407,109,75
13135050442,1492,578,664,250,0,0,452,302,337,221,99,81
13135050443,1947,946,673,328,0,0,654,234,561,282,128,88
13135050444,1702,627,815,260,0,0,388,432,318,322,142,100
13135050445,841,411,389,41,0,0,132,261,316,76,29,27
13135050446,1496,790,589,117,0,0,307,266,564,240,56,63
13135050447,1120,504,546,70,0,0,155,488,324,71,50,32
13135050448,1692,848,772,72,0,0,231,502,609,132,159,59
13135050449,1653,699,757,197,0,0,307,338,480,343,112,73
13135050450,1395,514,708,173,0,0,315,476,307,182,64,51
13135050451,626,314,282,30,0,0,97,222,246,17,20,24
13135050452,959,434,469,56,0,0,172,295,299,122,33,38
13135050453,1687,955,613,119,0,0,275,394,765,127,68,58
13135050454,1642,809,701,132,0,0,314,492,584,155,37,60
13135050455,666,278,330,58,0,0,135,225,158,76,40,32
13135050456,1517,943,507,67,0,0,197,309,808,101,49,53
13135050457,3196,1187,1066,943,0,0,1608,233,620,329,189,217
13135050458,2352,895,730,727,0,0,1329,186,407,170,94,166
13135050459,1808,699,818,291,0,0,577,366,421,207,139,98
13135050460,1202,538,580,84,0,0,194,378,395,91,101,43
13135050461,2130,755,753,622,0,0,1109,171,363,267,109,111
13135050462,2936,1188,1008,740,0,0,1238,203,606,440,240,209
13135050463,1562,1060,394,108,0,0,264,214,942,57,41,44
13135050464,2781,1098,1336,347,0,0,636,259,683,749,285,169
13135050465,2734,1069,847,818,0,0,1472,214,457,263,153,175
13135050466,2339,812,695,832,0,0,1390,164,337,188,120,140
13135050520,2684,1338,814,532,0,0,936,353,1088,92,84,131
13135050521,3842,1620,1463,759,0,0,1527,664,1138,142,156,215
13135050522,2844,1219,1068,557,0,0,1080,447,891,131,146,149
13135050526,2313,1120,973,220,0,0,495,594,803,272,70,79
13135050528,3858,1197,1489,1172,0,0,2095,382,625,344,161,251
13135050529,2956,1120,1233,603,0,0,1262,458,667,340,108,121
13135050530,4280,1553,1772,955,0,0,1625,452,868,855,215,265
13135050536,3371,1675,1326,370,0,0,783,798,1242,278,133,137
13135050537,2593,1674,804,115,0,0,467,384,1484,101,69,88
13135050539,2592,1271,1097,224,0,0,413,782,1000,204,114,79
13135050541,2060,1329,659,72,0,0,316,377,1209,50,42,66
13135050542,2593,1649,825,119,0,0,356,325,1439,316,74,83
13135050549,3381,1169,1467,745,0,0,1399,584,661,418,132,187
13135050550,2200,937,850,413,0,0,707,593,615,134,56,95
13135050551,2582,1199,1042,341,0,0,596,498,758,407,192,131
13135050552,2784,1067,1078,639,0,0,1027,422,601,408,148,178
13135050553,2590,957,988,645,0,0,1135,341,538,315,111,150
13135050554,2287,978,1146,163,0,0,256,727,677,395,166,66
13135050555,2589,992,1288,309,0,0,450,551,673,628,183,104
13135050556,2610,1310,1106,194,0,0,419,659,1016,287,119,110
13135050557,1681,617,731,333,0,0,497,470,404,191,58,61
13135050558,1298,554,550,194,0,0,365,284,376,160,56,57
13135050559,2695,1269,1090,336,0,0,579,681,923,305,118,89
13135050560,2621,1015,1082,524,0,0,817,168,627,645,232,132
13135050561,2142,1124,848,170,0,0,339,467,910,304,60,62
13135050562,2347,1098,1005,244,0,0,621,540,807,199,81,99
13135050563,2143,915,730,498,0,0,897,305,631,101,78,131
13135050564,1677,1074,493,110,0,0,400,188,957,32,36,64
13135050565,3076,1127,1338,611,0,0,1249,442,613,464,113,195
13135050566,3020,1076,1234,710,0,0,1261,463,611,362,149,174
13135050567,2578,1317,1073,188,0,0,441,533,1043,281,176,104
13135050568,2711,1550,832,329,0,0,623,438,1227,197,121,105
13135050569,3054,1992,883,179,0,0,455,474,1779,80,140,126
13135050570,2606,1541,804,261,0,0,498,453,1297,74,155,129
13135050571,3345,1918,1071,356,0,0,749,575,1658,152,102,109
13135050572,2505,820,981,704,0,0,1330,290,419,204,102,160
13135050573,2161,836,810,515,0,0,955,275,502,170,108,151
13135050574,2684,1576,880,228,0,0,674,396,1293,129,64,128
13135050575,1667,664,659,344,0,0,657,326,414,119,76,75
13135050576,1196,498,532,166,0,0,292,352,340,89,67,56
13135050577,2150,1075,946,129,0,0,315,435,781,423,125,71
13135050578,2753,967,1134,652,0,0,1186,347,639,300,134,147
13135050579,3062,979,1239,844,0,0,1496,393,629,231,101,212
13135050580,2613,1509,700,404,0,0,764,232,1233,192,92,100
13135050581,2291,1047,916,328,0,0,601,385,834,222,140,109
13135050582,1953,673,728,552,0,0,916,283,431,122,56,145
13135050583,1712,817,574,321,0,0,574,238,646,111,36,107
13135050584,3147,1008,1044,1095,0,0,1773,292,610,191,89,192
13135050585,2129,1072,847,210,0,0,452,490,897,131,74,85
13135050586,3704,2333,912,459,0,0,796,420,2019,145,174,150
13135050587,2883,1908,704,271,0,0,558,392,1710,58,95,70
13135050588,3602,2207,829,566,0,0,990,352,1899,145,94,122
13135050589,3290,1497,1338,455,0,0,679,389,1078,633,359,152
13135050590,2407,1286,823,298,0,0,492,446,999,212,166,92
13135050591,2528,1078,813,637,0,0,1145,204,651,207,164,157
13135050611,3095,956,1433,706,0,0,1484,502,636,179,91,203
13135050612,3229,1070,1215,944,0,0,1573,388,703,281,78,206
13135050613,2465,823,990,652,0,0,1102,343,572,180,90,178
13135050614,2411,795,928,688,0,0,1250,326,511,114,56,154
13135050615,1390,365,635,390,0,0,711,195,250,98,47,89
13135050616,2463,671,1019,773,0,0,1465,224,392,143,67,172
13135050617,6137,1665,2294,2178,0,0,3783,486,1071,268,121,408
13135050618,3141,686,1231,1224,0,0,2057,257,355,143,81,248
13135050619,4337,1399,1656,1282,0,0,2375,348,994,242,94,284
13135050620,2678,712,1009,957,0,0,1652,193,384,167,56,226
13135050621,2904,767,1011,1126,0,0,1821,196,405,201,78,203
13135050622,2056,526,933,597,0,0,1200,302,331,32,24,167
13135050623,3851,1505,1387,959,0,0,1732,528,1157,136,99,199
13135050624,2514,1619,611,284,0,0,494,331,1468,68,53,100
13135050625,2755,1402,716,637,0,0,1096,226,1166,63,52,152
13135050626,3896,1246,1234,1416,0,0,2375,343,869,45,64,200
13135050627,3845,1859,1235,751,0,0,1363,560,1464,178,92,188
13135050628,4360,1621,1378,1361,0,0,2156,454,1224,135,121,270
13135050629,1566,490,559,517,0,0,919,170,334,37,22,84
13135050630,3225,1344,1071,810,0,0,1433,366,983,176,82,185
13135050631,4845,1154,1969,1722,0,0,2937,505,603,336,116,348
13135050632,2299,626,937,736,0,0,1227,221,340,259,88,164
13135050633,1354,648,508,198,0,0,417,162,501,152,55,67
13135050634,5038,1721,2084,1233,0,0,2090,422,1184,813,192,337
13135050635,2826,768,1071,987,0,0,1540,329,447,221,111,178
13135050636,2018,591,904,523,0,0,985,247,367,222,55,142
13135050715,3801,1501,1353,947,0,0,1733,377,911,369,179,232
13135050719,3732,2455,812,465,0,0,941,331,2191,75,73,121
13135050722,2211,1537,449,225,0,0,443,179,1408,57,64,60
13135050725,3997,2592,966,439,0,0,844,368,2331,144,153,157
13135050729,2297,1488,576,233,0,0,540,222,1307,43,83,102
13135050732,4141,3203,587,351,0,0,816,220,2947,12,47,99
13135050733,1901,1383,361,157,0,0,352,183,1274,23,26,43
13135050734,3237,2290,532,415,0,0,675,208,2097,63,64,130
13135050735,3028,1593,906,529,0,0,1100,288,1347,62,90,141
13135050736,3987,2528,844,615,0,0,1119,342,2285,41,74,126
13135050737,3013,2193,423,397,0,0,639,157,2052,46,41,78
13135050738,4998,3892,648,458,0,0,799,258,3680,79,64,118
13135050739,3463,2396,564,503,0,0,733,242,2209,72,79,128
13135050740,1296,473,481,342,0,0,609,211,315,54,52,55
13135050741,3345,1619,901,825,0,0,1348,252,1284,152,111,198
13135050742,3381,1540,888,953,0,0,1628,291,1148,89,75,150
13135050743,3158,1320,956,882,0,0,1539,292,1004,79,79,165
13135050744,5721,3022,1421,1278,0,0,2324,397,2531,66,107,296
13135050745,3872,1859,1037,976,0,0,1578,299,1460,213,109,213
13135050746,5005,2859,1237,909,0,0,1621,361,2402,203,155,263
13135050747,3372,2136,733,503,0,0,944,217,1918,88,73,132
13135050748,2577,1562,592,423,0,0,795,212,1337,49,64,120
13135050749,2329,1663,434,232,0,0,430,185,1509,75,60,70
13135050750,3689,2780,551,358,0,0,614,181,2584,164,61,85
13135050751,2826,2030,472,324,0,0,555,190,1905,32,71,73
13135050752,2074,1133,522,419,0,0,745,220,921,42,40,106
13135050753,2550,1418,592,540,0,0,941,215,1232,31,53,78
13135050754,2131,1186,496,449,0,0,757,168,1010,39,49,108
13135050755,1800,894,524,382,0,0,662,163,726,86,75,88
13135050756,3279,1283,1056,940,0,0,1541,162,722,410,219,225
13135050757,2425,813,796,816,0,0,1415,215,378,128,119,170
13135050758,2326,845,691,790,0,0,1261,243,564,92,38,128
13135050759,3223,1301,868,1054,0,0,1652,244,965,126,82,154
13135050760,2923,940,1009,974,0,0,1600,284,464,229,136,210
13135050761,2722,984,948,790,0,0,1406,318,556,163,99,180
13135050762,4504,1526,1426,1552,0,0,2437,233,831,480,175,348
13135050763,2569,1159,826,584,0,0,1036,169,819,269,124,152
13135050764,2190,1149,605,436,0,0,792,155,846,179,96,122
13135050765,2023,705,640,678,0,0,1205,131,299,142,97,149
13165960100,3809,2547,734,528,0,0,2138,40,1499,9,13,110
13165960200,1410,849,290,271,0,0,849,22,511,3,7,18
