GEOID20,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
26099240900,1498,654,524,320,0,0,1257,26,9,12,33,161
26099241000,3520,2085,758,677,0,0,2327,59,607,27,67,433
26099241200,3680,1912,991,777,0,0,2675,117,264,41,99,484
26099241300,1819,1108,457,254,0,0,1113,46,345,54,80,181
26099241400,2639,1174,1024,441,0,0,2067,58,8,34,88,384
26099241500,2743,1347,918,478,0,0,1930,52,184,53,152,372
26099241600,1834,1143,315,376,0,0,1155,49,397,18,44,171
26099241700,3401,2186,642,573,0,0,2505,124,227,43,105,397
26099241800,4109,2863,734,512,0,0,1926,140,1496,103,125,319
26099241900,3694,2197,959,538,0,0,2754,88,362,37,89,364
26099242001,1018,523,291,204,0,0,745,21,37,20,63,132
26099242002,993,440,271,282,0,0,706,32,20,15,82,138
26099242003,1528,883,188,457,0,0,1056,57,130,33,73,179
26099242100,1896,1475,212,209,0,0,1175,31,493,17,29,151
26099242500,5911,2810,1990,1111,0,0,4273,177,265,99,376,721
26099243000,3734,1771,1403,560,0,0,2771,91,101,64,211,496
26099243501,2103,949,806,348,0,0,1582,53,25,30,84,329
26099243502,2180,1838,170,172,0,0,1261,62,428,40,126,263
26099244000,2047,897,836,314,0,0,1534,80,44,24,96,269
26099245000,2548,2118,228,202,0,0,1173,76,1079,10,37,173
26099245100,2820,1518,558,744,0,0,2192,98,115,21,46,348
26099245200,1154,854,179,121,0,0,840,31,113,5,28,137
26099245300,3529,1872,999,658,0,0,2767,97,152,15,64,434
26099245400,1284,990,122,172,0,0,489,26,657,5,23,84
26099247100,599,515,59,25,0,0,463,28,17,2,11,78
26099247201,3365,1629,1180,556,0,0,2567,82,170,34,74,438
26099247202,2371,1037,970,364,0,0,1857,52,40,15,60,347
26099247301,3812,1520,1638,654,0,0,3039,83,53,26,95,516
26099247302,1476,510,755,211,0,0,1159,21,0,7,30,259
26099247400,1997,788,842,367,0,0,1624,34,7,16,41,275
26099247500,1397,701,371,325,0,0,1124,35,36,8,30,164
26099247601,1342,811,190,341,0,0,938,32,227,4,19,122
26099247602,3494,1781,1008,705,0,0,2540,66,327,43,87,431
26099250000,1770,796,630,344,0,0,1429,28,5,12,55,241
26099250100,1709,848,534,327,0,0,1367,42,12,14,42,232
26099250200,2175,992,701,482,0,0,1807,46,4,21,51,246
26099250300,2608,1359,805,444,0,0,2048,68,75,16,81,320
26099250400,1178,564,395,219,0,0,921,24,4,5,44,180
26099250500,1733,814,614,305,0,0,1376,33,5,17,46,256
26099250600,2221,1063,715,443,0,0,1765,47,5,17,76,311
26099250700,2396,1083,899,414,0,0,1890,70,22,23,77,314
26099250800,2346,1172,779,395,0,0,1866,57,19,18,69,317
26099250900,1951,932,637,382,0,0,1586,47,3,18,39,258
26099251000,1379,661,479,239,0,0,1086,32,3,12,28,218
26099251100,1614,691,674,249,0,0,1256,39,11,15,43,250
26099251200,2644,1239,922,483,0,0,2093,64,19,31,66,371
26099251300,1964,897,623,444,0,0,1578,62,9,17,65,233
26099251400,2387,1220,718,449,0,0,1882,62,16,9,61,357
26099251500,1440,744,391,305,0,0,1115,37,23,12,48,205
26099251600,2546,1293,760,493,0,0,1963,86,54,18,65,360
26099251700,2272,1200,593,479,0,0,1727,88,104,14,49,290
26099251800,3410,2205,715,490,0,0,2307,118,475,39,104,367
26099251900,2329,1226,572,531,0,0,1805,79,30,17,77,321
26099252000,2022,1012,635,375,0,0,1563,49,43,25,86,256
26099252100,1783,955,474,354,0,0,1402,58,22,17,56,228
26099252200,2429,1210,820,399,0,0,1931,53,23,27,77,318
26099254000,1309,626,409,274,0,0,1068,27,15,10,20,169
26099254100,3182,1608,1058,516,0,0,2401,70,86,36,122,467
26099254200,3389,1897,977,515,0,0,2638,96,32,51,174,398
26099254500,3376,1670,968,738,0,0,2646,83,78,29,102,438
26099255000,3392,2044,713,635,0,0,2342,96,450,51,96,357
26099255100,2429,1391,635,403,0,0,1834,42,111,30,83,329
26099255200,2693,2264,304,125,0,0,1624,62,720,22,56,209
26099255300,2940,1898,525,517,0,0,2008,86,443,47,64,292
26099255400,2040,1048,596,396,0,0,1623,42,20,18,43,294
26099255500,1269,652,325,292,0,0,994,30,33,24,26,162
