GEOID20,total_reg,party_dem,party_npp,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
37183053428,8094,2142,3704,2174,67,3,0,0,5518,478,537,568,259,734
37183053429,2134,592,942,572,25,1,0,0,1642,117,105,60,51,159
37183053430,2785,817,1229,712,23,1,0,0,1868,182,249,189,100,197
37183053431,2962,1021,1231,669,36,2,0,0,1682,231,534,152,136,227
37183053432,1743,611,694,425,11,1,0,0,1060,121,331,47,53,131
37183053433,2980,788,1377,792,22,0,0,0,2387,146,86,76,57,228
37183053434,4103,1286,1793,993,27,2,0,0,2699,291,426,205,127,355
37183053435,2400,712,984,682,21,1,0,0,1887,98,112,80,52,171
37183053436,1900,590,783,509,16,1,0,0,1483,104,114,42,35,122
37183053505,2849,942,1231,655,20,1,0,0,2184,130,99,123,120,193
37183053506,4322,1435,1798,1062,24,2,0,0,3409,229,173,162,90,259
37183053507,2707,1024,1097,567,17,1,0,0,1892,145,285,87,99,199
37183053509,3967,1039,1606,1302,16,2,0,0,3163,141,102,187,126,248
37183053512,4390,1518,1990,832,42,5,0,0,3025,241,366,313,141,304
37183053513,2543,1000,1114,408,16,2,0,0,1405,226,495,161,90,166
37183053516,2133,819,891,403,17,2,0,0,1351,154,334,67,95,132
37183053517,1898,734,809,331,21,0,0,0,1102,284,284,60,62,106
37183053518,2683,926,1117,617,19,0,0,0,2098,147,114,59,80,185
37183053519,2511,988,1023,469,29,1,0,0,1658,190,357,72,75,159
37183053520,3351,1328,1451,548,23,0,0,0,1806,323,674,194,150,204
37183053521,2664,923,1155,565,18,1,0,0,1788,79,157,324,169,147
37183053522,4138,1426,1957,721,28,1,0,0,2231,238,535,601,195,338
37183053523,4111,1140,1866,1080,20,1,0,0,2588,257,305,447,187,327
37183053524,2443,898,1027,491,19,4,0,0,1637,186,241,149,78,152
37183053525,1877,601,829,427,17,1,0,0,1352,109,149,73,56,138
37183053603,2659,773,1279,594,11,1,0,0,1584,111,128,505,139,192
37183053604,3074,803,1555,704,10,1,0,0,1758,118,85,690,176,247
37183053608,3560,1355,1725,453,25,0,0,0,1434,172,544,910,208,292
37183053609,750,266,335,136,12,1,0,0,405,48,159,72,24,42
37183053611,3617,1271,1848,468,25,2,0,0,1426,176,421,1064,208,322
37183053612,1841,716,808,293,22,2,0,0,872,145,371,241,74,138
37183053613,3001,1245,1150,581,20,3,0,0,1467,211,840,193,96,194
37183053614,1823,579,778,458,8,0,0,0,1060,68,219,223,79,174
37183053615,2864,1299,1102,430,31,0,0,0,1305,185,938,118,90,228
37183053616,3220,849,1398,955,15,2,0,0,2193,186,219,282,102,238
37183053617,4866,1670,2370,787,31,4,0,0,2280,355,694,841,251,445
37183053618,1875,717,875,250,28,2,0,0,786,121,456,276,85,151
37183053619,64,24,29,11,0,0,0,0,32,7,13,2,2,8
37183053620,3409,1163,1763,460,18,1,0,0,1288,220,398,1005,258,240
37183053711,4103,1312,1745,1002,38,5,0,0,3014,184,404,150,79,272
37183053712,2113,666,831,604,9,1,0,0,1660,68,135,74,48,128
37183053713,2261,999,909,324,25,2,0,0,1248,139,632,43,40,159
37183053714,3723,1281,1445,962,26,8,0,0,2734,184,406,92,80,227
37183053715,2715,983,1100,615,15,1,0,0,2149,99,194,47,66,160
37183053716,3010,1267,1138,574,24,3,0,0,1882,161,701,67,53,146
37183053717,2828,1225,1061,521,16,3,0,0,1468,191,793,109,104,163
37183053718,2273,679,975,602,11,2,0,0,1579,142,253,70,58,171
37183053719,2658,752,1159,721,25,0,0,0,2017,164,178,98,45,156
37183053720,3378,926,1365,1062,20,3,0,0,2744,125,141,69,79,220
37183053721,3084,760,1259,1051,13,0,0,0,2385,144,116,126,86,227
37183053722,3937,1315,1445,1147,26,3,0,0,3227,125,222,72,66,225
37183053723,2591,942,960,668,17,3,0,0,1880,107,287,66,47,204
37183053724,4024,1387,1722,884,22,6,0,0,2458,280,485,334,202,265
37183053725,3815,1307,1581,896,27,2,0,0,2546,227,558,162,96,226
37183053726,2049,857,806,354,26,4,0,0,1219,181,449,57,44,99
37183053727,3651,1369,1454,792,32,3,0,0,2456,194,464,134,143,260
37183053728,1671,732,638,273,24,1,0,0,894,119,441,45,44,128
37183053729,3239,1229,1222,760,26,2,0,0,2387,136,375,75,84,182
37183053730,1537,660,628,230,17,2,0,0,873,106,384,32,31,111
37183053803,3059,778,1281,976,22,1,0,0,2396,111,130,110,97,215
37183053804,2962,703,1153,1078,27,0,0,0,2336,97,211,79,65,174
37183053805,1690,375,622,681,11,1,0,0,1430,34,43,38,55,90
37183053806,2896,642,1169,1063,18,3,0,0,2414,80,93,60,46,203
37183053807,3223,866,1286,1035,34,2,0,0,2532,123,184,105,65,214
37183053808,4862,1258,1770,1802,30,0,0,0,3738,153,327,190,132,322
37183053901,3497,708,1256,1505,23,1,0,0,2730,98,227,93,102,247
37183053902,4333,935,1662,1692,40,0,0,0,3471,160,237,76,82,307
37183054001,3613,1501,1338,738,36,0,0,0,2313,212,786,56,72,174
37183054004,3298,1494,1102,674,23,4,0,0,2095,208,664,48,62,221
37183054006,1814,685,722,385,18,1,0,0,1164,125,331,47,43,104
37183054007,3103,1188,1133,754,26,1,0,0,2133,149,543,41,44,193
37183054008,3261,1947,1046,239,22,3,0,0,645,330,2040,93,65,88
37183054011,2133,681,758,677,15,0,0,0,1693,80,113,48,53,146
37183054012,2795,806,1002,962,23,1,0,0,2089,85,203,98,99,221
37183054015,2179,1111,734,321,10,2,0,0,872,219,823,100,72,93
37183054016,4311,1418,1704,1150,38,0,0,0,3023,230,550,108,114,286
37183054017,1815,765,649,379,19,2,0,0,983,151,483,48,54,96
37183054018,1897,1035,635,207,15,3,0,0,541,171,1058,26,33,68
37183054019,3764,1107,1468,1163,23,1,0,0,2787,137,366,122,84,268
37183054020,3204,1119,1224,834,21,3,0,0,2207,188,434,49,75,251
37183054021,2213,635,897,661,20,0,0,0,1674,107,145,61,47,179
37183054022,4343,2356,1419,522,42,3,0,0,1278,590,2072,115,108,180
37183054023,4435,2301,1536,571,20,3,0,0,1285,431,2144,239,151,185
37183054106,4371,2746,1266,336,20,2,0,0,793,488,2822,89,69,110
37183054108,4523,2226,1504,759,29,2,0,0,1723,484,2054,69,48,145
37183054109,2905,1217,896,770,20,0,0,0,1558,162,1033,21,29,102
37183054111,1670,670,535,447,16,1,0,0,911,112,519,42,30,56
37183054112,2540,1418,705,397,13,5,0,0,831,264,1301,27,42,75
37183054113,2426,1130,815,473,7,1,0,0,1032,194,964,80,51,105
37183054114,4329,1978,1412,895,34,4,0,0,2086,353,1599,87,57,147
37183054115,6888,3364,2222,1248,40,2,0,0,2815,530,3006,125,122,290
37183054116,3342,1590,1230,492,22,3,0,0,1182,476,1240,138,133,173
37183054117,3961,1998,1430,498,29,2,0,0,1107,577,1781,229,128,139
37183054118,3752,1837,1280,599,31,3,0,0,1522,274,1461,186,146,163
37183054119,4708,2310,1581,777,32,4,0,0,2110,347,1819,114,127,191
37183054120,1108,308,380,413,6,0,0,0,819,42,131,25,32,59
37183054121,5746,2480,2104,1098,58,3,0,0,2729,472,1994,116,163,272
37183054203,2928,709,1094,1103,20,1,0,0,2245,139,224,64,84,172
37183054204,3136,948,1186,962,33,1,0,0,2302,197,354,32,60,191
37183054206,6555,1881,2561,2055,52,3,0,0,4526,435,871,130,142,451
37183054212,3498,1124,1308,1041,20,1,0,0,2125,227,641,134,95,276
37183054213,3274,969,1224,1052,28,1,0,0,2076,171,471,196,148,212
37183054214,1485,348,465,658,12,1,0,0,1212,43,123,9,15,83
37183054215,3176,1245,1074,843,11,1,0,0,1682,186,1030,44,65,169
37183054216,3724,1199,1389,1109,23,1,0,0,2393,208,770,71,76,206
37183054217,3282,977,1235,1046,22,0,0,0,2162,166,563,82,104,205
37183054218,5244,2176,1892,1129,40,4,0,0,2391,520,1664,157,209,303
37183054219,2492,661,987,819,22,0,0,0,1793,158,256,50,38,197
37183054220,3978,1388,1515,1045,25,2,0,0,2348,318,868,114,99,231
37183054221,4905,1385,1879,1593,44,2,0,0,3336,325,718,98,97,331
37183054222,5304,1457,2097,1708,40,1,0,0,3700,282,764,78,92,388
37183054223,1720,495,626,585,10,1,0,0,1105,90,355,19,27,124
37183054224,3031,1149,1029,814,31,4,0,0,1799,183,807,40,42,160
37183054303,1891,825,503,552,9,1,0,0,1027,80,702,8,11,63
37183054304,4658,1720,1521,1383,26,1,0,0,2775,316,1284,31,42,210
37183054305,2259,1048,677,518,14,1,0,0,1132,154,849,22,25,77
37183054306,2088,990,611,464,19,0,0,0,909,202,881,6,29,61
37183054402,5771,1987,2011,1719,45,2,0,0,3575,480,1344,42,70,260
37183054403,2237,786,708,729,12,0,0,0,1396,203,525,15,22,76
37183054404,4389,1748,1416,1191,21,2,0,0,2319,372,1424,48,38,188
37183054501,3315,1381,1381,511,36,5,0,0,1808,228,866,109,94,210
37183054502,1640,846,627,145,16,2,0,0,695,159,662,21,30,73
37183980100,6,1,4,1,0,0,0,0,2,2,0,2,0,0
37183980200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37027030100,3191,1293,964,906,21,3,0,0,1970,205,863,17,14,122
37027030200,2845,777,881,1162,15,7,0,0,2186,132,402,12,7,106
37027030300,2308,725,616,955,10,2,0,0,1674,73,455,15,13,78
37027030400,2288,485,713,1063,24,3,0,0,1908,93,129,14,15,129
37027030500,3274,762,1035,1449,18,4,0,0,2830,79,149,41,19,156
37027030600,2945,533,901,1489,20,1,0,0,2593,132,42,20,16,142
37027030700,4222,707,1264,2210,37,2,0,0,3801,109,62,20,29,201
37027030801,2369,379,675,1297,17,1,0,0,2168,63,31,12,12,83
37027030802,2358,425,749,1162,17,3,0,0,2078,93,76,8,19,84
37027030900,3119,564,904,1630,17,0,0,0,2810,51,78,14,12,154
37027031000,1971,291,638,1028,13,0,0,0,1818,29,17,5,15,87
37027031100,2938,497,850,1573,17,1,0,0,2694,46,69,19,5,105
37027031201,2969,488,873,1591,14,1,0,0,2696,56,23,16,30,148
37027031202,2785,435,808,1513,23,4,0,0,2535,69,23,16,23,119
37027031301,3262,530,1025,1684,21,0,0,0,2904,68,37,45,36,172
37027031302,2539,339,736,1445,12,2,0,0,2259,74,30,16,26,134
37027031401,1983,347,574,1051,7,2,0,0,1803,52,16,9,19,84
37027031402,2170,375,728,1048,15,1,0,0,1920,67,43,16,15,109
37027031403,1313,249,431,620,11,1,0,0,1117,64,53,6,17,56
37061090101,1310,383,444,480,3,0,0,0,915,272,98,6,3,16
37061090102,1485,397,556,520,7,0,0,0,1118,203,117,2,8,37
37061090103,722,216,276,228,1,0,0,0,503,147,53,1,1,17
37061090201,673,268,227,177,1,0,0,0,371,59,232,1,3,7
37061090202,1072,388,399,278,2,0,0,0,671,121,241,4,4,31
37061090301,1593,964,347,273,6,0,0,0,491,156,905,6,8,27
37061090302,1291,739,318,230,3,0,0,0,459,128,679,7,3,15
37061090401,1344,738,301,300,3,1,0,0,565,85,676,3,3,12
37061090402,1625,782,468,367,5,1,0,0,901,78,602,2,7,35
37061090503,1933,365,659,899,8,1,0,0,1661,69,103,12,7,81
37061090504,940,265,351,318,5,0,0,0,751,37,133,0,3,16
37061090505,1703,448,560,687,7,0,0,0,1344,67,206,8,13,65
37061090506,1063,436,315,308,3,0,0,0,629,55,340,1,3,35
37061090600,2105,512,747,838,8,0,0,0,1688,39,304,2,2,70
37061090703,1201,299,376,522,4,0,0,0,914,62,122,9,7,87
37061090704,997,520,214,258,3,2,0,0,427,56,493,2,6,13
37061090705,1506,683,393,425,2,1,0,0,839,109,510,2,5,41
37061090706,1767,889,432,439,6,0,0,0,802,117,795,8,7,38
37061090801,1390,677,333,372,6,0,0,0,590,240,537,1,1,21
37061090803,1085,488,238,354,4,1,0,0,561,101,392,3,7,21
37061090804,1524,788,353,378,2,2,0,0,687,142,631,2,9,53
37111970101,1002,176,303,520,3,0,0,0,918,20,7,4,12,41
37111970102,2045,392,669,973,8,1,0,0,1861,45,26,19,9,85
37111970200,2906,672,983,1235,15,0,0,0,2565,53,83,32,14,159
37111970300,1746,450,640,642,10,0,0,0,1513,62,48,18,16,89
37111970400,1275,359,476,429,10,1,0,0,1073,98,32,12,5,55
37111970500,2177,684,714,753,20,3,0,0,1757,74,258,9,9,70
37111970600,3345,694,1187,1440,22,1,0,0,2968,100,68,28,24,157
37111970700,2438,601,744,1075,14,4,0,0,2152,52,97,16,7,114
37111970800,3254,667,1161,1403,20,1,0,0,2961,65,30,19,17,162
37111970902,3007,586,1034,1371,13,1,0,0,2724,84,56,10,15,118
37111970903,2607,486,877,1231,11,2,0,0,2344,43,16,39,11,154
37111970904,1666,316,604,737,5,3,0,0,1509,36,23,21,1,76
37105030101,2948,1184,1052,677,28,2,0,0,1725,322,732,21,30,118
37105030102,4045,1290,1401,1325,25,0,0,0,3129,306,364,43,49,154
37105030200,1181,611,386,174,8,1,0,0,337,340,458,3,12,31
37105030300,1226,828,326,64,5,0,0,0,103,191,917,4,2,9
37105030401,1783,896,549,329,7,1,0,0,742,263,727,8,12,31
37105030402,3679,1786,1118,748,24,2,0,0,1450,759,1290,56,36,88
37105030502,1174,440,358,361,11,2,0,0,775,174,182,5,9,29
37105030504,2462,732,876,841,10,1,0,0,1701,235,400,15,18,93
37105030505,2024,589,631,789,13,0,0,0,1459,179,303,7,15,61
37105030506,367,147,133,85,2,0,0,0,180,81,95,0,0,11
37105030507,2619,578,1005,1005,27,1,0,0,2054,140,180,26,46,173
37105030601,2544,757,833,936,13,0,0,0,1996,145,280,33,11,79
37105030602,3388,895,1065,1408,17,0,0,0,2690,147,331,34,37,149
37105030702,2767,862,889,1000,11,2,0,0,2189,146,284,15,19,114
37105030703,1281,343,456,477,5,0,0,0,1024,75,105,16,11,50
37105030704,1878,620,631,611,12,1,0,0,1274,100,400,8,20,76
37119000101,1365,473,565,304,21,2,0,0,878,83,203,49,23,129
37119000102,1723,550,748,406,19,0,0,0,1062,106,238,76,56,185
37119000103,1147,371,509,254,12,1,0,0,711,66,192,30,31,117
37119000104,1220,402,547,252,16,2,0,0,735,81,195,46,42,121
37119000301,739,271,296,162,10,0,0,0,466,71,69,24,23,86
37119000302,834,354,290,177,12,1,0,0,434,47,224,26,24,79
37119000401,1019,403,391,215,9,1,0,0,643,41,181,33,20,101
37119000402,1296,346,548,384,16,0,0,0,935,54,94,35,24,154
37119000501,1414,590,576,229,18,1,0,0,711,81,459,33,30,100
37119000502,675,289,270,97,15,3,0,0,340,52,194,12,15,62
37119000503,1445,667,557,204,13,3,0,0,751,68,476,22,32,96
37119000600,1777,918,633,210,14,1,0,0,734,74,758,60,35,116
37119000700,1872,865,732,241,31,2,0,0,1020,142,454,48,29,179
37119000800,2074,1200,702,142,27,1,0,0,608,82,1214,45,34,91
37119000900,1420,751,509,138,22,0,0,0,645,50,590,29,24,82
37119001000,2468,1006,1086,358,14,3,0,0,1865,99,200,37,48,219
37119001100,2362,870,1039,416,34,1,0,0,1764,103,169,60,44,222
37119001200,3761,1724,1479,521,29,6,0,0,2400,223,776,57,53,252
37119001300,2742,1345,1001,363,28,4,0,0,1354,131,1002,63,35,157
37119001400,2571,1143,1090,302,29,6,0,0,1653,156,439,79,60,184
37119001504,3536,2309,965,223,29,3,0,0,528,350,2500,62,33,63
37119001505,1939,1007,624,284,21,2,0,0,620,261,896,74,24,64
37119001507,1700,1124,445,115,12,2,0,0,176,201,1240,42,19,22
37119001508,3656,2075,1145,397,33,1,0,0,1004,423,1941,136,53,99
37119001509,1921,1438,392,77,13,0,0,0,159,114,1608,12,10,18
37119001510,1897,1390,416,82,5,2,0,0,125,114,1552,40,27,39
37119001603,2143,1067,684,373,15,2,0,0,1035,215,665,72,50,106
37119001605,826,439,286,97,3,1,0,0,325,73,358,22,14,34
37119001606,2067,995,742,309,17,1,0,0,803,256,646,185,62,115
37119001607,1154,699,347,102,6,0,0,0,246,131,709,35,7,26
37119001608,1910,1221,496,178,9,4,0,0,406,281,1083,71,17,52
37119001609,1560,937,484,128,10,0,0,0,355,224,848,60,25,48
37119001701,2024,989,796,202,27,5,0,0,981,181,645,36,48,133
37119001702,2261,1133,810,298,16,2,0,0,1019,206,780,54,77,125
37119001801,885,399,367,108,8,2,0,0,488,42,266,15,16,58
37119001802,2226,923,912,365,23,1,0,0,1336,131,484,53,73,149
37119001910,2139,1264,648,212,11,1,0,0,384,281,1240,123,40,71
37119001911,3360,1738,1096,495,24,5,0,0,998,597,1475,99,85,106
37119001914,1874,888,673,299,11,0,0,0,862,144,635,97,45,91
37119001916,2612,1393,782,414,16,2,0,0,835,347,1263,66,45,56
37119001917,1897,809,621,450,14,3,0,0,848,262,614,41,47,85
37119001918,1769,1031,563,164,9,1,0,0,449,153,1047,39,32,49
37119001919,2144,1151,709,275,6,2,0,0,602,230,1009,149,40,114
37119001920,2166,1154,723,267,19,2,0,0,541,369,1024,124,37,71
37119001921,1279,684,403,187,5,0,0,0,374,204,587,45,26,43
37119001922,2516,1489,711,296,17,2,0,0,489,361,1524,56,38,48
37119001923,2100,1300,580,199,11,5,0,0,424,264,1282,37,43,50
37119001924,1068,630,335,95,6,1,0,0,174,211,593,31,27,32
37119001925,1884,1208,543,120,10,2,0,0,213,228,1339,42,28,34
37119001926,2042,1104,670,240,21,4,0,0,640,156,1114,28,29,75
37119001927,1227,755,384,76,10,0,0,0,199,131,847,7,7,36
37119002004,3460,1334,1242,848,28,4,0,0,1976,211,872,69,69,263
37119002005,2112,684,808,604,13,3,0,0,1539,90,263,42,30,148
37119002006,2925,869,1168,859,27,0,0,0,2285,113,213,57,73,184
37119002007,1796,779,641,364,11,1,0,0,1056,76,458,30,44,132
37119002008,2515,794,935,773,11,2,0,0,1973,93,165,79,36,169
37119002100,1748,734,702,292,15,3,0,0,1002,97,450,30,55,114
37119002201,1850,571,741,525,12,0,0,0,1340,76,211,63,31,129
37119002202,2267,629,904,722,12,0,0,0,1756,60,173,41,41,196
37119002300,1579,1070,419,77,9,2,0,0,148,59,1308,18,10,36
37119002400,2192,819,935,414,21,1,0,0,1643,90,190,63,38,168
37119002500,1815,786,735,273,19,2,0,0,1235,89,248,42,37,164
37119002600,958,434,344,169,10,1,0,0,538,46,246,33,21,74
37119002701,1837,500,732,601,3,1,0,0,1551,30,71,25,28,132
37119002702,4078,928,1678,1451,17,2,0,0,3412,107,99,69,72,319
37119002800,3098,643,1150,1296,9,0,0,0,2729,60,65,37,39,168
37119002903,3378,790,1302,1264,21,1,0,0,2556,107,263,87,72,293
37119002905,2650,557,981,1093,16,3,0,0,2128,62,119,68,61,212
37119002907,1836,456,752,613,14,0,0,0,1436,77,125,36,44,118
37119002908,2602,696,1077,814,12,2,0,0,1938,90,206,63,75,230
37119002909,1104,251,439,409,5,0,0,0,882,40,65,23,23,71
37119002910,2135,623,854,639,18,0,0,0,1662,80,148,41,40,164
37119003006,3079,834,1182,1043,18,1,0,0,2465,98,199,34,73,210
37119003008,3840,1096,1452,1253,36,2,0,0,2714,245,457,104,111,209
37119003012,2979,769,1185,1012,13,0,0,0,2163,170,274,103,79,190
37119003013,4144,1039,1556,1520,28,1,0,0,3059,159,298,192,102,334
37119003015,3503,893,1424,1155,28,0,0,0,2575,182,213,130,106,297
37119003016,2945,927,1184,816,15,2,0,0,1918,150,393,114,94,276
37119003017,2812,721,1091,983,16,1,0,0,2062,146,198,103,100,203
37119003018,1852,515,752,555,23,5,0,0,1323,96,136,73,64,160
37119003019,1771,472,677,617,4,1,0,0,1369,77,122,42,41,120
37119003020,3742,746,1346,1636,13,1,0,0,3082,99,132,82,76,271
37119003021,1787,451,687,637,8,3,0,0,1368,60,119,38,40,162
37119003022,2926,717,1079,1108,21,1,0,0,2442,76,85,78,53,192
37119003102,2531,954,935,622,16,1,0,0,1632,194,409,73,44,179
37119003105,2951,880,1160,882,26,2,0,0,2328,121,205,62,46,189
37119003106,2316,751,941,590,25,5,0,0,1485,225,315,86,36,169
37119003108,1616,752,616,231,13,2,0,0,714,176,571,56,27,72
37119003109,1283,727,441,94,18,1,0,0,263,208,717,41,22,32
37119003110,1582,491,645,433,13,0,0,0,1278,84,63,28,22,107
37119003111,2014,646,809,531,25,2,0,0,1507,110,165,36,40,156
37119003201,1296,500,491,288,14,2,0,0,834,122,198,28,29,85
37119003203,1496,595,610,266,21,4,0,0,912,93,359,26,22,84
37119003204,3161,1122,1253,767,16,3,0,0,2242,133,412,91,60,223
37119003301,1208,369,517,301,21,0,0,0,864,45,115,18,15,151
37119003302,1916,619,804,473,18,0,0,0,1451,55,143,56,38,173
37119003401,1157,318,503,325,10,1,0,0,856,75,37,41,31,117
37119003402,3477,1119,1458,875,23,2,0,0,2763,105,110,91,74,334
37119003500,2164,737,927,488,10,1,0,0,1719,70,113,48,42,172
37119003600,2798,1525,920,322,28,1,0,0,1053,100,1443,50,24,128
37119003701,1718,626,670,403,19,0,0,0,1058,74,344,34,23,185
37119003702,1180,679,336,152,12,1,0,0,362,40,704,9,17,48
37119003802,2699,1975,597,114,11,2,0,0,253,104,2280,16,9,37
37119003805,1465,659,553,229,18,5,0,0,633,126,506,43,37,120
37119003807,1977,1370,458,129,16,1,0,0,217,264,1394,53,15,34
37119003808,1291,770,413,91,15,1,0,0,218,337,682,21,8,25
37119003809,1778,1116,479,166,12,4,0,0,274,265,1138,53,14,34
37119003810,1526,879,458,179,9,0,0,0,378,221,824,31,17,55
37119003811,1576,898,500,165,10,3,0,0,440,182,817,32,28,77
37119003902,2947,2215,597,123,10,1,0,0,151,77,2630,31,15,43
37119003903,992,718,224,44,5,0,0,0,61,77,836,4,6,8
37119004000,3583,2420,912,232,18,0,0,0,561,157,2660,58,41,106
37119004101,1310,683,435,177,9,4,0,0,551,55,581,17,10,96
37119004102,1850,876,659,284,27,2,0,0,892,97,677,35,31,118
37119004200,2131,1430,551,136,10,3,0,0,322,74,1664,19,12,40
37119004302,2982,2049,765,148,13,3,0,0,276,152,2380,79,25,70
37119004303,1651,958,461,216,13,2,0,0,387,149,1000,53,11,51
37119004304,2225,1451,574,191,7,0,0,0,335,139,1600,52,22,77
37119004306,1358,928,367,51,11,1,0,0,81,99,1129,17,10,22
37119004307,1853,1235,478,131,7,2,0,0,280,187,1295,42,9,40
37119004400,2698,1899,629,152,10,3,0,0,301,177,2147,35,9,29
37119004500,2037,1365,526,127,15,1,0,0,298,56,1531,78,22,52
37119004600,2461,1850,548,50,6,5,0,0,97,58,2282,8,7,9
37119004700,1482,899,515,63,5,0,0,0,193,41,1187,10,11,40
37119004800,2524,1910,526,77,10,0,0,0,133,66,2258,19,16,32
37119004900,552,428,108,13,2,0,0,0,24,15,497,0,5,11
37119005000,1382,910,374,89,7,1,0,0,290,45,952,18,21,56
37119005100,1633,1196,369,58,9,0,0,0,111,46,1412,27,15,22
37119005200,1826,1171,537,106,9,3,0,0,248,78,1432,13,16,39
37119005301,1651,1035,484,117,14,0,0,0,276,147,1146,18,17,47
37119005305,2499,1970,457,61,7,2,0,0,83,127,2260,8,6,15
37119005306,1189,783,326,70,6,2,0,0,129,131,883,18,10,18
37119005307,1509,1036,403,56,10,2,0,0,98,210,1148,17,19,17
37119005308,768,509,230,26,1,0,0,0,41,186,525,4,6,6
37119005403,3169,2135,767,250,15,2,0,0,465,315,2232,78,26,53
37119005404,3268,2280,784,183,13,2,0,0,353,205,2602,50,18,40
37119005405,1980,1346,497,122,13,1,0,0,223,154,1534,35,8,26
37119005406,2781,2214,484,72,8,3,0,0,118,91,2528,13,13,18
37119005508,3493,1707,1201,554,28,2,0,0,1418,249,1495,93,82,156
37119005510,3541,2359,964,192,17,5,0,0,408,388,2638,32,27,48
37119005511,2595,1619,782,167,21,4,0,0,557,164,1727,51,31,65
37119005512,3443,2190,956,276,16,3,0,0,490,304,2434,91,58,66
37119005513,3373,1758,1107,478,25,2,0,0,1197,209,1653,106,77,131
37119005515,1715,727,607,371,7,3,0,0,852,117,576,38,42,90
37119005516,1192,449,443,289,8,0,0,0,650,81,321,41,29,70
37119005517,3149,1294,1155,686,11,3,0,0,1622,156,1077,77,66,151
37119005519,3348,1548,1218,562,20,0,0,0,1372,256,1383,99,100,138
37119005520,3183,1802,1055,314,9,1,0,0,635,211,1696,361,203,77
37119005522,2708,1649,814,227,16,1,0,0,558,175,1802,68,45,60
37119005525,2352,1211,801,325,12,0,0,0,774,201,1202,51,38,86
37119005526,2400,1337,797,248,14,2,0,0,685,156,1355,60,43,101
37119005527,1829,892,625,305,5,1,0,0,861,104,709,52,35,68
37119005528,2820,1552,869,379,15,3,0,0,876,150,1579,75,39,101
37119005529,1057,611,320,117,8,1,0,0,270,60,661,22,20,24
37119005530,2240,1137,734,355,14,0,0,0,777,164,1047,126,45,81
37119005531,2978,1785,873,295,20,3,0,0,624,167,1932,73,86,96
37119005532,1472,869,470,116,15,2,0,0,329,102,918,39,31,53
37119005533,533,268,204,54,7,0,0,0,158,34,289,14,14,24
37119005534,3804,2158,1265,336,37,2,0,0,1024,279,2125,107,103,166
37119005535,1884,1257,523,94,7,2,0,0,262,126,1395,45,18,38
37119005536,2995,1787,891,295,21,1,0,0,653,237,1901,82,33,89
37119005604,1339,670,522,127,14,4,0,0,470,116,618,41,31,63
37119005609,1715,806,750,128,24,5,0,0,553,194,791,60,38,79
37119005610,2051,1156,678,191,24,1,0,0,458,167,1252,44,67,63
37119005611,1852,1018,615,201,14,1,0,0,460,224,1031,62,24,51
37119005612,3515,2157,992,337,22,3,0,0,711,381,2166,93,84,80
37119005613,1878,1162,546,154,13,3,0,0,315,167,1220,78,47,51
37119005615,1529,884,460,178,5,1,0,0,368,113,925,41,50,32
37119005616,978,539,304,126,7,0,0,0,251,185,496,19,16,11
37119005617,3227,1874,983,354,10,4,0,0,788,377,1791,87,70,114
37119005618,2249,1159,710,365,13,2,0,0,784,184,1139,37,50,55
37119005619,2830,1587,875,342,22,1,0,0,723,266,1636,40,69,96
37119005621,3395,1501,1060,811,21,1,0,0,1543,237,1330,47,86,152
37119005622,2553,1097,1148,277,29,2,0,0,1037,234,910,111,70,191
37119005623,3071,1824,954,267,19,4,0,0,685,221,1950,70,43,102
37119005624,1384,847,411,111,13,1,0,0,227,146,923,23,23,42
37119005625,3751,2308,1088,334,16,3,0,0,681,301,2441,108,129,91
37119005626,2060,1268,615,166,9,2,0,0,348,308,1286,37,31,50
37119005627,3829,2170,1144,484,28,1,0,0,971,505,2095,58,93,107
37119005709,2476,780,916,756,21,1,0,0,1646,160,352,91,91,136
37119005710,2441,1233,789,401,14,1,0,0,819,335,1065,88,51,83
37119005712,2522,632,942,926,20,0,0,0,1902,161,212,44,69,134
37119005713,3196,703,1089,1370,28,2,0,0,2390,158,311,56,94,187
37119005714,4151,1084,1374,1659,29,2,0,0,2913,149,590,117,117,265
37119005715,2100,461,696,924,15,1,0,0,1531,122,220,18,81,128
37119005716,2758,1326,934,469,27,1,0,0,1055,413,942,112,94,142
37119005718,2845,970,1055,794,21,2,0,0,1480,337,683,86,87,172
37119005719,2557,748,843,942,15,4,0,0,1666,133,482,91,59,126
37119005720,1797,453,571,752,20,0,0,0,1280,101,242,54,17,103
37119005721,2660,653,941,1043,21,1,0,0,1969,131,318,43,63,136
37119005722,1784,692,613,460,15,3,0,0,926,192,443,81,62,80
37119005723,1952,968,639,318,23,3,0,0,674,222,853,40,80,83
37119005811,3087,1082,1168,817,16,0,0,0,2095,205,407,68,95,217
37119005815,2626,684,1029,897,14,1,0,0,1841,126,209,102,71,277
37119005816,3139,759,1229,1126,23,1,0,0,2144,142,310,151,149,243
37119005817,3059,771,1191,1069,26,1,0,0,2273,171,155,122,98,240
37119005824,2241,1002,772,441,21,2,0,0,998,279,728,65,42,129
