BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_rin,party_lib,party_grn,party_lbl,party_con,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_23,eth2_81,eth2_21,eth2_34,eth2_14,eth2_12,eth2_66,eth2_61,eth2_85,eth2_35,eth2_32,eth2_55,eth2_29,eth2_83,eth2_33,eth2_38,eth2_59,eth2_26,eth2_19,eth2_unk
040130928013,275,41,117,109,7,1,0,0,0,0,0,88,136,15,4,7,25,88,136,15,3,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25
040130928014,404,59,150,175,12,6,0,1,0,1,0,141,216,13,2,9,23,141,214,13,4,0,0,2,1,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,23
040130928021,580,108,231,216,19,5,1,0,0,0,0,253,230,27,16,12,42,253,230,25,12,3,1,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42
040130928022,375,59,189,113,8,4,2,0,0,0,0,107,239,5,0,1,23,107,239,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
040130928023,293,33,141,110,9,0,0,0,0,0,0,83,174,9,1,2,24,83,174,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
040130928024,571,61,286,202,17,3,1,1,0,0,0,142,401,7,4,0,17,142,401,7,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
040130929001,675,90,339,225,16,4,0,1,0,0,0,117,476,8,12,20,42,117,473,8,14,3,1,4,3,0,1,4,3,0,1,0,1,0,0,0,0,0,0,0,0,42
040130929002,364,59,146,139,15,2,0,2,0,1,0,132,187,14,3,2,26,132,183,14,1,2,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,26
040130930011,1128,212,508,352,49,5,1,0,0,1,0,425,585,21,11,25,61,425,581,21,12,3,2,3,4,2,2,0,4,2,2,0,0,0,0,0,1,0,3,0,0,61
040130930012,514,83,195,212,17,6,1,0,0,0,0,222,162,40,4,28,58,222,162,40,12,0,1,2,1,0,2,0,0,2,3,1,0,0,1,0,2,0,2,0,0,58
040130930013,569,95,236,212,21,4,1,0,0,0,0,228,212,51,4,13,61,228,212,50,5,1,0,2,1,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,61
040130930021,161,28,65,59,6,2,0,1,0,0,0,67,89,0,1,0,4,67,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
040130930022,801,127,364,285,20,3,1,1,0,0,0,250,365,58,22,48,58,250,361,58,42,7,4,1,6,1,0,4,4,0,1,0,1,0,1,0,1,0,0,1,0,58
040130930023,567,98,239,202,22,5,0,1,0,0,0,236,250,15,14,19,33,236,248,15,14,6,0,0,6,2,0,1,2,0,0,0,1,0,1,0,1,0,0,0,1,33
040130931011,386,54,171,140,13,8,0,0,0,0,0,164,141,36,10,16,19,164,141,36,9,2,1,3,3,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,19
040130931012,593,126,264,179,22,1,1,0,0,0,0,202,295,17,28,12,39,202,294,17,3,3,0,0,18,2,3,0,1,4,1,0,0,0,1,0,1,0,0,0,0,39
040130931013,364,57,156,133,12,6,0,0,0,0,0,126,172,35,5,4,22,126,172,35,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
040130931014,522,113,211,171,23,2,1,1,0,0,0,204,234,4,15,4,61,204,234,4,0,1,0,0,8,2,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,61
040130931041,486,80,202,184,14,4,0,1,0,1,0,233,129,62,5,17,40,233,126,61,11,0,3,1,1,3,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,40
040130931042,220,23,111,83,3,0,0,0,0,0,0,42,171,0,2,0,5,42,171,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
040130931043,256,55,100,94,7,0,0,0,0,0,0,126,104,10,3,1,12,126,104,10,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
040130931044,189,17,85,80,5,2,0,0,0,0,0,66,82,24,3,1,13,66,82,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
040130931051,555,72,249,203,28,3,0,0,0,0,0,165,342,11,7,4,26,165,341,10,0,0,4,0,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,26
040130931052,209,27,87,83,11,1,0,0,0,0,0,102,63,12,5,10,17,102,61,12,5,1,1,0,0,0,1,1,2,0,1,1,0,2,0,0,0,1,0,1,0,17
040130931053,780,134,319,303,16,7,0,1,0,0,0,388,257,21,6,13,95,388,257,20,4,1,2,3,0,2,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,95
040130931054,514,87,232,177,14,2,0,2,0,0,0,131,341,7,4,3,28,131,341,7,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28
040130931061,713,123,301,258,21,10,0,0,0,0,0,238,412,15,7,12,29,238,411,15,2,2,1,2,2,3,0,2,1,0,0,0,1,0,1,3,0,0,0,0,0,29
040130931062,295,37,144,103,8,2,1,0,0,0,0,103,157,11,2,4,18,103,157,11,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18
040130931063,624,103,298,194,23,5,1,0,0,0,0,182,377,24,2,8,31,182,375,24,4,1,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31
040130932001,516,94,201,202,10,8,1,0,0,0,0,286,123,37,5,5,60,286,123,37,3,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,60
040130932002,208,69,72,57,8,2,0,0,0,0,0,113,46,2,6,12,29,113,46,2,2,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,29
040130932003,944,252,327,319,35,8,2,0,0,1,0,427,306,30,43,29,109,427,305,30,13,12,5,2,21,1,3,1,1,0,8,0,3,2,0,0,0,0,0,1,0,109
040131032051,1146,556,264,259,55,12,0,0,0,0,0,922,48,1,22,21,132,922,48,1,4,9,6,1,0,8,1,2,0,0,0,3,0,1,1,1,0,0,1,2,0,132
040131032052,950,405,253,225,57,9,1,0,0,0,0,725,61,6,22,22,114,725,60,6,11,10,6,0,0,3,2,4,1,4,0,2,1,0,0,0,1,0,0,0,0,114
040131032061,940,412,251,212,54,9,2,0,0,0,0,748,35,3,27,22,105,748,33,3,1,5,7,0,5,14,6,4,2,3,1,0,0,0,0,0,1,1,0,0,0,105
040131032062,1020,520,216,216,59,8,1,0,0,0,0,809,53,0,8,22,128,809,48,0,6,4,1,0,0,4,0,3,5,1,0,2,3,5,0,0,1,0,0,0,0,128
040131032071,806,376,208,175,37,9,0,1,0,0,0,580,40,1,14,22,149,580,40,1,10,2,9,0,2,5,0,0,0,2,0,3,0,0,0,0,0,0,1,0,1,149
040131032072,1027,480,249,232,55,9,2,0,0,0,0,755,58,5,23,40,146,755,53,5,7,5,7,3,2,17,4,5,5,3,0,0,4,0,0,0,0,5,1,0,0,146
040131032081,1097,466,311,244,65,11,0,0,0,0,0,807,54,5,21,39,171,807,52,5,13,12,2,3,0,4,4,1,2,4,0,5,1,3,1,0,1,2,0,0,1,171
040131032082,1110,384,385,287,46,8,0,0,0,0,0,813,78,12,24,38,145,813,78,12,10,3,4,0,4,10,4,7,0,6,0,1,7,0,2,1,0,1,0,2,0,145
040131032083,853,354,283,158,52,6,0,0,0,0,0,647,33,0,23,25,125,647,31,0,6,7,6,0,0,9,5,5,2,1,1,4,0,1,0,0,1,2,0,0,0,125
040131032091,627,273,159,152,35,7,1,0,0,0,0,483,34,0,10,17,83,483,30,0,6,2,4,1,0,5,0,3,4,0,0,3,2,0,0,0,0,0,0,0,1,83
040131032092,604,227,167,173,33,4,0,0,0,0,0,435,36,5,26,15,87,435,36,5,2,6,12,0,0,4,4,4,0,2,1,2,2,1,0,0,0,0,1,0,0,87
040131032093,1711,851,424,327,95,13,0,0,0,1,0,1270,66,3,45,73,254,1270,66,3,24,9,22,0,3,23,8,2,0,0,0,8,7,0,7,0,0,4,0,0,0,254
040131032094,1262,557,372,250,71,12,0,0,0,0,0,904,69,4,40,47,198,904,69,4,16,5,22,0,6,18,5,2,0,2,4,0,2,0,1,0,0,0,1,0,0,198
040131032101,516,174,187,113,37,5,0,0,0,0,0,352,65,3,11,12,73,352,65,3,1,3,2,1,0,4,3,3,0,1,1,3,0,0,0,0,0,1,0,0,0,73
040131032102,874,293,256,273,42,8,2,0,0,0,0,651,67,15,22,18,101,651,67,14,7,5,9,1,1,2,2,3,0,2,1,2,1,0,0,0,1,0,1,0,0,101
040131032103,660,221,209,187,35,8,0,0,0,0,0,446,98,1,11,23,81,446,98,1,17,2,2,0,5,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,81
040131032104,641,185,220,200,27,8,0,0,0,1,0,444,63,11,11,22,90,444,63,11,6,6,2,1,0,4,0,3,0,5,0,2,0,0,0,2,2,0,0,0,0,90
040131032105,916,239,313,311,37,12,0,1,0,3,0,604,109,21,16,47,119,604,108,21,16,4,4,3,5,10,2,1,1,4,2,0,4,3,2,0,2,1,0,0,0,119
040131032111,849,385,228,188,39,6,3,0,0,0,0,651,60,3,14,24,97,651,58,3,13,7,0,0,2,4,0,5,2,2,0,0,2,0,0,0,2,0,0,0,0,97
040131032112,1493,701,377,325,76,12,1,0,0,1,0,1126,97,2,31,66,171,1126,97,2,31,9,9,1,5,9,4,2,0,6,4,3,7,1,2,0,1,0,0,0,0,171
040131032113,1010,396,287,267,48,12,0,0,0,0,0,731,131,2,12,22,112,731,127,2,3,3,7,1,2,3,0,0,4,2,1,8,0,0,2,0,0,1,1,0,0,112
040131032121,1143,508,298,265,58,14,0,0,0,0,0,854,61,1,33,36,158,854,60,1,13,11,9,2,3,10,2,7,1,2,3,0,1,0,2,1,0,0,0,0,0,158
040131032122,1070,470,289,232,70,6,2,1,0,0,0,812,67,3,24,25,139,812,64,3,7,3,8,0,2,6,4,4,3,0,0,5,5,1,1,0,0,0,0,0,1,139
040131032123,955,410,242,236,54,10,2,0,0,1,0,737,51,3,20,34,110,737,49,3,13,8,2,0,3,3,5,1,2,2,1,5,4,0,0,0,4,1,0,0,1,110
040131032141,789,393,185,163,42,5,0,1,0,0,0,613,41,1,11,26,97,613,41,1,11,6,0,0,1,5,0,2,0,0,1,3,2,0,3,1,0,0,0,2,0,97
040131032142,1627,721,407,413,77,8,1,0,0,0,0,1175,69,4,73,47,259,1175,69,3,10,17,40,0,6,19,6,2,0,4,0,0,3,0,1,0,3,0,4,0,1,259
040131032143,802,363,210,192,29,6,1,0,0,1,0,592,48,4,22,34,102,592,47,4,19,7,7,1,4,3,3,1,1,5,0,0,3,0,0,1,0,1,1,0,0,102
040131032151,1111,485,290,275,51,8,1,1,0,0,0,832,78,4,24,34,139,832,74,4,15,6,6,0,3,4,3,4,4,5,1,2,2,0,0,1,2,1,1,0,1,139
040131032152,1201,525,299,308,60,9,0,0,0,0,0,885,75,1,56,36,148,885,75,1,14,18,28,0,3,9,3,4,0,3,0,6,1,1,1,1,0,0,0,0,0,148
040131032161,801,323,237,200,32,8,0,0,0,1,0,580,45,1,16,27,132,580,43,1,13,4,1,0,3,4,1,5,2,1,0,1,2,3,2,0,0,0,0,1,0,132
040131032162,1001,429,266,236,54,13,3,0,0,0,0,750,53,1,22,40,135,750,53,1,13,5,5,1,4,4,3,3,0,3,7,2,4,2,2,0,0,0,0,0,0,135
040131032163,989,390,303,249,37,10,0,0,0,0,0,709,56,7,25,40,152,709,56,7,20,6,7,1,4,2,6,1,0,3,1,2,7,0,3,0,0,0,1,1,0,152
040131032164,746,296,223,190,28,7,2,0,0,0,0,500,70,2,44,36,94,500,70,2,18,19,17,1,2,3,6,0,0,0,2,5,1,1,0,0,1,0,4,0,0,94
040131032171,947,381,277,252,36,1,0,0,0,0,0,656,57,2,40,64,128,656,56,2,23,6,5,0,18,20,4,6,1,7,1,4,1,0,1,1,0,0,0,0,1,128
040131032172,1148,472,329,279,60,7,1,0,0,0,0,884,52,0,29,36,147,884,48,0,16,11,8,0,0,5,2,4,4,3,0,3,6,0,0,1,0,0,2,0,1,147
040131032173,1161,524,305,262,60,9,0,1,0,0,0,809,77,0,41,60,174,809,76,0,21,23,5,1,3,19,3,6,1,1,0,4,5,3,1,1,0,3,1,0,0,174
040131032174,648,199,209,211,17,12,0,0,0,0,0,458,59,6,23,14,88,458,59,6,7,6,8,0,5,4,2,1,0,1,0,2,0,0,0,0,0,0,0,0,1,88
040131032191,1121,480,267,310,57,7,0,0,0,0,0,798,68,5,34,38,178,798,68,5,16,10,12,0,2,12,2,8,0,3,0,0,2,1,1,0,2,0,1,0,0,178
040131032192,702,295,185,179,32,9,2,0,0,0,0,486,34,1,42,43,96,486,33,1,16,12,16,0,1,7,7,2,1,4,0,5,2,1,0,1,0,1,6,2,2,96
040131032193,772,347,199,177,42,5,2,0,0,0,0,575,37,2,12,32,114,575,37,2,5,4,3,0,1,13,4,0,0,0,0,4,2,2,2,0,1,1,2,0,0,114
040131032201,984,478,224,222,55,5,0,0,0,0,0,684,49,0,48,51,152,684,49,0,21,19,15,0,2,10,3,7,0,3,1,9,3,1,0,0,1,0,2,0,0,152
040131032202,430,171,140,101,15,2,1,0,0,0,0,285,13,0,25,19,88,285,13,0,16,9,10,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,88
040131032203,576,193,168,190,19,6,0,0,0,0,0,424,42,2,18,19,71,424,42,2,9,5,7,0,2,5,2,1,0,0,1,0,1,0,2,0,0,0,1,0,1,71
040131033021,927,247,318,310,38,14,0,0,0,0,0,508,279,0,24,20,96,508,277,0,3,13,3,1,5,7,0,2,2,0,3,2,0,1,1,0,0,1,0,1,0,96
040131033022,1299,438,409,374,56,18,4,0,0,0,0,876,238,5,27,36,117,876,237,5,11,10,8,2,2,4,3,3,1,2,2,6,3,2,1,0,1,0,1,0,0,117
040131033023,401,117,132,134,12,5,1,0,0,0,0,272,60,3,5,9,52,272,60,3,1,3,1,1,0,3,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,52
040131033024,470,158,133,154,19,4,2,0,0,0,0,292,127,1,9,6,35,292,126,1,4,2,2,0,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,35
040131033025,471,138,164,144,19,6,0,0,0,0,0,316,101,1,6,11,36,316,100,1,8,1,1,0,1,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,36
040131033031,917,344,270,253,39,10,1,0,0,0,0,616,128,2,21,46,104,616,128,2,16,12,3,0,2,8,1,2,0,6,1,7,0,0,2,0,0,2,3,0,0,104
040131033032,880,347,269,221,34,5,2,1,0,1,0,683,75,7,6,16,93,683,75,7,5,1,3,2,1,0,0,1,0,2,2,2,0,1,0,0,1,0,1,0,0,93
040131033033,553,209,158,157,24,5,0,0,0,0,0,405,62,1,12,25,48,405,62,1,10,4,2,0,5,7,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,48
040131033041,543,127,179,209,21,3,2,1,0,1,0,265,201,7,9,18,43,265,201,7,5,3,2,1,2,3,0,1,0,1,2,0,1,4,0,0,0,0,1,0,1,43
040131033042,364,67,124,148,16,8,1,0,0,0,0,204,103,5,7,7,38,204,102,5,2,2,2,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,38
040131033043,357,71,142,133,9,2,0,0,0,0,0,164,126,5,7,15,40,164,125,5,6,2,1,0,1,5,0,3,1,0,1,1,1,0,0,0,1,0,0,0,0,40
040131033051,412,101,143,153,9,5,1,0,0,0,0,212,156,3,6,6,29,212,155,3,1,2,3,0,0,0,1,0,1,2,0,1,1,0,1,0,0,0,0,0,0,29
040131033052,498,98,191,188,17,4,0,0,0,0,0,206,236,5,5,16,30,206,236,5,3,0,2,0,0,3,0,3,0,5,4,0,0,0,0,1,0,0,0,0,0,30
040131033061,431,72,152,186,16,4,1,0,0,0,0,217,146,14,2,15,37,217,145,14,5,0,2,0,0,1,0,0,1,3,1,1,3,0,0,0,0,0,0,0,0,37
040131033062,648,127,213,286,16,4,2,0,0,0,0,323,179,32,9,45,60,323,177,32,15,0,2,2,3,5,3,0,2,8,3,1,3,2,0,1,0,0,2,1,0,60
040131034001,953,286,280,310,61,15,1,0,0,0,0,661,167,2,10,23,90,661,167,2,5,6,1,0,1,3,0,1,0,2,3,6,3,1,0,0,0,0,0,0,0,90
040131034002,966,337,316,247,46,18,1,1,0,0,0,680,135,3,12,31,105,680,135,3,11,2,1,0,3,9,1,4,0,5,0,0,2,1,1,0,0,0,2,0,1,105
040131034003,439,142,110,141,39,7,0,0,0,0,0,304,83,2,6,7,37,304,83,2,4,2,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,37
040131034004,702,259,221,181,35,5,1,0,0,0,0,528,49,0,14,24,87,528,48,0,6,4,2,0,2,5,4,1,1,3,3,3,0,2,1,0,0,0,1,0,0,87
040131035011,688,205,251,193,31,7,1,0,0,0,0,427,158,4,9,22,68,427,156,4,14,3,1,0,2,1,1,0,2,1,0,3,1,0,1,0,0,0,1,0,1,68
040131035012,715,270,229,184,25,3,4,0,0,0,0,521,77,2,33,16,66,521,76,2,5,10,6,0,11,6,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,66
040131035013,718,284,216,179,28,10,1,0,0,0,0,517,59,1,35,30,76,517,59,1,13,12,17,0,2,9,1,3,0,0,5,1,1,0,1,0,0,0,0,0,0,76
040131035021,1054,373,321,295,43,22,0,0,0,0,0,768,100,7,25,28,126,768,100,7,10,8,8,3,3,7,6,0,0,1,1,1,1,0,1,0,0,0,1,0,0,126
040131035022,734,274,217,188,45,9,0,1,0,0,0,520,115,4,9,16,70,520,114,4,7,3,3,0,1,1,1,1,1,0,0,1,0,1,0,1,4,0,0,0,0,70
040131035023,791,326,219,201,30,15,0,0,0,0,0,575,99,3,11,17,86,575,99,3,5,5,0,1,3,4,0,3,0,1,0,4,0,0,1,0,0,1,0,0,0,86
040131035024,654,293,157,152,41,11,0,0,0,0,0,487,46,1,16,22,82,487,46,1,6,3,9,0,2,10,1,1,0,0,1,2,1,0,0,0,1,0,1,0,0,82
040131035025,850,267,290,243,40,9,1,0,0,0,0,599,115,2,15,25,94,599,114,2,6,6,6,2,1,2,1,0,1,0,0,7,2,2,1,0,1,1,0,0,1,94
040131036041,723,223,237,217,35,9,2,0,0,0,0,427,164,3,18,31,80,427,164,3,8,9,5,0,2,14,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,80
040131036042,802,285,275,194,43,4,1,0,0,0,0,549,43,1,51,47,111,549,43,1,16,16,17,0,8,17,3,5,0,4,2,4,0,0,1,0,0,2,1,0,1,111
040131036043,855,286,284,240,43,1,1,0,0,0,0,601,76,23,39,22,94,601,76,23,7,8,16,2,6,1,2,5,0,0,4,1,0,0,0,4,1,1,0,0,1,94
040131036051,1277,544,399,267,51,14,2,0,0,0,0,919,114,7,88,38,111,919,112,7,14,18,52,0,7,10,2,7,2,4,1,0,1,1,3,2,2,0,0,0,1,111
040131036052,1612,822,405,268,98,19,0,0,0,0,0,1318,71,0,21,29,173,1318,71,0,4,8,7,1,0,6,1,5,0,1,5,3,0,3,0,1,0,3,1,0,0,173
040131036053,926,380,304,179,49,13,1,0,0,0,0,719,58,0,23,16,110,719,55,0,6,8,4,0,4,3,3,3,3,1,0,0,1,1,0,1,2,0,1,0,0,110
040131036054,1020,419,332,201,57,9,2,0,0,0,0,774,88,6,22,30,100,774,85,6,8,7,8,0,1,7,3,3,3,6,3,0,0,2,0,2,0,1,0,0,0,100
040131036061,628,223,199,168,35,3,0,0,0,0,0,440,94,4,4,27,59,440,94,4,15,3,1,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,1,0,0,59
040131036062,843,353,261,190,30,9,0,0,0,0,0,591,90,8,28,30,96,591,90,8,3,15,9,3,2,11,2,0,0,1,3,4,3,0,1,0,0,0,1,0,0,96
040131036063,1338,412,434,418,52,17,4,0,0,1,0,879,203,8,53,67,128,879,203,8,22,16,10,1,20,13,2,4,0,4,4,4,8,3,3,2,0,1,0,0,0,128
040131036071,765,275,229,214,35,10,2,0,0,0,0,530,138,0,12,22,63,530,138,0,5,9,0,2,2,3,1,0,0,4,0,5,0,0,0,1,0,2,0,0,0,63
040131036072,958,358,304,233,52,11,0,0,0,0,0,741,90,2,23,18,84,741,90,2,4,10,2,0,3,6,1,6,0,2,0,0,1,3,1,1,0,0,0,0,1,84
040131036073,773,328,249,148,41,6,0,0,0,1,0,563,55,11,37,21,86,563,55,11,4,7,23,0,3,4,3,1,0,4,2,2,3,1,1,0,0,0,0,0,0,86
040131036074,783,275,254,202,39,9,4,0,0,0,0,566,67,4,34,24,88,566,64,4,3,10,17,0,0,10,2,5,3,6,1,1,0,0,1,0,0,0,2,0,0,88
040131036081,1400,411,448,458,57,22,2,1,0,1,0,810,237,31,79,77,166,810,233,31,38,15,47,4,8,6,3,5,4,11,8,4,1,0,0,1,2,0,1,0,0,166
040131036082,769,231,236,256,36,8,1,0,0,1,0,512,143,8,17,20,69,512,142,8,8,5,2,1,3,2,5,2,1,1,0,1,2,1,0,0,0,3,1,0,0,69
040131036091,695,286,214,145,41,9,0,0,0,0,0,505,86,6,6,18,74,505,85,6,8,2,0,1,1,2,2,1,1,3,2,0,1,0,0,0,0,1,0,0,0,74
040131036092,930,349,314,208,48,11,0,0,0,0,0,692,97,7,8,32,94,692,97,7,15,4,1,0,2,8,0,0,0,0,3,2,3,0,0,0,0,1,0,1,0,94
040131036093,614,113,212,262,14,11,1,1,0,0,0,363,147,21,10,20,53,363,146,20,14,4,3,0,1,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,53
040131036094,793,149,274,331,29,4,3,2,0,1,0,452,149,81,13,21,77,452,148,81,10,5,0,4,5,1,0,2,1,1,0,1,1,0,0,1,0,0,2,0,0,77
040131036111,1175,398,390,323,53,7,3,1,0,0,0,829,103,13,45,43,142,829,102,13,16,17,8,1,4,13,5,7,1,3,3,0,1,0,0,0,4,1,0,4,0,142
040131036112,1111,472,331,233,55,19,1,0,0,0,0,861,78,8,39,33,92,861,78,8,7,22,7,0,5,16,4,0,0,2,0,3,0,1,0,1,2,0,0,0,1,92
040131036113,1815,757,600,353,93,9,2,1,0,0,0,1320,115,8,63,72,237,1320,114,8,29,29,16,0,6,15,6,3,1,10,5,2,0,5,3,0,0,3,0,0,0,237
040131036121,936,200,321,374,22,16,2,0,0,1,0,617,151,30,10,32,96,617,150,28,10,3,4,2,1,3,0,2,1,5,0,2,5,1,0,0,1,1,1,0,0,96
040131036122,878,362,257,203,50,5,0,1,0,0,0,647,79,0,10,38,104,647,79,0,8,1,5,1,2,10,2,0,0,3,0,0,0,4,2,0,0,8,2,0,0,104
040131036123,1308,526,443,262,68,8,1,0,0,0,0,984,88,5,52,32,147,984,86,5,6,11,7,0,10,6,7,15,2,6,2,3,4,3,0,0,1,0,1,0,0,147
040131036124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040131036141,1445,533,449,364,72,24,3,0,0,0,0,1031,209,1,25,43,136,1031,205,1,13,11,11,0,1,9,1,1,4,8,2,2,1,4,1,0,0,3,0,0,0,136
040131036142,812,318,284,162,46,2,0,0,0,0,0,620,67,3,22,25,75,620,66,3,7,11,4,0,1,8,2,2,1,2,0,3,1,0,1,2,0,1,0,0,0,75
040131036151,416,107,157,122,23,6,1,0,0,0,0,267,86,7,6,7,43,267,86,7,3,1,0,1,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,43
040131036152,636,132,236,232,28,8,0,0,0,0,0,353,183,20,9,18,53,353,183,19,8,2,3,4,1,2,0,2,0,3,1,0,0,0,0,0,0,0,0,0,1,53
040131036153,534,91,224,194,20,5,0,0,0,0,0,218,209,33,10,14,50,218,208,33,10,4,4,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,50
040131037011,620,165,216,211,20,7,1,0,0,0,0,398,112,13,17,16,64,398,112,13,5,4,8,4,2,2,1,2,0,0,0,3,1,0,0,0,1,0,0,0,0,64
040131037012,1685,566,589,420,90,19,1,0,0,0,0,1196,145,24,91,54,175,1196,145,24,17,13,53,2,13,14,5,6,0,10,1,1,2,0,3,1,1,0,2,0,0,175
040131037013,704,247,200,199,41,17,0,0,0,0,0,485,112,9,4,21,73,485,112,9,8,2,0,1,0,4,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,73
040131037021,569,147,235,152,28,7,0,0,0,0,0,399,85,3,11,18,53,399,84,3,1,2,1,0,3,4,1,4,1,8,0,3,1,0,0,0,0,0,1,0,0,53
040131037022,904,300,359,190,44,7,3,1,0,0,0,666,110,3,9,22,94,666,109,3,7,4,1,1,0,10,2,2,1,0,0,2,0,0,0,0,1,0,1,0,0,94
040131037023,754,232,263,213,39,6,1,0,0,0,0,500,100,18,24,29,83,500,100,16,9,8,11,9,0,4,2,3,0,1,1,2,1,1,0,0,0,0,1,0,0,83
040131039001,840,271,267,244,41,15,1,0,0,1,0,521,184,8,10,27,90,521,181,8,9,2,3,0,5,7,0,0,3,0,1,1,1,1,1,1,1,0,4,0,0,90
040131039002,656,148,244,222,36,3,2,1,0,0,0,373,168,22,10,18,65,373,166,21,7,4,0,4,1,2,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,65
040131039003,723,199,269,207,40,8,0,0,0,0,0,399,186,10,13,26,89,399,186,10,4,1,7,3,4,3,1,0,0,10,2,0,0,3,0,0,0,0,0,0,0,89
040131039004,1164,396,394,312,48,14,0,0,0,0,0,758,261,8,12,33,92,758,261,8,13,6,1,5,2,3,0,2,0,2,4,1,2,0,0,0,0,1,0,0,0,92
040131040001,893,239,330,274,39,7,4,0,0,0,0,529,202,24,20,40,78,529,200,24,19,8,1,0,5,6,2,3,2,10,0,2,0,0,0,1,0,0,2,0,1,78
040131040002,413,84,161,153,12,3,0,0,0,0,0,227,89,32,6,12,47,227,89,32,5,2,3,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,2,0,0,47
040131040003,965,253,339,315,50,4,3,1,0,0,0,537,287,11,17,41,72,537,285,11,14,4,2,3,6,4,0,2,2,12,1,2,1,0,0,2,1,0,1,0,0,72
040131040004,1231,336,388,446,44,14,2,1,0,0,0,732,262,28,17,47,145,732,261,27,27,3,4,4,7,5,0,3,1,5,2,2,0,0,0,0,0,0,1,0,0,145
040131041001,894,260,282,301,39,10,1,1,0,0,0,520,253,14,7,21,79,520,253,14,8,2,2,1,2,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,79
040131041002,981,295,303,315,56,9,2,1,0,0,0,652,155,19,24,32,99,652,155,19,15,6,0,2,10,3,1,5,0,3,1,3,0,0,0,1,1,0,1,0,0,99
040131041003,958,358,285,262,39,12,2,0,0,0,0,632,198,2,16,23,87,632,198,2,9,7,1,0,3,3,3,2,0,3,1,1,0,2,0,0,0,0,0,0,0,87
040131041004,1062,343,291,368,45,11,0,3,0,1,0,611,301,7,11,35,97,611,299,7,18,4,2,2,2,3,0,2,2,5,1,0,0,3,0,1,2,0,0,0,0,97
040131042021,880,331,247,253,41,8,0,0,0,0,0,579,165,5,17,26,88,579,164,5,6,3,3,1,7,3,0,2,1,10,2,0,0,1,0,0,1,0,2,0,0,88
